name,date,value,source
RGB,1989-11,5.51,ESRI esri_ci1_0907.xlsx col14
RGB,1989-12,5.76,ESRI esri_ci1_0907.xlsx col14
RGB,1990-01,6.67,ESRI esri_ci1_0907.xlsx col14
RGB,1990-02,6.79,ESRI esri_ci1_0907.xlsx col14
RGB,1990-03,7.11,ESRI esri_ci1_0907.xlsx col14
RGB,1990-04,6.9,ESRI esri_ci1_0907.xlsx col14
RGB,1990-05,6.35,ESRI esri_ci1_0907.xlsx col14
RGB,1990-06,6.7,ESRI esri_ci1_0907.xlsx col14
RGB,1990-07,7.1,ESRI esri_ci1_0907.xlsx col14
RGB,1990-08,7.77,ESRI esri_ci1_0907.xlsx col14
RGB,1990-09,8.28,ESRI esri_ci1_0907.xlsx col14
RGB,1990-10,7.38,ESRI esri_ci1_0907.xlsx col14
RGB,1990-11,6.82,ESRI esri_ci1_0907.xlsx col14
RGB,1990-12,6.42,ESRI esri_ci1_0907.xlsx col14
RGB,1991-01,6.41,ESRI esri_ci1_0907.xlsx col14
RGB,1991-02,6.41,ESRI esri_ci1_0907.xlsx col14
RGB,1991-03,6.54,ESRI esri_ci1_0907.xlsx col14
RGB,1991-04,6.71,ESRI esri_ci1_0907.xlsx col14
RGB,1991-05,6.63,ESRI esri_ci1_0907.xlsx col14
RGB,1991-06,6.82,ESRI esri_ci1_0907.xlsx col14
RGB,1991-07,6.5,ESRI esri_ci1_0907.xlsx col14
RGB,1991-08,6.3,ESRI esri_ci1_0907.xlsx col14
RGB,1991-09,5.98,ESRI esri_ci1_0907.xlsx col14
RGB,1991-10,5.91,ESRI esri_ci1_0907.xlsx col14
RGB,1991-11,5.91,ESRI esri_ci1_0907.xlsx col14
RGB,1991-12,5.51,ESRI esri_ci1_0907.xlsx col14
RGB,1992-01,5.51,ESRI esri_ci1_0907.xlsx col14
RGB,1992-02,5.52,ESRI esri_ci1_0907.xlsx col14
RGB,1992-03,5.52,ESRI esri_ci1_0907.xlsx col14
RGB,1992-04,5.87,ESRI esri_ci1_0907.xlsx col14
RGB,1992-05,5.7,ESRI esri_ci1_0907.xlsx col14
RGB,1992-06,5.53,ESRI esri_ci1_0907.xlsx col14
RGB,1992-07,5.23,ESRI esri_ci1_0907.xlsx col14
RGB,1992-08,5.08,ESRI esri_ci1_0907.xlsx col14
RGB,1992-09,4.96,ESRI esri_ci1_0907.xlsx col14
RGB,1992-10,4.89,ESRI esri_ci1_0907.xlsx col14
RGB,1992-11,4.88,ESRI esri_ci1_0907.xlsx col14
RGB,1992-12,4.78,ESRI esri_ci1_0907.xlsx col14
RGB,1993-01,4.62,ESRI esri_ci1_0907.xlsx col14
RGB,1993-02,4.08,ESRI esri_ci1_0907.xlsx col14
RGB,1993-03,4.59,ESRI esri_ci1_0907.xlsx col14
RGB,1993-04,4.75,ESRI esri_ci1_0907.xlsx col14
RGB,1993-05,4.95,ESRI esri_ci1_0907.xlsx col14
RGB,1993-06,4.7,ESRI esri_ci1_0907.xlsx col14
RGB,1993-07,4.39,ESRI esri_ci1_0907.xlsx col14
RGB,1993-08,4.19,ESRI esri_ci1_0907.xlsx col14
RGB,1993-09,3.92,ESRI esri_ci1_0907.xlsx col14
RGB,1993-10,3.8,ESRI esri_ci1_0907.xlsx col14
RGB,1993-11,3.49,ESRI esri_ci1_0907.xlsx col14
RGB,1993-12,3.33,ESRI esri_ci1_0907.xlsx col14
RGB,1994-01,4.0,ESRI esri_ci1_0907.xlsx col14
RGB,1994-02,4.24,ESRI esri_ci1_0907.xlsx col14
RGB,1994-03,4.25,ESRI esri_ci1_0907.xlsx col14
RGB,1994-04,4.2,ESRI esri_ci1_0907.xlsx col14
RGB,1994-05,3.97,ESRI esri_ci1_0907.xlsx col14
RGB,1994-06,4.4,ESRI esri_ci1_0907.xlsx col14
RGB,1994-07,4.53,ESRI esri_ci1_0907.xlsx col14
RGB,1994-08,4.95,ESRI esri_ci1_0907.xlsx col14
RGB,1994-09,4.65,ESRI esri_ci1_0907.xlsx col14
RGB,1994-10,4.74,ESRI esri_ci1_0907.xlsx col14
RGB,1994-11,4.63,ESRI esri_ci1_0907.xlsx col14
RGB,1994-12,4.57,ESRI esri_ci1_0907.xlsx col14
RGB,1995-01,4.63,ESRI esri_ci1_0907.xlsx col14
RGB,1995-02,4.39,ESRI esri_ci1_0907.xlsx col14
RGB,1995-03,3.68,ESRI esri_ci1_0907.xlsx col14
RGB,1995-04,3.48,ESRI esri_ci1_0907.xlsx col14
RGB,1995-05,2.89,ESRI esri_ci1_0907.xlsx col14
RGB,1995-06,2.85,ESRI esri_ci1_0907.xlsx col14
RGB,1995-07,3.03,ESRI esri_ci1_0907.xlsx col14
RGB,1995-08,3.27,ESRI esri_ci1_0907.xlsx col14
RGB,1995-09,2.86,ESRI esri_ci1_0907.xlsx col14
RGB,1995-10,2.96,ESRI esri_ci1_0907.xlsx col14
RGB,1995-11,2.88,ESRI esri_ci1_0907.xlsx col14
RGB,1995-12,3.19,ESRI esri_ci1_0907.xlsx col14
RGB,1996-01,3.25,ESRI esri_ci1_0907.xlsx col14
RGB,1996-02,3.5,ESRI esri_ci1_0907.xlsx col14
RGB,1996-03,3.21,ESRI esri_ci1_0907.xlsx col14
RGB,1996-04,3.46,ESRI esri_ci1_0907.xlsx col14
RGB,1996-05,3.22,ESRI esri_ci1_0907.xlsx col14
RGB,1996-06,3.23,ESRI esri_ci1_0907.xlsx col14
RGB,1996-07,3.3,ESRI esri_ci1_0907.xlsx col14
RGB,1996-08,2.96,ESRI esri_ci1_0907.xlsx col14
RGB,1996-09,2.87,ESRI esri_ci1_0907.xlsx col14
RGB,1996-10,2.58,ESRI esri_ci1_0907.xlsx col14
RGB,1996-11,2.54,ESRI esri_ci1_0907.xlsx col14
RGB,1996-12,2.76,ESRI esri_ci1_0907.xlsx col14
RGB,1997-01,2.54,ESRI esri_ci1_0907.xlsx col14
RGB,1997-02,2.57,ESRI esri_ci1_0907.xlsx col14
RGB,1997-03,2.45,ESRI esri_ci1_0907.xlsx col14
RGB,1997-04,2.55,ESRI esri_ci1_0907.xlsx col14
RGB,1997-05,2.76,ESRI esri_ci1_0907.xlsx col14
RGB,1997-06,2.6,ESRI esri_ci1_0907.xlsx col14
RGB,1997-07,2.37,ESRI esri_ci1_0907.xlsx col14
RGB,1997-08,2.21,ESRI esri_ci1_0907.xlsx col14
RGB,1997-09,2.12,ESRI esri_ci1_0907.xlsx col14
RGB,1997-10,1.82,ESRI esri_ci1_0907.xlsx col14
RGB,1997-11,1.99,ESRI esri_ci1_0907.xlsx col14
RGB,1997-12,1.91,ESRI esri_ci1_0907.xlsx col14
RGB,1998-01,2.0,ESRI esri_ci1_0907.xlsx col14
RGB,1998-02,1.9,ESRI esri_ci1_0907.xlsx col14
RGB,1998-03,1.88,ESRI esri_ci1_0907.xlsx col14
RGB,1998-04,1.73,ESRI esri_ci1_0907.xlsx col14
RGB,1998-05,1.46,ESRI esri_ci1_0907.xlsx col14
RGB,1998-06,1.62,ESRI esri_ci1_0907.xlsx col14
RGB,1998-07,1.55,ESRI esri_ci1_0907.xlsx col14
RGB,1998-08,1.32,ESRI esri_ci1_0907.xlsx col14
RGB,1998-09,0.78,ESRI esri_ci1_0907.xlsx col14
RGB,1998-10,0.84,ESRI esri_ci1_0907.xlsx col14
RGB,1998-11,1.1,ESRI esri_ci1_0907.xlsx col14
RGB,1998-12,1.97,ESRI esri_ci1_0907.xlsx col14
RGB,1999-01,2.1,ESRI esri_ci1_0907.xlsx col14
RGB,1999-02,2.0,ESRI esri_ci1_0907.xlsx col14
RGB,1999-03,1.75,ESRI esri_ci1_0907.xlsx col14
RGB,1999-04,1.41,ESRI esri_ci1_0907.xlsx col14
RGB,1999-05,1.48,ESRI esri_ci1_0907.xlsx col14
RGB,1999-06,1.84,ESRI esri_ci1_0907.xlsx col14
RGB,1999-07,1.79,ESRI esri_ci1_0907.xlsx col14
RGB,1999-08,1.91,ESRI esri_ci1_0907.xlsx col14
RGB,1999-09,1.71,ESRI esri_ci1_0907.xlsx col14
RGB,1999-10,1.81,ESRI esri_ci1_0907.xlsx col14
RGB,1999-11,1.83,ESRI esri_ci1_0907.xlsx col14
RGB,1999-12,1.65,ESRI esri_ci1_0907.xlsx col14
RGB,2000-01,1.71,ESRI esri_ci1_0907.xlsx col14
RGB,2000-02,1.84,ESRI esri_ci1_0907.xlsx col14
RGB,2000-03,1.77,ESRI esri_ci1_0907.xlsx col14
RGB,2000-04,1.76,ESRI esri_ci1_0907.xlsx col14
RGB,2000-05,1.66,ESRI esri_ci1_0907.xlsx col14
RGB,2000-06,1.76,ESRI esri_ci1_0907.xlsx col14
RGB,2000-07,1.68,ESRI esri_ci1_0907.xlsx col14
RGB,2000-08,1.9,ESRI esri_ci1_0907.xlsx col14
RGB,2000-09,1.84,ESRI esri_ci1_0907.xlsx col14
RGB,2000-10,1.82,ESRI esri_ci1_0907.xlsx col14
RGB,2000-11,1.62,ESRI esri_ci1_0907.xlsx col14
RGB,2000-12,1.64,ESRI esri_ci1_0907.xlsx col14
RGB,2001-01,1.5,ESRI esri_ci1_0907.xlsx col14
RGB,2001-02,1.3,ESRI esri_ci1_0907.xlsx col14
RGB,2001-03,1.27,ESRI esri_ci1_0907.xlsx col14
RGB,2001-04,1.29,ESRI esri_ci1_0907.xlsx col14
RGB,2001-05,1.24,ESRI esri_ci1_0907.xlsx col14
RGB,2001-06,1.21,ESRI esri_ci1_0907.xlsx col14
RGB,2001-07,1.33,ESRI esri_ci1_0907.xlsx col14
RGB,2001-08,1.38,ESRI esri_ci1_0907.xlsx col14
RGB,2001-09,1.42,ESRI esri_ci1_0907.xlsx col14
RGB,2001-10,1.3,ESRI esri_ci1_0907.xlsx col14
RGB,2001-11,1.36,ESRI esri_ci1_0907.xlsx col14
RGB,2001-12,1.37,ESRI esri_ci1_0907.xlsx col14
RGB,2002-01,1.48,ESRI esri_ci1_0907.xlsx col14
RGB,2002-02,1.53,ESRI esri_ci1_0907.xlsx col14
RGB,2002-03,1.4,ESRI esri_ci1_0907.xlsx col14
RGB,2002-04,1.37,ESRI esri_ci1_0907.xlsx col14
RGB,2002-05,1.39,ESRI esri_ci1_0907.xlsx col14
RGB,2002-06,1.32,ESRI esri_ci1_0907.xlsx col14
RGB,2002-07,1.32,ESRI esri_ci1_0907.xlsx col14
RGB,2002-08,1.18,ESRI esri_ci1_0907.xlsx col14
RGB,2002-09,1.18,ESRI esri_ci1_0907.xlsx col14
RGB,2002-10,0.99,ESRI esri_ci1_0907.xlsx col14
RGB,2002-11,1.0,ESRI esri_ci1_0907.xlsx col14
RGB,2002-12,0.9,ESRI esri_ci1_0907.xlsx col14
RGB,2003-01,0.81,ESRI esri_ci1_0907.xlsx col14
RGB,2003-02,0.78,ESRI esri_ci1_0907.xlsx col14
RGB,2003-03,0.7,ESRI esri_ci1_0907.xlsx col14
RGB,2003-04,0.61,ESRI esri_ci1_0907.xlsx col14
RGB,2003-05,0.53,ESRI esri_ci1_0907.xlsx col14
RGB,2003-06,0.82,ESRI esri_ci1_0907.xlsx col14
RGB,2003-07,0.93,ESRI esri_ci1_0907.xlsx col14
RGB,2003-08,1.47,ESRI esri_ci1_0907.xlsx col14
RGB,2003-09,1.38,ESRI esri_ci1_0907.xlsx col14
RGB,2003-10,1.47,ESRI esri_ci1_0907.xlsx col14
RGB,2003-11,1.31,ESRI esri_ci1_0907.xlsx col14
RGB,2003-12,1.36,ESRI esri_ci1_0907.xlsx col14
RGB,2004-01,1.32,ESRI esri_ci1_0907.xlsx col14
RGB,2004-02,1.22,ESRI esri_ci1_0907.xlsx col14
RGB,2004-03,1.44,ESRI esri_ci1_0907.xlsx col14
RGB,2004-04,1.54,ESRI esri_ci1_0907.xlsx col14
RGB,2004-05,1.53,ESRI esri_ci1_0907.xlsx col14
RGB,2004-06,1.78,ESRI esri_ci1_0907.xlsx col14
RGB,2004-07,1.85,ESRI esri_ci1_0907.xlsx col14
RGB,2004-08,1.54,ESRI esri_ci1_0907.xlsx col14
RGB,2004-09,1.44,ESRI esri_ci1_0907.xlsx col14
RGB,2004-10,1.49,ESRI esri_ci1_0907.xlsx col14
RGB,2004-11,1.45,ESRI esri_ci1_0907.xlsx col14
RGB,2004-12,1.44,ESRI esri_ci1_0907.xlsx col14
RGB,2005-01,1.32,ESRI esri_ci1_0907.xlsx col14
RGB,2005-02,1.47,ESRI esri_ci1_0907.xlsx col14
RGB,2005-03,1.32,ESRI esri_ci1_0907.xlsx col14
RGB,2005-04,1.24,ESRI esri_ci1_0907.xlsx col14
RGB,2005-05,1.25,ESRI esri_ci1_0907.xlsx col14
RGB,2005-06,1.17,ESRI esri_ci1_0907.xlsx col14
RGB,2005-07,1.31,ESRI esri_ci1_0907.xlsx col14
RGB,2005-08,1.34,ESRI esri_ci1_0907.xlsx col14
RGB,2005-09,1.48,ESRI esri_ci1_0907.xlsx col14
RGB,2005-10,1.55,ESRI esri_ci1_0907.xlsx col14
RGB,2005-11,1.45,ESRI esri_ci1_0907.xlsx col14
RGB,2005-12,1.47,ESRI esri_ci1_0907.xlsx col14
RGB,2006-01,1.56,ESRI esri_ci1_0907.xlsx col14
RGB,2006-02,1.59,ESRI esri_ci1_0907.xlsx col14
RGB,2006-03,1.77,ESRI esri_ci1_0907.xlsx col14
RGB,2006-04,1.92,ESRI esri_ci1_0907.xlsx col14
RGB,2006-05,1.83,ESRI esri_ci1_0907.xlsx col14
RGB,2006-06,1.92,ESRI esri_ci1_0907.xlsx col14
RGB,2006-07,1.92,ESRI esri_ci1_0907.xlsx col14
RGB,2006-08,1.62,ESRI esri_ci1_0907.xlsx col14
RGB,2006-09,1.67,ESRI esri_ci1_0907.xlsx col14
RGB,2006-10,1.72,ESRI esri_ci1_0907.xlsx col14
RGB,2006-11,1.65,ESRI esri_ci1_0907.xlsx col14
RGB,2006-12,1.68,ESRI esri_ci1_0907.xlsx col14
RGB,2007-01,1.7,ESRI esri_ci1_0907.xlsx col14
RGB,2007-02,1.63,ESRI esri_ci1_0907.xlsx col14
RGB,2007-03,1.65,ESRI esri_ci1_0907.xlsx col14
RGB,2007-04,1.62,ESRI esri_ci1_0907.xlsx col14
RGB,2007-05,1.75,ESRI esri_ci1_0907.xlsx col14
RGB,2007-06,1.87,ESRI esri_ci1_0907.xlsx col14
RGB,2007-07,1.79,ESRI esri_ci1_0907.xlsx col14
RGB,2007-08,1.6,ESRI esri_ci1_0907.xlsx col14
RGB,2007-09,1.68,ESRI esri_ci1_0907.xlsx col14
RGB,2007-10,1.6,ESRI esri_ci1_0907.xlsx col14
RGB,2007-11,1.46,ESRI esri_ci1_0907.xlsx col14
RGB,2007-12,1.5,ESRI esri_ci1_0907.xlsx col14
RGB,2008-01,1.44,ESRI esri_ci1_0907.xlsx col14
RGB,2008-02,1.36,ESRI esri_ci1_0907.xlsx col14
RGB,2008-03,1.28,ESRI esri_ci1_0907.xlsx col14
RGB,2008-04,1.58,ESRI esri_ci1_0907.xlsx col14
RGB,2008-05,1.74,ESRI esri_ci1_0907.xlsx col14
RGB,2008-06,1.61,ESRI esri_ci1_0907.xlsx col14
RGB,2008-07,1.53,ESRI esri_ci1_0907.xlsx col14
RGB,2008-08,1.41,ESRI esri_ci1_0907.xlsx col14
RGB,2008-09,1.48,ESRI esri_ci1_0907.xlsx col14
RGB,2008-10,1.48,ESRI esri_ci1_0907.xlsx col14
RGB,2008-11,1.4,ESRI esri_ci1_0907.xlsx col14
RGB,2008-12,1.17,ESRI esri_ci1_0907.xlsx col14
RGB,2009-01,1.27,ESRI esri_ci1_0907.xlsx col14
RGB,2009-02,1.27,ESRI esri_ci1_0907.xlsx col14
RGB,2009-03,1.34,ESRI esri_ci1_0907.xlsx col14
RGB,2009-04,1.43,ESRI esri_ci1_0907.xlsx col14
RGB,2009-05,1.48,ESRI esri_ci1_0907.xlsx col14
RGB,2009-06,1.35,ESRI esri_ci1_0907.xlsx col14
RGB,2009-07,1.42,ESRI esri_ci1_0907.xlsx col14
RGB,2009-08,1.31,ESRI esri_ci1_0907.xlsx col14
RGB,2009-09,1.3,ESRI esri_ci1_0907.xlsx col14
RGB,2009-10,1.41,ESRI esri_ci1_0907.xlsx col14
RGB,2009-11,1.26,ESRI esri_ci1_0907.xlsx col14
RGB,2009-12,1.29,ESRI esri_ci1_0907.xlsx col14
RGB,2010-01,1.32,ESRI esri_ci1_0907.xlsx col14
RGB,2010-02,1.3,ESRI esri_ci1_0907.xlsx col14
RGB,2010-03,1.4,ESRI esri_ci1_0907.xlsx col14
RGB,2010-04,1.28,ESRI esri_ci1_0907.xlsx col14
RGB,2010-05,1.26,ESRI esri_ci1_0907.xlsx col14
RGB,2010-06,1.09,ESRI esri_ci1_0907.xlsx col14
RGB,2010-07,1.06,ESRI esri_ci1_0907.xlsx col14
RGB,2010-08,0.98,ESRI esri_ci1_0907.xlsx col14
RGB,2010-09,0.93,ESRI esri_ci1_0907.xlsx col14
RGB,2010-10,0.92,ESRI esri_ci1_0907.xlsx col14
RGB,2010-11,1.19,ESRI esri_ci1_0907.xlsx col14
RGB,2010-12,1.11,ESRI esri_ci1_0907.xlsx col14
RGB,2011-01,1.22,ESRI esri_ci1_0907.xlsx col14
RGB,2011-02,1.26,ESRI esri_ci1_0907.xlsx col14
RGB,2011-03,1.26,ESRI esri_ci1_0907.xlsx col14
RGB,2011-04,1.2,ESRI esri_ci1_0907.xlsx col14
RGB,2011-05,1.15,ESRI esri_ci1_0907.xlsx col14
RGB,2011-06,1.13,ESRI esri_ci1_0907.xlsx col14
RGB,2011-07,1.08,ESRI esri_ci1_0907.xlsx col14
RGB,2011-08,1.03,ESRI esri_ci1_0907.xlsx col14
RGB,2011-09,1.02,ESRI esri_ci1_0907.xlsx col14
RGB,2011-10,1.05,ESRI esri_ci1_0907.xlsx col14
RGB,2011-11,1.07,ESRI esri_ci1_0907.xlsx col14
RGB,2011-12,0.98,ESRI esri_ci1_0907.xlsx col14
RGB,2012-01,0.97,ESRI esri_ci1_0907.xlsx col14
RGB,2012-02,0.96,ESRI esri_ci1_0907.xlsx col14
RGB,2012-03,0.99,ESRI esri_ci1_0907.xlsx col14
RGB,2012-04,0.89,ESRI esri_ci1_0907.xlsx col14
RGB,2012-05,0.83,ESRI esri_ci1_0907.xlsx col14
RGB,2012-06,0.83,ESRI esri_ci1_0907.xlsx col14
RGB,2012-07,0.78,ESRI esri_ci1_0907.xlsx col14
RGB,2012-08,0.8,ESRI esri_ci1_0907.xlsx col14
RGB,2012-09,0.77,ESRI esri_ci1_0907.xlsx col14
RGB,2012-10,0.78,ESRI esri_ci1_0907.xlsx col14
RGB,2012-11,0.7,ESRI esri_ci1_0907.xlsx col14
RGB,2012-12,0.8,ESRI esri_ci1_0907.xlsx col14
RGB,2013-01,0.74,ESRI esri_ci1_0907.xlsx col14
RGB,2013-02,0.67,ESRI esri_ci1_0907.xlsx col14
RGB,2013-03,0.56,ESRI esri_ci1_0907.xlsx col14
RGB,2013-04,0.6,ESRI esri_ci1_0907.xlsx col14
RGB,2013-05,0.86,ESRI esri_ci1_0907.xlsx col14
RGB,2013-06,0.86,ESRI esri_ci1_0907.xlsx col14
RGB,2013-07,0.8,ESRI esri_ci1_0907.xlsx col14
RGB,2013-08,0.72,ESRI esri_ci1_0907.xlsx col14
RGB,2013-09,0.68,ESRI esri_ci1_0907.xlsx col14
RGB,2013-10,0.59,ESRI esri_ci1_0907.xlsx col14
RGB,2013-11,0.6,ESRI esri_ci1_0907.xlsx col14
RGB,2013-12,0.74,ESRI esri_ci1_0907.xlsx col14
RGB,2014-01,0.62,ESRI esri_ci1_0907.xlsx col14
RGB,2014-02,0.58,ESRI esri_ci1_0907.xlsx col14
RGB,2014-03,0.64,ESRI esri_ci1_0907.xlsx col14
RGB,2014-04,0.62,ESRI esri_ci1_0907.xlsx col14
RGB,2014-05,0.57,ESRI esri_ci1_0907.xlsx col14
RGB,2014-06,0.57,ESRI esri_ci1_0907.xlsx col14
RGB,2014-07,0.53,ESRI esri_ci1_0907.xlsx col14
RGB,2014-08,0.49,ESRI esri_ci1_0907.xlsx col14
RGB,2014-09,0.53,ESRI esri_ci1_0907.xlsx col14
RGB,2014-10,0.45,ESRI esri_ci1_0907.xlsx col14
RGB,2014-11,0.42,ESRI esri_ci1_0907.xlsx col14
RGB,2014-12,0.33,ESRI esri_ci1_0907.xlsx col14
RGB,2015-01,0.28,ESRI esri_ci1_0907.xlsx col14
RGB,2015-02,0.33,ESRI esri_ci1_0907.xlsx col14
RGB,2015-03,0.4,ESRI esri_ci1_0907.xlsx col14
RGB,2015-04,0.34,ESRI esri_ci1_0907.xlsx col14
RGB,2015-05,0.39,ESRI esri_ci1_0907.xlsx col14
RGB,2015-06,0.46,ESRI esri_ci1_0907.xlsx col14
RGB,2015-07,0.41,ESRI esri_ci1_0907.xlsx col14
RGB,2015-08,0.38,ESRI esri_ci1_0907.xlsx col14
RGB,2015-09,0.35,ESRI esri_ci1_0907.xlsx col14
RGB,2015-10,0.3,ESRI esri_ci1_0907.xlsx col14
RGB,2015-11,0.3,ESRI esri_ci1_0907.xlsx col14
RGB,2015-12,0.27,ESRI esri_ci1_0907.xlsx col14
RGB,2016-01,0.1,ESRI esri_ci1_0907.xlsx col14
RGB,2016-02,-0.07,ESRI esri_ci1_0907.xlsx col14
RGB,2016-03,-0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2016-04,-0.09,ESRI esri_ci1_0907.xlsx col14
RGB,2016-05,-0.12,ESRI esri_ci1_0907.xlsx col14
RGB,2016-06,-0.23,ESRI esri_ci1_0907.xlsx col14
RGB,2016-07,-0.2,ESRI esri_ci1_0907.xlsx col14
RGB,2016-08,-0.07,ESRI esri_ci1_0907.xlsx col14
RGB,2016-09,-0.09,ESRI esri_ci1_0907.xlsx col14
RGB,2016-10,-0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2016-11,0.02,ESRI esri_ci1_0907.xlsx col14
RGB,2016-12,0.04,ESRI esri_ci1_0907.xlsx col14
RGB,2017-01,0.09,ESRI esri_ci1_0907.xlsx col14
RGB,2017-02,0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2017-03,0.07,ESRI esri_ci1_0907.xlsx col14
RGB,2017-04,0.02,ESRI esri_ci1_0907.xlsx col14
RGB,2017-05,0.04,ESRI esri_ci1_0907.xlsx col14
RGB,2017-06,0.08,ESRI esri_ci1_0907.xlsx col14
RGB,2017-07,0.08,ESRI esri_ci1_0907.xlsx col14
RGB,2017-08,0.01,ESRI esri_ci1_0907.xlsx col14
RGB,2017-09,0.06,ESRI esri_ci1_0907.xlsx col14
RGB,2017-10,0.07,ESRI esri_ci1_0907.xlsx col14
RGB,2017-11,0.04,ESRI esri_ci1_0907.xlsx col14
RGB,2017-12,0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2018-01,0.08,ESRI esri_ci1_0907.xlsx col14
RGB,2018-02,0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2018-03,0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2018-04,0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2018-05,0.03,ESRI esri_ci1_0907.xlsx col14
RGB,2018-06,0.03,ESRI esri_ci1_0907.xlsx col14
RGB,2018-07,0.06,ESRI esri_ci1_0907.xlsx col14
RGB,2018-08,0.11,ESRI esri_ci1_0907.xlsx col14
RGB,2018-09,0.13,ESRI esri_ci1_0907.xlsx col14
RGB,2018-10,0.13,ESRI esri_ci1_0907.xlsx col14
RGB,2018-11,0.09,ESRI esri_ci1_0907.xlsx col14
RGB,2018-12,-0.01,ESRI esri_ci1_0907.xlsx col14
RGB,2019-01,0.0,ESRI esri_ci1_0907.xlsx col14
RGB,2019-02,-0.02,ESRI esri_ci1_0907.xlsx col14
RGB,2019-03,-0.1,ESRI esri_ci1_0907.xlsx col14
RGB,2019-04,-0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2019-05,-0.1,ESRI esri_ci1_0907.xlsx col14
RGB,2019-06,-0.17,ESRI esri_ci1_0907.xlsx col14
RGB,2019-07,-0.16,ESRI esri_ci1_0907.xlsx col14
RGB,2019-08,-0.28,ESRI esri_ci1_0907.xlsx col14
RGB,2019-09,-0.22,ESRI esri_ci1_0907.xlsx col14
RGB,2019-10,-0.15,ESRI esri_ci1_0907.xlsx col14
RGB,2019-11,-0.08,ESRI esri_ci1_0907.xlsx col14
RGB,2019-12,-0.03,ESRI esri_ci1_0907.xlsx col14
RGB,2020-01,-0.07,ESRI esri_ci1_0907.xlsx col14
RGB,2020-02,-0.16,ESRI esri_ci1_0907.xlsx col14
RGB,2020-03,0.01,ESRI esri_ci1_0907.xlsx col14
RGB,2020-04,-0.04,ESRI esri_ci1_0907.xlsx col14
RGB,2020-05,0.0,ESRI esri_ci1_0907.xlsx col14
RGB,2020-06,0.03,ESRI esri_ci1_0907.xlsx col14
RGB,2020-07,0.01,ESRI esri_ci1_0907.xlsx col14
RGB,2020-08,0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2020-09,0.02,ESRI esri_ci1_0907.xlsx col14
RGB,2020-10,0.04,ESRI esri_ci1_0907.xlsx col14
RGB,2020-11,0.03,ESRI esri_ci1_0907.xlsx col14
RGB,2020-12,0.02,ESRI esri_ci1_0907.xlsx col14
RGB,2021-01,0.06,ESRI esri_ci1_0907.xlsx col14
RGB,2021-02,0.15,ESRI esri_ci1_0907.xlsx col14
RGB,2021-03,0.12,ESRI esri_ci1_0907.xlsx col14
RGB,2021-04,0.09,ESRI esri_ci1_0907.xlsx col14
RGB,2021-05,0.08,ESRI esri_ci1_0907.xlsx col14
RGB,2021-06,0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2021-07,0.02,ESRI esri_ci1_0907.xlsx col14
RGB,2021-08,0.02,ESRI esri_ci1_0907.xlsx col14
RGB,2021-09,0.07,ESRI esri_ci1_0907.xlsx col14
RGB,2021-10,0.1,ESRI esri_ci1_0907.xlsx col14
RGB,2021-11,0.05,ESRI esri_ci1_0907.xlsx col14
RGB,2021-12,0.07,ESRI esri_ci1_0907.xlsx col14
RGB,2022-01,0.17,ESRI esri_ci1_0907.xlsx col14
RGB,2022-02,0.18,ESRI esri_ci1_0907.xlsx col14
RGB,2022-03,0.21,ESRI esri_ci1_0907.xlsx col14
RGB,2022-04,0.22,ESRI esri_ci1_0907.xlsx col14
RGB,2022-05,0.24,ESRI esri_ci1_0907.xlsx col14
RGB,2022-06,0.23,ESRI esri_ci1_0907.xlsx col14
RGB,2022-07,0.18,ESRI esri_ci1_0907.xlsx col14
RGB,2022-08,0.22,ESRI esri_ci1_0907.xlsx col14
RGB,2022-09,0.24,ESRI esri_ci1_0907.xlsx col14
RGB,2022-10,0.25,ESRI esri_ci1_0907.xlsx col14
RGB,2022-11,0.25,ESRI esri_ci1_0907.xlsx col14
RGB,2022-12,0.41,ESRI esri_ci1_0907.xlsx col14
RGB,2023-01,0.49,ESRI esri_ci1_0907.xlsx col14
RGB,2023-02,0.5,ESRI esri_ci1_0907.xlsx col14
RGB,2023-03,0.32,ESRI esri_ci1_0907.xlsx col14
RGB,2023-04,0.39,ESRI esri_ci1_0907.xlsx col14
RGB,2023-05,0.43,ESRI esri_ci1_0907.xlsx col14
RGB,2023-06,0.4,ESRI esri_ci1_0907.xlsx col14
RGB,2023-07,0.6,ESRI esri_ci1_0907.xlsx col14
RGB,2023-08,0.64,ESRI esri_ci1_0907.xlsx col14
RGB,2023-09,0.77,ESRI esri_ci1_0907.xlsx col14
RGB,2023-10,0.95,ESRI esri_ci1_0907.xlsx col14
RGB,2023-11,0.66,ESRI esri_ci1_0907.xlsx col14
RGB,2023-12,0.62,ESRI esri_ci1_0907.xlsx col14
