cat01_code,cat01_name,cat02_code,cat02_name,value,unit
0512300,201802,4300001000,4300001000 <旧特掲>家庭用電気製品,105.9,
0512300,201802,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,105.2,
0512300,201802,4300003000,4300003000 <旧特掲>石油化学製品,99.6,
0512500,201803,1100000000,1100000000 製造工業,103.7,
0512500,201803,1101000000,1101000000 鉄鋼・非鉄金属工業,103.8,
0512500,201803,1101100000,1101100000 鉄鋼業,103.3,
0512500,201803,1101200000,1101200000 非鉄金属工業,104.8,
0512500,201803,1102000000,1102000000 金属製品工業,101.5,
0512500,201803,1103000000,1103000000 生産用機械工業,101.2,
0512500,201803,1104000000,1104000000 汎用・業務用機械工業,111.1,
0512500,201803,1105000000,1105000000 電子部品・デバイス工業,101.8,
0512500,201803,1106000000,1106000000 電気・情報通信機械工業,104,
0512500,201803,1106100000,1106100000 電気機械工業,108.1,
0512500,201803,1106200000,1106200000 情報通信機械工業,95.4,
0512500,201803,1107000000,1107000000 輸送機械工業,105.4,
0512500,201803,1108000000,1108000000 窯業・土石製品工業,103.4,
0512500,201803,1109000000,1109000000 化学工業,101.5,
0512500,201803,1111000000,1111000000 石油・石炭製品工業,107.8,
0512500,201803,1113000000,1113000000 パルプ・紙・紙加工品工業,99.9,
0512500,201803,1115000000,1115000000 その他工業,100.9,
0512500,201803,1115100000,1115100000 繊維工業,98.5,
0512500,201803,1115600000,1115600000 その他製品工業,102.5,
0512500,201803,4100100000,4100100000 機械工業,104.8,
0512500,201803,4100200000,4100200000 製造工業（除．機械工業）,102.1,
0512500,201803,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,105.1,
0512500,201803,4300001000,4300001000 <旧特掲>家庭用電気製品,107.7,
0512500,201803,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,105.4,
0512500,201803,4300003000,4300003000 <旧特掲>石油化学製品,100.4,
0512700,201804,1100000000,1100000000 製造工業,104.3,
0512700,201804,1101000000,1101000000 鉄鋼・非鉄金属工業,104,
0512700,201804,1101100000,1101100000 鉄鋼業,103.3,
0512700,201804,1101200000,1101200000 非鉄金属工業,105.9,
0512700,201804,1102000000,1102000000 金属製品工業,105.5,
0512700,201804,1103000000,1103000000 生産用機械工業,98.2,
0512700,201804,1104000000,1104000000 汎用・業務用機械工業,110.6,
0512700,201804,1105000000,1105000000 電子部品・デバイス工業,104.3,
0512700,201804,1106000000,1106000000 電気・情報通信機械工業,104.5,
0512700,201804,1106100000,1106100000 電気機械工業,105.1,
0512700,201804,1106200000,1106200000 情報通信機械工業,104.4,
0512700,201804,1107000000,1107000000 輸送機械工業,109.4,
0512700,201804,1108000000,1108000000 窯業・土石製品工業,104.7,
0512700,201804,1109000000,1109000000 化学工業,100.6,
0512700,201804,1111000000,1111000000 石油・石炭製品工業,106.3,
0512700,201804,1113000000,1113000000 パルプ・紙・紙加工品工業,99.9,
0512700,201804,1115000000,1115000000 その他工業,99.9,
0512700,201804,1115100000,1115100000 繊維工業,97.5,
0512700,201804,1115600000,1115600000 その他製品工業,101.8,
0512700,201804,4100100000,4100100000 機械工業,106.1,
0512700,201804,4100200000,4100200000 製造工業（除．機械工業）,102.1,
0512700,201804,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,103.6,
0512700,201804,4300001000,4300001000 <旧特掲>家庭用電気製品,103.5,
0512700,201804,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,109.1,
0512700,201804,4300003000,4300003000 <旧特掲>石油化学製品,100.3,
0512900,201805,1100000000,1100000000 製造工業,104,
0512900,201805,1101000000,1101000000 鉄鋼・非鉄金属工業,104.1,
0512900,201805,1101100000,1101100000 鉄鋼業,102.8,
0512900,201805,1101200000,1101200000 非鉄金属工業,106.2,
0512900,201805,1102000000,1102000000 金属製品工業,104,
0512900,201805,1103000000,1103000000 生産用機械工業,98.2,
0512900,201805,1104000000,1104000000 汎用・業務用機械工業,112.6,
0512900,201805,1105000000,1105000000 電子部品・デバイス工業,104.3,
0512900,201805,1106000000,1106000000 電気・情報通信機械工業,107.8,
0512900,201805,1106100000,1106100000 電気機械工業,106.8,
0512900,201805,1106200000,1106200000 情報通信機械工業,112.1,
0512900,201805,1107000000,1107000000 輸送機械工業,105.1,
0512900,201805,1108000000,1108000000 窯業・土石製品工業,103.3,
0512900,201805,1109000000,1109000000 化学工業,99.8,
0512900,201805,1111000000,1111000000 石油・石炭製品工業,104.6,
0512900,201805,1113000000,1113000000 パルプ・紙・紙加工品工業,101.3,
0512900,201805,1115000000,1115000000 その他工業,100,
0512900,201805,1115100000,1115100000 繊維工業,100.1,
0512900,201805,1115600000,1115600000 その他製品工業,100.8,
0512900,201805,4100100000,4100100000 機械工業,105.1,
0512900,201805,4100200000,4100200000 製造工業（除．機械工業）,101.9,
0512900,201805,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,104.4,
0512900,201805,4300001000,4300001000 <旧特掲>家庭用電気製品,106,
0512900,201805,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,104.9,
0512900,201805,4300003000,4300003000 <旧特掲>石油化学製品,97.1,
0513100,201806,1100000000,1100000000 製造工業,101.5,
0513100,201806,1101000000,1101000000 鉄鋼・非鉄金属工業,104.7,
0513100,201806,1101100000,1101100000 鉄鋼業,104.4,
0513100,201806,1101200000,1101200000 非鉄金属工業,105,
0513100,201806,1102000000,1102000000 金属製品工業,98.8,
0513100,201806,1103000000,1103000000 生産用機械工業,95,
0513100,201806,1104000000,1104000000 汎用・業務用機械工業,110,
0513100,201806,1105000000,1105000000 電子部品・デバイス工業,102.2,
0513100,201806,1106000000,1106000000 電気・情報通信機械工業,103.6,
0513100,201806,1106100000,1106100000 電気機械工業,104.1,
0513100,201806,1106200000,1106200000 情報通信機械工業,103.3,
0513100,201806,1107000000,1107000000 輸送機械工業,104.1,
0513100,201806,1108000000,1108000000 窯業・土石製品工業,102.9,
0513100,201806,1109000000,1109000000 化学工業,94.6,
0513100,201806,1111000000,1111000000 石油・石炭製品工業,100.1,
0513100,201806,1113000000,1113000000 パルプ・紙・紙加工品工業,98.8,
0513100,201806,1115000000,1115000000 その他工業,99.9,
0513100,201806,1115100000,1115100000 繊維工業,97.1,
0513100,201806,1115600000,1115600000 その他製品工業,101.5,
0513100,201806,4100100000,4100100000 機械工業,102.9,
0513100,201806,4100200000,4100200000 製造工業（除．機械工業）,99.5,
0513100,201806,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,101.3,
0513100,201806,4300001000,4300001000 <旧特掲>家庭用電気製品,103.6,
0513100,201806,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,103.8,
0513100,201806,4300003000,4300003000 <旧特掲>石油化学製品,90.7,
0513300,201807,1100000000,1100000000 製造工業,101.3,
0513300,201807,1101000000,1101000000 鉄鋼・非鉄金属工業,100.3,
0513300,201807,1101100000,1101100000 鉄鋼業,98.2,
0513300,201807,1101200000,1101200000 非鉄金属工業,102.9,
0513300,201807,1102000000,1102000000 金属製品工業,102.5,
0513300,201807,1103000000,1103000000 生産用機械工業,93.3,
0513300,201807,1104000000,1104000000 汎用・業務用機械工業,107.4,
0513300,201807,1105000000,1105000000 電子部品・デバイス工業,103.4,
0513300,201807,1106000000,1106000000 電気・情報通信機械工業,106.8,
0513300,201807,1106100000,1106100000 電気機械工業,106.1,
0513300,201807,1106200000,1106200000 情報通信機械工業,108.7,
0513300,201807,1107000000,1107000000 輸送機械工業,99.1,
0513300,201807,1108000000,1108000000 窯業・土石製品工業,102.9,
0513300,201807,1109000000,1109000000 化学工業,99.8,
0513300,201807,1111000000,1111000000 石油・石炭製品工業,105.1,
0513300,201807,1113000000,1113000000 パルプ・紙・紙加工品工業,96.9,
0513300,201807,1115000000,1115000000 その他工業,99.5,
0513300,201807,1115100000,1115100000 繊維工業,98,
0513300,201807,1115600000,1115600000 その他製品工業,100.7,
0513300,201807,4100100000,4100100000 機械工業,101.1,
0513300,201807,4100200000,4100200000 製造工業（除．機械工業）,100.8,
0513300,201807,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,99.1,
0513300,201807,4300001000,4300001000 <旧特掲>家庭用電気製品,106,
0513300,201807,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,98.7,
0513300,201807,4300003000,4300003000 <旧特掲>石油化学製品,98.6,
0513500,201808,1100000000,1100000000 製造工業,102.8,
0513500,201808,1101000000,1101000000 鉄鋼・非鉄金属工業,102.5,
0513500,201808,1101100000,1101100000 鉄鋼業,101.3,
0513500,201808,1101200000,1101200000 非鉄金属工業,105,
0513500,201808,1102000000,1102000000 金属製品工業,102.5,
0513500,201808,1103000000,1103000000 生産用機械工業,95.2,
0513500,201808,1104000000,1104000000 汎用・業務用機械工業,113.9,
0513500,201808,1105000000,1105000000 電子部品・デバイス工業,101.4,
0513500,201808,1106000000,1106000000 電気・情報通信機械工業,109,
0513500,201808,1106100000,1106100000 電気機械工業,108.6,
0513500,201808,1106200000,1106200000 情報通信機械工業,109.6,
0513500,201808,1107000000,1107000000 輸送機械工業,104.9,
0513500,201808,1108000000,1108000000 窯業・土石製品工業,102.2,
0513500,201808,1109000000,1109000000 化学工業,98.8,
0513500,201808,1111000000,1111000000 石油・石炭製品工業,107.2,
0513500,201808,1113000000,1113000000 パルプ・紙・紙加工品工業,101.1,
0513500,201808,1115000000,1115000000 その他工業,97.9,
0513500,201808,1115100000,1115100000 繊維工業,94.6,
0513500,201808,1115600000,1115600000 その他製品工業,99.7,
0513500,201808,4100100000,4100100000 機械工業,104.4,
0513500,201808,4100200000,4100200000 製造工業（除．機械工業）,100.6,
0513500,201808,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,103,
0513500,201808,4300001000,4300001000 <旧特掲>家庭用電気製品,112.6,
0513500,201808,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,104.9,
0513500,201808,4300003000,4300003000 <旧特掲>石油化学製品,96.7,
0513700,201809,1100000000,1100000000 製造工業,101.7,
0513700,201809,1101000000,1101000000 鉄鋼・非鉄金属工業,100.2,
0513700,201809,1101100000,1101100000 鉄鋼業,99.2,
0513700,201809,1101200000,1101200000 非鉄金属工業,105.1,
0513700,201809,1102000000,1102000000 金属製品工業,105.1,
0513700,201809,1103000000,1103000000 生産用機械工業,90.6,
0513700,201809,1104000000,1104000000 汎用・業務用機械工業,113,
0513700,201809,1105000000,1105000000 電子部品・デバイス工業,100.1,
0513700,201809,1106000000,1106000000 電気・情報通信機械工業,104.1,
0513700,201809,1106100000,1106100000 電気機械工業,107,
0513700,201809,1106200000,1106200000 情報通信機械工業,99.8,
0513700,201809,1107000000,1107000000 輸送機械工業,103.6,
0513700,201809,1108000000,1108000000 窯業・土石製品工業,102.3,
0513700,201809,1109000000,1109000000 化学工業,99.2,
0513700,201809,1111000000,1111000000 石油・石炭製品工業,106.2,
0513700,201809,1113000000,1113000000 パルプ・紙・紙加工品工業,98.9,
0513700,201809,1115000000,1115000000 その他工業,97.7,
0513700,201809,1115100000,1115100000 繊維工業,95.3,
0513700,201809,1115600000,1115600000 その他製品工業,99.7,
0513700,201809,4100100000,4100100000 機械工業,103.1,
0513700,201809,4100200000,4100200000 製造工業（除．機械工業）,100.5,
0513700,201809,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,101.7,
0513700,201809,4300001000,4300001000 <旧特掲>家庭用電気製品,112.5,
0513700,201809,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,103.6,
0513700,201809,4300003000,4300003000 <旧特掲>石油化学製品,97.7,
0513900,201810,1100000000,1100000000 製造工業,104.8,
0513900,201810,1101000000,1101000000 鉄鋼・非鉄金属工業,102.2,
0513900,201810,1101100000,1101100000 鉄鋼業,100.7,
0513900,201810,1101200000,1101200000 非鉄金属工業,105.9,
0513900,201810,1102000000,1102000000 金属製品工業,106.6,
0513900,201810,1103000000,1103000000 生産用機械工業,98.7,
0513900,201810,1104000000,1104000000 汎用・業務用機械工業,115.8,
0513900,201810,1105000000,1105000000 電子部品・デバイス工業,104.6,
0513900,201810,1106000000,1106000000 電気・情報通信機械工業,109.6,
0513900,201810,1106100000,1106100000 電気機械工業,109.1,
0513900,201810,1106200000,1106200000 情報通信機械工業,109.6,
0513900,201810,1107000000,1107000000 輸送機械工業,106.8,
0513900,201810,1108000000,1108000000 窯業・土石製品工業,104.1,
0513900,201810,1109000000,1109000000 化学工業,101.2,
0513900,201810,1111000000,1111000000 石油・石炭製品工業,100.9,
0513900,201810,1113000000,1113000000 パルプ・紙・紙加工品工業,100.3,
0513900,201810,1115000000,1115000000 その他工業,99,
0513900,201810,1115100000,1115100000 繊維工業,97.2,
0513900,201810,1115600000,1115600000 その他製品工業,100.1,
0513900,201810,4100100000,4100100000 機械工業,106.8,
0513900,201810,4100200000,4100200000 製造工業（除．機械工業）,101.9,
0513900,201810,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,106.5,
0513900,201810,4300001000,4300001000 <旧特掲>家庭用電気製品,114,
0513900,201810,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,106.7,
0513900,201810,4300003000,4300003000 <旧特掲>石油化学製品,99.2,
0514100,201811,1100000000,1100000000 製造工業,105,
0514100,201811,1101000000,1101000000 鉄鋼・非鉄金属工業,102.9,
0514100,201811,1101100000,1101100000 鉄鋼業,101.7,
0514100,201811,1101200000,1101200000 非鉄金属工業,105.3,
0514100,201811,1102000000,1102000000 金属製品工業,106.6,
0514100,201811,1103000000,1103000000 生産用機械工業,101.9,
0514100,201811,1104000000,1104000000 汎用・業務用機械工業,116.5,
0514100,201811,1105000000,1105000000 電子部品・デバイス工業,102.2,
0514100,201811,1106000000,1106000000 電気・情報通信機械工業,107.6,
0514100,201811,1106100000,1106100000 電気機械工業,104.7,
0514100,201811,1106200000,1106200000 情報通信機械工業,113.3,
0514100,201811,1107000000,1107000000 輸送機械工業,107.7,
0514100,201811,1108000000,1108000000 窯業・土石製品工業,103.9,
0514100,201811,1109000000,1109000000 化学工業,102.3,
0514100,201811,1111000000,1111000000 石油・石炭製品工業,108.6,
0514100,201811,1113000000,1113000000 パルプ・紙・紙加工品工業,99,
0514100,201811,1115000000,1115000000 その他工業,98.8,
0514100,201811,1115100000,1115100000 繊維工業,96.2,
0514100,201811,1115600000,1115600000 その他製品工業,100.3,
0514100,201811,4100100000,4100100000 機械工業,106.9,
0514100,201811,4100200000,4100200000 製造工業（除．機械工業）,102.5,
0514100,201811,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,107.5,
0514100,201811,4300001000,4300001000 <旧特掲>家庭用電気製品,110.9,
0514100,201811,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,107.7,
0514100,201811,4300003000,4300003000 <旧特掲>石油化学製品,101.2,
0514300,201812,1100000000,1100000000 製造工業,104.2,
0514300,201812,1101000000,1101000000 鉄鋼・非鉄金属工業,102.5,
0514300,201812,1101100000,1101100000 鉄鋼業,101.1,
0514300,201812,1101200000,1101200000 非鉄金属工業,105.5,
0514300,201812,1102000000,1102000000 金属製品工業,105.6,
0514300,201812,1103000000,1103000000 生産用機械工業,97.7,
0514300,201812,1104000000,1104000000 汎用・業務用機械工業,116.4,
0514300,201812,1105000000,1105000000 電子部品・デバイス工業,100,
0514300,201812,1106000000,1106000000 電気・情報通信機械工業,109.6,
0514300,201812,1106100000,1106100000 電気機械工業,108.4,
0514300,201812,1106200000,1106200000 情報通信機械工業,111.9,
0514300,201812,1107000000,1107000000 輸送機械工業,107.4,
0514300,201812,1108000000,1108000000 窯業・土石製品工業,104.4,
0514300,201812,1109000000,1109000000 化学工業,101.1,
0514300,201812,1111000000,1111000000 石油・石炭製品工業,104.3,
0514300,201812,1113000000,1113000000 パルプ・紙・紙加工品工業,98.5,
0514300,201812,1115000000,1115000000 その他工業,100.1,
0514300,201812,1115100000,1115100000 繊維工業,96.4,
0514300,201812,1115600000,1115600000 その他製品工業,102.4,
0514300,201812,4100100000,4100100000 機械工業,106.2,
0514300,201812,4100200000,4100200000 製造工業（除．機械工業）,101.7,
0514300,201812,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,105.6,
0514300,201812,4300001000,4300001000 <旧特掲>家庭用電気製品,110.2,
0514300,201812,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,107.5,
0514300,201812,4300003000,4300003000 <旧特掲>石油化学製品,99,
0514500,201901,1100000000,1100000000 製造工業,101.3,
0514500,201901,1101000000,1101000000 鉄鋼・非鉄金属工業,99.3,
0514500,201901,1101100000,1101100000 鉄鋼業,97.9,
0514500,201901,1101200000,1101200000 非鉄金属工業,102.1,
0514500,201901,1102000000,1102000000 金属製品工業,104.5,
0514500,201901,1103000000,1103000000 生産用機械工業,94.8,
0514500,201901,1104000000,1104000000 汎用・業務用機械工業,108.5,
0514500,201901,1105000000,1105000000 電子部品・デバイス工業,87.8,
0514500,201901,1106000000,1106000000 電気・情報通信機械工業,103.6,
0514500,201901,1106100000,1106100000 電気機械工業,103.3,
0514500,201901,1106200000,1106200000 情報通信機械工業,105.7,
0514500,201901,1107000000,1107000000 輸送機械工業,105.6,
0514500,201901,1108000000,1108000000 窯業・土石製品工業,99,
0514500,201901,1109000000,1109000000 化学工業,101.6,
0514500,201901,1111000000,1111000000 石油・石炭製品工業,105.6,
0514500,201901,1113000000,1113000000 パルプ・紙・紙加工品工業,98.7,
0514500,201901,1115000000,1115000000 その他工業,99.5,
0514500,201901,1115100000,1115100000 繊維工業,96,
0514500,201901,1115600000,1115600000 その他製品工業,101.9,
0514500,201901,4100100000,4100100000 機械工業,101.8,
0514500,201901,4100200000,4100200000 製造工業（除．機械工業）,101,
0514500,201901,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,101.1,
0514500,201901,4300001000,4300001000 <旧特掲>家庭用電気製品,110.9,
0514500,201901,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,105.6,
0514500,201901,4300003000,4300003000 <旧特掲>石油化学製品,99.9,
0514700,201902,1100000000,1100000000 製造工業,102,
0514700,201902,1101000000,1101000000 鉄鋼・非鉄金属工業,98.2,
0514700,201902,1101100000,1101100000 鉄鋼業,97.1,
0514700,201902,1101200000,1101200000 非鉄金属工業,100.8,
0514700,201902,1102000000,1102000000 金属製品工業,103.6,
0514700,201902,1103000000,1103000000 生産用機械工業,93.8,
0514700,201902,1104000000,1104000000 汎用・業務用機械工業,107.2,
0514700,201902,1105000000,1105000000 電子部品・デバイス工業,87.5,
0514700,201902,1106000000,1106000000 電気・情報通信機械工業,110.3,
0514700,201902,1106100000,1106100000 電気機械工業,109.6,
0514700,201902,1106200000,1106200000 情報通信機械工業,111.6,
0514700,201902,1107000000,1107000000 輸送機械工業,107.6,
0514700,201902,1108000000,1108000000 窯業・土石製品工業,99.4,
0514700,201902,1109000000,1109000000 化学工業,99.6,
0514700,201902,1111000000,1111000000 石油・石炭製品工業,104.2,
0514700,201902,1113000000,1113000000 パルプ・紙・紙加工品工業,97.5,
0514700,201902,1115000000,1115000000 その他工業,99.1,
0514700,201902,1115100000,1115100000 繊維工業,95.3,
0514700,201902,1115600000,1115600000 その他製品工業,101.7,
0514700,201902,4100100000,4100100000 機械工業,103.2,
0514700,201902,4100200000,4100200000 製造工業（除．機械工業）,100,
0514700,201902,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,99.4,
0514700,201902,4300001000,4300001000 <旧特掲>家庭用電気製品,116.9,
0514700,201902,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,107.8,
0514700,201902,4300003000,4300003000 <旧特掲>石油化学製品,96.1,
0514900,201903,1100000000,1100000000 製造工業,101.5,
0514900,201903,1101000000,1101000000 鉄鋼・非鉄金属工業,100.1,
0514900,201903,1101100000,1101100000 鉄鋼業,100.4,
0514900,201903,1101200000,1101200000 非鉄金属工業,99.7,
0514900,201903,1102000000,1102000000 金属製品工業,99.3,
0514900,201903,1103000000,1103000000 生産用機械工業,92.9,
0514900,201903,1104000000,1104000000 汎用・業務用機械工業,107.9,
0514900,201903,1105000000,1105000000 電子部品・デバイス工業,83.9,
0514900,201903,1106000000,1106000000 電気・情報通信機械工業,109.2,
0514900,201903,1106100000,1106100000 電気機械工業,107.4,
0514900,201903,1106200000,1106200000 情報通信機械工業,113.4,
0514900,201903,1107000000,1107000000 輸送機械工業,105.7,
0514900,201903,1108000000,1108000000 窯業・土石製品工業,100.6,
0514900,201903,1109000000,1109000000 化学工業,102.7,
0514900,201903,1111000000,1111000000 石油・石炭製品工業,104,
0514900,201903,1113000000,1113000000 パルプ・紙・紙加工品工業,98.6,
0514900,201903,1115000000,1115000000 その他工業,99.1,
0514900,201903,1115100000,1115100000 繊維工業,95.9,
0514900,201903,1115600000,1115600000 その他製品工業,101.2,
0514900,201903,4100100000,4100100000 機械工業,101.8,
0514900,201903,4100200000,4100200000 製造工業（除．機械工業）,101,
0514900,201903,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,99.1,
0514900,201903,4300001000,4300001000 <旧特掲>家庭用電気製品,111.2,
0514900,201903,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,106,
0514900,201903,4300003000,4300003000 <旧特掲>石油化学製品,101.2,
0515100,201904,1100000000,1100000000 製造工業,101.8,
0515100,201904,1101000000,1101000000 鉄鋼・非鉄金属工業,100,
0515100,201904,1101100000,1101100000 鉄鋼業,100.3,
0515100,201904,1101200000,1101200000 非鉄金属工業,98.8,
0515100,201904,1102000000,1102000000 金属製品工業,100.1,
0515100,201904,1103000000,1103000000 生産用機械工業,92.2,
0515100,201904,1104000000,1104000000 汎用・業務用機械工業,107.4,
0515100,201904,1105000000,1105000000 電子部品・デバイス工業,94.7,
0515100,201904,1106000000,1106000000 電気・情報通信機械工業,106.4,
0515100,201904,1106100000,1106100000 電気機械工業,101.6,
0515100,201904,1106200000,1106200000 情報通信機械工業,119.4,
0515100,201904,1107000000,1107000000 輸送機械工業,106.8,
0515100,201904,1108000000,1108000000 窯業・土石製品工業,100.2,
0515100,201904,1109000000,1109000000 化学工業,100.9,
0515100,201904,1111000000,1111000000 石油・石炭製品工業,104.9,
0515100,201904,1113000000,1113000000 パルプ・紙・紙加工品工業,96.5,
0515100,201904,1115000000,1115000000 その他工業,98.9,
0515100,201904,1115100000,1115100000 繊維工業,95.3,
0515100,201904,1115600000,1115600000 その他製品工業,101.3,
0515100,201904,4100100000,4100100000 機械工業,103,
0515100,201904,4100200000,4100200000 製造工業（除．機械工業）,100.3,
0515100,201904,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,98.4,
0515100,201904,4300001000,4300001000 <旧特掲>家庭用電気製品,103.7,
0515100,201904,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,107.4,
0515100,201904,4300003000,4300003000 <旧特掲>石油化学製品,99.2,
0515300,201905,1100000000,1100000000 製造工業,102.7,
0515300,201905,1101000000,1101000000 鉄鋼・非鉄金属工業,99,
0515300,201905,1101100000,1101100000 鉄鋼業,97.7,
0515300,201905,1101200000,1101200000 非鉄金属工業,102.3,
0515300,201905,1102000000,1102000000 金属製品工業,98,
0515300,201905,1103000000,1103000000 生産用機械工業,93.2,
0515300,201905,1104000000,1104000000 汎用・業務用機械工業,108.8,
0515300,201905,1105000000,1105000000 電子部品・デバイス工業,94.2,
0515300,201905,1106000000,1106000000 電気・情報通信機械工業,110.3,
0515300,201905,1106100000,1106100000 電気機械工業,104,
0515300,201905,1106200000,1106200000 情報通信機械工業,128.8,
0515300,201905,1107000000,1107000000 輸送機械工業,110.8,
0515300,201905,1108000000,1108000000 窯業・土石製品工業,100.9,
0515300,201905,1109000000,1109000000 化学工業,101.2,
0515300,201905,1111000000,1111000000 石油・石炭製品工業,103.6,
0515300,201905,1113000000,1113000000 パルプ・紙・紙加工品工業,97.3,
0515300,201905,1115000000,1115000000 その他工業,96.6,
0515300,201905,1115100000,1115100000 繊維工業,92.8,
0515300,201905,1115600000,1115600000 その他製品工業,100.7,
0515300,201905,4100100000,4100100000 機械工業,105.1,
0515300,201905,4100200000,4100200000 製造工業（除．機械工業）,100,
0515300,201905,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,99.8,
0515300,201905,4300001000,4300001000 <旧特掲>家庭用電気製品,104.8,
0515300,201905,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,111.2,
0515300,201905,4300003000,4300003000 <旧特掲>石油化学製品,99.4,
0515500,201906,1100000000,1100000000 製造工業,101.8,
0515500,201906,1101000000,1101000000 鉄鋼・非鉄金属工業,100.4,
0515500,201906,1101100000,1101100000 鉄鋼業,100.1,
0515500,201906,1101200000,1101200000 非鉄金属工業,100.2,
0515500,201906,1102000000,1102000000 金属製品工業,97.3,
0515500,201906,1103000000,1103000000 生産用機械工業,90.3,
0515500,201906,1104000000,1104000000 汎用・業務用機械工業,106.2,
0515500,201906,1105000000,1105000000 電子部品・デバイス工業,94.6,
0515500,201906,1106000000,1106000000 電気・情報通信機械工業,108.6,
0515500,201906,1106100000,1106100000 電気機械工業,101.8,
0515500,201906,1106200000,1106200000 情報通信機械工業,128,
0515500,201906,1107000000,1107000000 輸送機械工業,105.8,
0515500,201906,1108000000,1108000000 窯業・土石製品工業,99.5,
0515500,201906,1109000000,1109000000 化学工業,102.2,
0515500,201906,1111000000,1111000000 石油・石炭製品工業,112.2,
0515500,201906,1113000000,1113000000 パルプ・紙・紙加工品工業,94.6,
0515500,201906,1115000000,1115000000 その他工業,98.3,
0515500,201906,1115100000,1115100000 繊維工業,93.9,
0515500,201906,1115600000,1115600000 その他製品工業,101.1,
0515500,201906,4100100000,4100100000 機械工業,102.3,
0515500,201906,4100200000,4100200000 製造工業（除．機械工業）,100.5,
0515500,201906,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,96.9,
0515500,201906,4300001000,4300001000 <旧特掲>家庭用電気製品,102.6,
0515500,201906,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,106,
0515500,201906,4300003000,4300003000 <旧特掲>石油化学製品,101,
0515700,201907,1100000000,1100000000 製造工業,101.8,
0515700,201907,1101000000,1101000000 鉄鋼・非鉄金属工業,99.9,
0515700,201907,1101100000,1101100000 鉄鋼業,99.3,
0515700,201907,1101200000,1101200000 非鉄金属工業,100.4,
0515700,201907,1102000000,1102000000 金属製品工業,98.6,
0515700,201907,1103000000,1103000000 生産用機械工業,90.5,
0515700,201907,1104000000,1104000000 汎用・業務用機械工業,106.4,
0515700,201907,1105000000,1105000000 電子部品・デバイス工業,91.4,
0515700,201907,1106000000,1106000000 電気・情報通信機械工業,108.1,
0515700,201907,1106100000,1106100000 電気機械工業,102.4,
0515700,201907,1106200000,1106200000 情報通信機械工業,122.5,
0515700,201907,1107000000,1107000000 輸送機械工業,106.4,
0515700,201907,1108000000,1108000000 窯業・土石製品工業,98.9,
0515700,201907,1109000000,1109000000 化学工業,101.4,
0515700,201907,1111000000,1111000000 石油・石炭製品工業,105.9,
0515700,201907,1113000000,1113000000 パルプ・紙・紙加工品工業,100.7,
0515700,201907,1115000000,1115000000 その他工業,98.9,
0515700,201907,1115100000,1115100000 繊維工業,93.7,
0515700,201907,1115600000,1115600000 その他製品工業,102.5,
0515700,201907,4100100000,4100100000 機械工業,102.4,
0515700,201907,4100200000,4100200000 製造工業（除．機械工業）,100.5,
0515700,201907,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,96.7,
0515700,201907,4300001000,4300001000 <旧特掲>家庭用電気製品,98.5,
0515700,201907,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,106.5,
0515700,201907,4300003000,4300003000 <旧特掲>石油化学製品,99.4,
0515900,201908,1100000000,1100000000 製造工業,99.3,
0515900,201908,1101000000,1101000000 鉄鋼・非鉄金属工業,96.1,
0515900,201908,1101100000,1101100000 鉄鋼業,95.8,
