tab_code,tab_name,cat01_code,cat01_name,cat02_code,cat02_name,cat03_code,cat03_name,cat04_code,cat04_name,area_code,area_name,time_code,time_name,value,unit
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2024001012,2024年10～12月期,4777,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2025000103,2025年1～3月期,4767,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2025000406,2025年4～6月期,4771,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2025000709,2025年7～9月期,4757,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2025001012,2025年10～12月期,4767,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2026000103,2026年1～3月期,4756,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2026000406,2026年4～6月期,4787,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2018000103,2018年1～3月期,5732,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2018000406,2018年4～6月期,5735,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2018000709,2018年7～9月期,5733,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2018001012,2018年10～12月期,5733,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2019000103,2019年1～3月期,5727,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2019000406,2019年4～6月期,5727,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2019000709,2019年7～9月期,5728,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2019001012,2019年10～12月期,5726,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2020000103,2020年1～3月期,5722,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2020000406,2020年4～6月期,5721,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2020000709,2020年7～9月期,5722,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2020001012,2020年10～12月期,5716,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2021000103,2021年1～3月期,5712,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2021000406,2021年4～6月期,5710,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2021000709,2021年7～9月期,5703,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2021001012,2021年10～12月期,5697,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2022000103,2022年1～3月期,5715,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2022000406,2022年4～6月期,5702,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2022000709,2022年7～9月期,5700,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2022001012,2022年10～12月期,5702,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2023000103,2023年1～3月期,5692,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2023000406,2023年4～6月期,5695,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2023000709,2023年7～9月期,5692,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2023001012,2023年10～12月期,5685,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2024000103,2024年1～3月期,5678,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2024000406,2024年4～6月期,5679,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2024000709,2024年7～9月期,5676,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2024001012,2024年10～12月期,5675,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2025000103,2025年1～3月期,5667,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2025000406,2025年4～6月期,5665,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2025000709,2025年7～9月期,5663,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2025001012,2025年10～12月期,5663,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2026000103,2026年1～3月期,5653,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,00,総数,00000,全国,2026000406,2026年4～6月期,5658,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2018000103,2018年1～3月期,5210,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2018000406,2018年4～6月期,5239,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2018000709,2018年7～9月期,5218,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2018001012,2018年10～12月期,5172,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2019000103,2019年1～3月期,5175,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2019000406,2019年4～6月期,5232,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2019000709,2019年7～9月期,5193,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2019001012,2019年10～12月期,5172,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2020000103,2020年1～3月期,5197,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2020000406,2020年4～6月期,5168,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2020000709,2020年7～9月期,5158,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2020001012,2020年10～12月期,5140,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2021000103,2021年1～3月期,5168,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2021000406,2021年4～6月期,5186,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2021000709,2021年7～9月期,5146,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2021001012,2021年10～12月期,5150,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2022000103,2022年1～3月期,5189,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2022000406,2022年4～6月期,5176,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2022000709,2022年7～9月期,5196,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2022001012,2022年10～12月期,5178,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2023000103,2023年1～3月期,5168,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2023000406,2023年4～6月期,5174,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2023000709,2023年7～9月期,5183,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2023001012,2023年10～12月期,5150,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2024000103,2024年1～3月期,5147,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2024000406,2024年4～6月期,5166,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2024000709,2024年7～9月期,5153,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2024001012,2024年10～12月期,5165,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2025000103,2025年1～3月期,5140,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2025000406,2025年4～6月期,5156,万人
