name,db,code,date,value
PFUEL_IMP,PR01,PRCG20_2600520001,197408,60.5
PFUEL_IMP,PR01,PRCG20_2600520001,197409,60.8
PFUEL_IMP,PR01,PRCG20_2600520001,197410,60.9
PFUEL_IMP,PR01,PRCG20_2600520001,197411,62.0
PFUEL_IMP,PR01,PRCG20_2600520001,197412,62.9
PFUEL_IMP,PR01,PRCG20_2600520001,197501,63.3
PFUEL_IMP,PR01,PRCG20_2600520001,197502,62.8
PFUEL_IMP,PR01,PRCG20_2600520001,197503,61.5
PFUEL_IMP,PR01,PRCG20_2600520001,197504,62.4
PFUEL_IMP,PR01,PRCG20_2600520001,197505,62.8
PFUEL_IMP,PR01,PRCG20_2600520001,197506,63.6
PFUEL_IMP,PR01,PRCG20_2600520001,197507,64.2
PFUEL_IMP,PR01,PRCG20_2600520001,197508,64.6
PFUEL_IMP,PR01,PRCG20_2600520001,197509,65.0
PFUEL_IMP,PR01,PRCG20_2600520001,197510,66.7
PFUEL_IMP,PR01,PRCG20_2600520001,197511,68.6
PFUEL_IMP,PR01,PRCG20_2600520001,197512,70.3
PFUEL_IMP,PR01,PRCG20_2600520001,197601,70.7
PFUEL_IMP,PR01,PRCG20_2600520001,197602,70.7
PFUEL_IMP,PR01,PRCG20_2600520001,197603,70.4
PFUEL_IMP,PR01,PRCG20_2600520001,197604,70.3
PFUEL_IMP,PR01,PRCG20_2600520001,197605,70.2
PFUEL_IMP,PR01,PRCG20_2600520001,197606,70.2
PFUEL_IMP,PR01,PRCG20_2600520001,197607,69.4
PFUEL_IMP,PR01,PRCG20_2600520001,197608,68.4
PFUEL_IMP,PR01,PRCG20_2600520001,197609,67.6
PFUEL_IMP,PR01,PRCG20_2600520001,197610,68.0
PFUEL_IMP,PR01,PRCG20_2600520001,197611,68.8
PFUEL_IMP,PR01,PRCG20_2600520001,197612,68.6
PFUEL_IMP,PR01,PRCG20_2600520001,197701,68.4
PFUEL_IMP,PR01,PRCG20_2600520001,197702,69.2
PFUEL_IMP,PR01,PRCG20_2600520001,197703,68.8
PFUEL_IMP,PR01,PRCG20_2600520001,197704,68.2
PFUEL_IMP,PR01,PRCG20_2600520001,197705,68.4
PFUEL_IMP,PR01,PRCG20_2600520001,197706,68.0
PFUEL_IMP,PR01,PRCG20_2600520001,197707,66.4
PFUEL_IMP,PR01,PRCG20_2600520001,197708,67.0
PFUEL_IMP,PR01,PRCG20_2600520001,197709,67.1
PFUEL_IMP,PR01,PRCG20_2600520001,197710,65.4
PFUEL_IMP,PR01,PRCG20_2600520001,197711,62.8
PFUEL_IMP,PR01,PRCG20_2600520001,197712,61.5
PFUEL_IMP,PR01,PRCG20_2600520001,197801,61.2
PFUEL_IMP,PR01,PRCG20_2600520001,197802,61.2
PFUEL_IMP,PR01,PRCG20_2600520001,197803,59.9
PFUEL_IMP,PR01,PRCG20_2600520001,197804,56.8
PFUEL_IMP,PR01,PRCG20_2600520001,197805,57.6
PFUEL_IMP,PR01,PRCG20_2600520001,197806,55.8
PFUEL_IMP,PR01,PRCG20_2600520001,197807,51.6
PFUEL_IMP,PR01,PRCG20_2600520001,197808,48.6
PFUEL_IMP,PR01,PRCG20_2600520001,197809,48.8
PFUEL_IMP,PR01,PRCG20_2600520001,197810,47.8
PFUEL_IMP,PR01,PRCG20_2600520001,197811,48.8
PFUEL_IMP,PR01,PRCG20_2600520001,197812,50.2
PFUEL_IMP,PR01,PRCG20_2600520001,197901,50.8
PFUEL_IMP,PR01,PRCG20_2600520001,197902,52.2
PFUEL_IMP,PR01,PRCG20_2600520001,197903,54.0
PFUEL_IMP,PR01,PRCG20_2600520001,197904,57.7
PFUEL_IMP,PR01,PRCG20_2600520001,197905,64.6
PFUEL_IMP,PR01,PRCG20_2600520001,197906,66.6
PFUEL_IMP,PR01,PRCG20_2600520001,197907,72.1
PFUEL_IMP,PR01,PRCG20_2600520001,197908,78.9
PFUEL_IMP,PR01,PRCG20_2600520001,197909,81.7
PFUEL_IMP,PR01,PRCG20_2600520001,197910,84.8
PFUEL_IMP,PR01,PRCG20_2600520001,197911,93.1
PFUEL_IMP,PR01,PRCG20_2600520001,197912,101.9
PFUEL_IMP,PR01,PRCG20_2600520001,198001,113.0
PFUEL_IMP,PR01,PRCG20_2600520001,198002,123.1
PFUEL_IMP,PR01,PRCG20_2600520001,198003,127.6
PFUEL_IMP,PR01,PRCG20_2600520001,198004,131.4
PFUEL_IMP,PR01,PRCG20_2600520001,198005,125.1
PFUEL_IMP,PR01,PRCG20_2600520001,198006,122.1
PFUEL_IMP,PR01,PRCG20_2600520001,198007,123.3
PFUEL_IMP,PR01,PRCG20_2600520001,198008,127.1
PFUEL_IMP,PR01,PRCG20_2600520001,198009,124.0
PFUEL_IMP,PR01,PRCG20_2600520001,198010,121.7
PFUEL_IMP,PR01,PRCG20_2600520001,198011,123.1
PFUEL_IMP,PR01,PRCG20_2600520001,198012,123.3
PFUEL_IMP,PR01,PRCG20_2600520001,198101,122.1
PFUEL_IMP,PR01,PRCG20_2600520001,198102,126.0
PFUEL_IMP,PR01,PRCG20_2600520001,198103,129.1
PFUEL_IMP,PR01,PRCG20_2600520001,198104,132.1
PFUEL_IMP,PR01,PRCG20_2600520001,198105,136.5
PFUEL_IMP,PR01,PRCG20_2600520001,198106,138.9
PFUEL_IMP,PR01,PRCG20_2600520001,198107,141.0
PFUEL_IMP,PR01,PRCG20_2600520001,198108,142.5
PFUEL_IMP,PR01,PRCG20_2600520001,198109,141.3
PFUEL_IMP,PR01,PRCG20_2600520001,198110,142.1
PFUEL_IMP,PR01,PRCG20_2600520001,198111,140.5
PFUEL_IMP,PR01,PRCG20_2600520001,198112,137.7
PFUEL_IMP,PR01,PRCG20_2600520001,198201,138.9
PFUEL_IMP,PR01,PRCG20_2600520001,198202,143.6
PFUEL_IMP,PR01,PRCG20_2600520001,198203,146.0
PFUEL_IMP,PR01,PRCG20_2600520001,198204,147.7
PFUEL_IMP,PR01,PRCG20_2600520001,198205,144.1
PFUEL_IMP,PR01,PRCG20_2600520001,198206,148.8
PFUEL_IMP,PR01,PRCG20_2600520001,198207,153.1
PFUEL_IMP,PR01,PRCG20_2600520001,198208,155.1
PFUEL_IMP,PR01,PRCG20_2600520001,198209,156.8
PFUEL_IMP,PR01,PRCG20_2600520001,198210,160.3
PFUEL_IMP,PR01,PRCG20_2600520001,198211,159.0
PFUEL_IMP,PR01,PRCG20_2600520001,198212,149.5
PFUEL_IMP,PR01,PRCG20_2600520001,198301,144.0
PFUEL_IMP,PR01,PRCG20_2600520001,198302,144.0
PFUEL_IMP,PR01,PRCG20_2600520001,198303,138.1
PFUEL_IMP,PR01,PRCG20_2600520001,198304,134.7
PFUEL_IMP,PR01,PRCG20_2600520001,198305,128.2
PFUEL_IMP,PR01,PRCG20_2600520001,198306,129.8
PFUEL_IMP,PR01,PRCG20_2600520001,198307,129.6
PFUEL_IMP,PR01,PRCG20_2600520001,198308,130.8
PFUEL_IMP,PR01,PRCG20_2600520001,198309,130.3
PFUEL_IMP,PR01,PRCG20_2600520001,198310,126.8
PFUEL_IMP,PR01,PRCG20_2600520001,198311,126.8
PFUEL_IMP,PR01,PRCG20_2600520001,198312,126.3
PFUEL_IMP,PR01,PRCG20_2600520001,198401,126.0
PFUEL_IMP,PR01,PRCG20_2600520001,198402,125.5
PFUEL_IMP,PR01,PRCG20_2600520001,198403,122.8
PFUEL_IMP,PR01,PRCG20_2600520001,198404,121.7
PFUEL_IMP,PR01,PRCG20_2600520001,198405,122.9
PFUEL_IMP,PR01,PRCG20_2600520001,198406,123.5
PFUEL_IMP,PR01,PRCG20_2600520001,198407,126.3
PFUEL_IMP,PR01,PRCG20_2600520001,198408,127.5
PFUEL_IMP,PR01,PRCG20_2600520001,198409,128.7
PFUEL_IMP,PR01,PRCG20_2600520001,198410,129.5
PFUEL_IMP,PR01,PRCG20_2600520001,198411,128.2
PFUEL_IMP,PR01,PRCG20_2600520001,198412,129.1
PFUEL_IMP,PR01,PRCG20_2600520001,198501,134.6
PFUEL_IMP,PR01,PRCG20_2600520001,198502,136.9
PFUEL_IMP,PR01,PRCG20_2600520001,198503,135.5
PFUEL_IMP,PR01,PRCG20_2600520001,198504,132.3
PFUEL_IMP,PR01,PRCG20_2600520001,198505,132.1
PFUEL_IMP,PR01,PRCG20_2600520001,198506,130.7
PFUEL_IMP,PR01,PRCG20_2600520001,198507,127.2
PFUEL_IMP,PR01,PRCG20_2600520001,198508,124.3
PFUEL_IMP,PR01,PRCG20_2600520001,198509,123.9
PFUEL_IMP,PR01,PRCG20_2600520001,198510,116.8
PFUEL_IMP,PR01,PRCG20_2600520001,198511,111.8
PFUEL_IMP,PR01,PRCG20_2600520001,198512,110.8
PFUEL_IMP,PR01,PRCG20_2600520001,198601,109.3
PFUEL_IMP,PR01,PRCG20_2600520001,198602,100.4
PFUEL_IMP,PR01,PRCG20_2600520001,198603,80.1
PFUEL_IMP,PR01,PRCG20_2600520001,198604,67.2
PFUEL_IMP,PR01,PRCG20_2600520001,198605,57.5
PFUEL_IMP,PR01,PRCG20_2600520001,198606,56.1
PFUEL_IMP,PR01,PRCG20_2600520001,198607,50.6
PFUEL_IMP,PR01,PRCG20_2600520001,198608,44.5
PFUEL_IMP,PR01,PRCG20_2600520001,198609,45.3
PFUEL_IMP,PR01,PRCG20_2600520001,198610,49.6
PFUEL_IMP,PR01,PRCG20_2600520001,198611,51.6
PFUEL_IMP,PR01,PRCG20_2600520001,198612,52.5
PFUEL_IMP,PR01,PRCG20_2600520001,198701,53.6
PFUEL_IMP,PR01,PRCG20_2600520001,198702,56.8
PFUEL_IMP,PR01,PRCG20_2600520001,198703,57.1
PFUEL_IMP,PR01,PRCG20_2600520001,198704,54.9
PFUEL_IMP,PR01,PRCG20_2600520001,198705,54.9
PFUEL_IMP,PR01,PRCG20_2600520001,198706,56.1
PFUEL_IMP,PR01,PRCG20_2600520001,198707,57.7
PFUEL_IMP,PR01,PRCG20_2600520001,198708,57.9
PFUEL_IMP,PR01,PRCG20_2600520001,198709,56.5
PFUEL_IMP,PR01,PRCG20_2600520001,198710,56.5
PFUEL_IMP,PR01,PRCG20_2600520001,198711,54.5
PFUEL_IMP,PR01,PRCG20_2600520001,198712,52.4
PFUEL_IMP,PR01,PRCG20_2600520001,198801,50.8
PFUEL_IMP,PR01,PRCG20_2600520001,198802,50.8
PFUEL_IMP,PR01,PRCG20_2600520001,198803,50.1
PFUEL_IMP,PR01,PRCG20_2600520001,198804,48.3
PFUEL_IMP,PR01,PRCG20_2600520001,198805,46.9
PFUEL_IMP,PR01,PRCG20_2600520001,198806,46.9
PFUEL_IMP,PR01,PRCG20_2600520001,198807,47.8
PFUEL_IMP,PR01,PRCG20_2600520001,198808,46.9
PFUEL_IMP,PR01,PRCG20_2600520001,198809,46.5
PFUEL_IMP,PR01,PRCG20_2600520001,198810,44.1
PFUEL_IMP,PR01,PRCG20_2600520001,198811,40.4
PFUEL_IMP,PR01,PRCG20_2600520001,198812,39.8
PFUEL_IMP,PR01,PRCG20_2600520001,198901,42.3
PFUEL_IMP,PR01,PRCG20_2600520001,198902,45.9
PFUEL_IMP,PR01,PRCG20_2600520001,198903,46.9
PFUEL_IMP,PR01,PRCG20_2600520001,198904,49.3
PFUEL_IMP,PR01,PRCG20_2600520001,198905,52.0
PFUEL_IMP,PR01,PRCG20_2600520001,198906,53.7
PFUEL_IMP,PR01,PRCG20_2600520001,198907,53.0
PFUEL_IMP,PR01,PRCG20_2600520001,198908,52.9
PFUEL_IMP,PR01,PRCG20_2600520001,198909,53.4
PFUEL_IMP,PR01,PRCG20_2600520001,198910,53.3
PFUEL_IMP,PR01,PRCG20_2600520001,198911,54.0
PFUEL_IMP,PR01,PRCG20_2600520001,198912,54.8
PFUEL_IMP,PR01,PRCG20_2600520001,199001,56.1
PFUEL_IMP,PR01,PRCG20_2600520001,199002,57.6
PFUEL_IMP,PR01,PRCG20_2600520001,199003,59.1
PFUEL_IMP,PR01,PRCG20_2600520001,199004,59.7
PFUEL_IMP,PR01,PRCG20_2600520001,199005,56.1
PFUEL_IMP,PR01,PRCG20_2600520001,199006,54.4
PFUEL_IMP,PR01,PRCG20_2600520001,199007,52.0
PFUEL_IMP,PR01,PRCG20_2600520001,199008,54.1
PFUEL_IMP,PR01,PRCG20_2600520001,199009,65.1
PFUEL_IMP,PR01,PRCG20_2600520001,199010,78.5
PFUEL_IMP,PR01,PRCG20_2600520001,199011,82.9
PFUEL_IMP,PR01,PRCG20_2600520001,199012,81.3
PFUEL_IMP,PR01,PRCG20_2600520001,199101,74.3
PFUEL_IMP,PR01,PRCG20_2600520001,199102,64.8
PFUEL_IMP,PR01,PRCG20_2600520001,199103,57.6
PFUEL_IMP,PR01,PRCG20_2600520001,199104,54.8
PFUEL_IMP,PR01,PRCG20_2600520001,199105,54.2
PFUEL_IMP,PR01,PRCG20_2600520001,199106,55.0
PFUEL_IMP,PR01,PRCG20_2600520001,199107,53.4
PFUEL_IMP,PR01,PRCG20_2600520001,199108,53.3
PFUEL_IMP,PR01,PRCG20_2600520001,199109,53.4
PFUEL_IMP,PR01,PRCG20_2600520001,199110,53.6
PFUEL_IMP,PR01,PRCG20_2600520001,199111,54.8
PFUEL_IMP,PR01,PRCG20_2600520001,199112,54.5
PFUEL_IMP,PR01,PRCG20_2600520001,199201,50.6
PFUEL_IMP,PR01,PRCG20_2600520001,199202,50.0
PFUEL_IMP,PR01,PRCG20_2600520001,199203,50.1
PFUEL_IMP,PR01,PRCG20_2600520001,199204,50.2
PFUEL_IMP,PR01,PRCG20_2600520001,199205,50.6
PFUEL_IMP,PR01,PRCG20_2600520001,199206,50.9
PFUEL_IMP,PR01,PRCG20_2600520001,199207,52.8
PFUEL_IMP,PR01,PRCG20_2600520001,199208,53.6
PFUEL_IMP,PR01,PRCG20_2600520001,199209,51.3
PFUEL_IMP,PR01,PRCG20_2600520001,199210,50.2
PFUEL_IMP,PR01,PRCG20_2600520001,199211,50.9
PFUEL_IMP,PR01,PRCG20_2600520001,199212,50.5
PFUEL_IMP,PR01,PRCG20_2600520001,199301,49.0
PFUEL_IMP,PR01,PRCG20_2600520001,199302,46.9
PFUEL_IMP,PR01,PRCG20_2600520001,199303,45.5
PFUEL_IMP,PR01,PRCG20_2600520001,199304,44.6
PFUEL_IMP,PR01,PRCG20_2600520001,199305,44.1
PFUEL_IMP,PR01,PRCG20_2600520001,199306,43.0
PFUEL_IMP,PR01,PRCG20_2600520001,199307,41.8
PFUEL_IMP,PR01,PRCG20_2600520001,199308,38.6
PFUEL_IMP,PR01,PRCG20_2600520001,199309,38.0
PFUEL_IMP,PR01,PRCG20_2600520001,199310,37.6
PFUEL_IMP,PR01,PRCG20_2600520001,199311,38.6
PFUEL_IMP,PR01,PRCG20_2600520001,199312,37.8
PFUEL_IMP,PR01,PRCG20_2600520001,199401,36.3
PFUEL_IMP,PR01,PRCG20_2600520001,199402,35.2
PFUEL_IMP,PR01,PRCG20_2600520001,199403,34.8
PFUEL_IMP,PR01,PRCG20_2600520001,199404,33.9
PFUEL_IMP,PR01,PRCG20_2600520001,199405,35.0
PFUEL_IMP,PR01,PRCG20_2600520001,199406,35.8
PFUEL_IMP,PR01,PRCG20_2600520001,199407,36.0
PFUEL_IMP,PR01,PRCG20_2600520001,199408,37.6
PFUEL_IMP,PR01,PRCG20_2600520001,199409,37.2
PFUEL_IMP,PR01,PRCG20_2600520001,199410,36.3
PFUEL_IMP,PR01,PRCG20_2600520001,199411,35.9
PFUEL_IMP,PR01,PRCG20_2600520001,199412,37.0
PFUEL_IMP,PR01,PRCG20_2600520001,199501,37.2
PFUEL_IMP,PR01,PRCG20_2600520001,199502,37.6
PFUEL_IMP,PR01,PRCG20_2600520001,199503,36.7
PFUEL_IMP,PR01,PRCG20_2600520001,199504,34.0
PFUEL_IMP,PR01,PRCG20_2600520001,199505,34.4
PFUEL_IMP,PR01,PRCG20_2600520001,199506,34.4
PFUEL_IMP,PR01,PRCG20_2600520001,199507,33.9
PFUEL_IMP,PR01,PRCG20_2600520001,199508,35.0
PFUEL_IMP,PR01,PRCG20_2600520001,199509,37.2
PFUEL_IMP,PR01,PRCG20_2600520001,199510,38.0
PFUEL_IMP,PR01,PRCG20_2600520001,199511,38.0
PFUEL_IMP,PR01,PRCG20_2600520001,199512,38.7
PFUEL_IMP,PR01,PRCG20_2600520001,199601,42.3
PFUEL_IMP,PR01,PRCG20_2600520001,199602,42.7
PFUEL_IMP,PR01,PRCG20_2600520001,199603,42.3
PFUEL_IMP,PR01,PRCG20_2600520001,199604,44.1
PFUEL_IMP,PR01,PRCG20_2600520001,199605,44.3
PFUEL_IMP,PR01,PRCG20_2600520001,199606,44.7
PFUEL_IMP,PR01,PRCG20_2600520001,199607,45.3
PFUEL_IMP,PR01,PRCG20_2600520001,199608,45.3
PFUEL_IMP,PR01,PRCG20_2600520001,199609,46.9
PFUEL_IMP,PR01,PRCG20_2600520001,199610,50.6
PFUEL_IMP,PR01,PRCG20_2600520001,199611,53.6
PFUEL_IMP,PR01,PRCG20_2600520001,199612,54.9
PFUEL_IMP,PR01,PRCG20_2600520001,199701,58.4
PFUEL_IMP,PR01,PRCG20_2600520001,199702,61.5
PFUEL_IMP,PR01,PRCG20_2600520001,199703,58.4
PFUEL_IMP,PR01,PRCG20_2600520001,199704,56.3
PFUEL_IMP,PR01,PRCG20_2600520001,199705,52.4
PFUEL_IMP,PR01,PRCG20_2600520001,199706,50.1
PFUEL_IMP,PR01,PRCG20_2600520001,199707,48.3
PFUEL_IMP,PR01,PRCG20_2600520001,199708,48.3
PFUEL_IMP,PR01,PRCG20_2600520001,199709,49.6
PFUEL_IMP,PR01,PRCG20_2600520001,199710,50.1
PFUEL_IMP,PR01,PRCG20_2600520001,199711,52.6
PFUEL_IMP,PR01,PRCG20_2600520001,199712,54.4
PFUEL_IMP,PR01,PRCG20_2600520001,199801,52.0
PFUEL_IMP,PR01,PRCG20_2600520001,199802,45.7
PFUEL_IMP,PR01,PRCG20_2600520001,199803,42.1
PFUEL_IMP,PR01,PRCG20_2600520001,199804,40.8
PFUEL_IMP,PR01,PRCG20_2600520001,199805,41.9
PFUEL_IMP,PR01,PRCG20_2600520001,199806,43.8
PFUEL_IMP,PR01,PRCG20_2600520001,199807,42.2
PFUEL_IMP,PR01,PRCG20_2600520001,199808,42.7
PFUEL_IMP,PR01,PRCG20_2600520001,199809,41.0
PFUEL_IMP,PR01,PRCG20_2600520001,199810,39.1
PFUEL_IMP,PR01,PRCG20_2600520001,199811,38.0
PFUEL_IMP,PR01,PRCG20_2600520001,199812,36.4
PFUEL_IMP,PR01,PRCG20_2600520001,199901,33.5
PFUEL_IMP,PR01,PRCG20_2600520001,199902,33.9
PFUEL_IMP,PR01,PRCG20_2600520001,199903,33.6
PFUEL_IMP,PR01,PRCG20_2600520001,199904,35.2
PFUEL_IMP,PR01,PRCG20_2600520001,199905,38.4
PFUEL_IMP,PR01,PRCG20_2600520001,199906,40.3
PFUEL_IMP,PR01,PRCG20_2600520001,199907,41.8
PFUEL_IMP,PR01,PRCG20_2600520001,199908,43.8
PFUEL_IMP,PR01,PRCG20_2600520001,199909,45.0
PFUEL_IMP,PR01,PRCG20_2600520001,199910,47.3
PFUEL_IMP,PR01,PRCG20_2600520001,199911,48.2
PFUEL_IMP,PR01,PRCG20_2600520001,199912,49.3
PFUEL_IMP,PR01,PRCG20_2600520001,200001,51.0
PFUEL_IMP,PR01,PRCG20_2600520001,200002,54.2
PFUEL_IMP,PR01,PRCG20_2600520001,200003,54.6
PFUEL_IMP,PR01,PRCG20_2600520001,200004,54.6
PFUEL_IMP,PR01,PRCG20_2600520001,200005,53.7
PFUEL_IMP,PR01,PRCG20_2600520001,200006,54.8
PFUEL_IMP,PR01,PRCG20_2600520001,200007,58.4
PFUEL_IMP,PR01,PRCG20_2600520001,200008,59.3
PFUEL_IMP,PR01,PRCG20_2600520001,200009,59.2
PFUEL_IMP,PR01,PRCG20_2600520001,200010,63.2
PFUEL_IMP,PR01,PRCG20_2600520001,200011,64.3
PFUEL_IMP,PR01,PRCG20_2600520001,200012,65.0
PFUEL_IMP,PR01,PRCG20_2600520001,200101,60.5
PFUEL_IMP,PR01,PRCG20_2600520001,200102,59.2
PFUEL_IMP,PR01,PRCG20_2600520001,200103,63.3
PFUEL_IMP,PR01,PRCG20_2600520001,200104,64.6
PFUEL_IMP,PR01,PRCG20_2600520001,200105,63.8
PFUEL_IMP,PR01,PRCG20_2600520001,200106,65.0
PFUEL_IMP,PR01,PRCG20_2600520001,200107,66.3
PFUEL_IMP,PR01,PRCG20_2600520001,200108,62.8
PFUEL_IMP,PR01,PRCG20_2600520001,200109,60.4
PFUEL_IMP,PR01,PRCG20_2600520001,200110,61.1
PFUEL_IMP,PR01,PRCG20_2600520001,200111,56.1
PFUEL_IMP,PR01,PRCG20_2600520001,200112,55.3
PFUEL_IMP,PR01,PRCG20_2600520001,200201,54.8
PFUEL_IMP,PR01,PRCG20_2600520001,200202,54.8
PFUEL_IMP,PR01,PRCG20_2600520001,200203,55.2
PFUEL_IMP,PR01,PRCG20_2600520001,200204,61.2
PFUEL_IMP,PR01,PRCG20_2600520001,200205,62.0
PFUEL_IMP,PR01,PRCG20_2600520001,200206,60.7
PFUEL_IMP,PR01,PRCG20_2600520001,200207,58.3
PFUEL_IMP,PR01,PRCG20_2600520001,200208,59.9
PFUEL_IMP,PR01,PRCG20_2600520001,200209,62.0
PFUEL_IMP,PR01,PRCG20_2600520001,200210,66.0
PFUEL_IMP,PR01,PRCG20_2600520001,200211,66.2
PFUEL_IMP,PR01,PRCG20_2600520001,200212,63.2
PFUEL_IMP,PR01,PRCG20_2600520001,200301,65.4
PFUEL_IMP,PR01,PRCG20_2600520001,200302,69.8
PFUEL_IMP,PR01,PRCG20_2600520001,200303,71.7
PFUEL_IMP,PR01,PRCG20_2600520001,200304,68.7
PFUEL_IMP,PR01,PRCG20_2600520001,200305,61.9
PFUEL_IMP,PR01,PRCG20_2600520001,200306,62.3
PFUEL_IMP,PR01,PRCG20_2600520001,200307,63.2
PFUEL_IMP,PR01,PRCG20_2600520001,200308,64.6
PFUEL_IMP,PR01,PRCG20_2600520001,200309,63.5
PFUEL_IMP,PR01,PRCG20_2600520001,200310,59.5
PFUEL_IMP,PR01,PRCG20_2600520001,200311,60.8
PFUEL_IMP,PR01,PRCG20_2600520001,200312,61.5
PFUEL_IMP,PR01,PRCG20_2600520001,200401,61.7
PFUEL_IMP,PR01,PRCG20_2600520001,200402,62.4
PFUEL_IMP,PR01,PRCG20_2600520001,200403,63.6
PFUEL_IMP,PR01,PRCG20_2600520001,200404,66.6
PFUEL_IMP,PR01,PRCG20_2600520001,200405,71.5
PFUEL_IMP,PR01,PRCG20_2600520001,200406,73.7
PFUEL_IMP,PR01,PRCG20_2600520001,200407,73.4
PFUEL_IMP,PR01,PRCG20_2600520001,200408,75.7
PFUEL_IMP,PR01,PRCG20_2600520001,200409,79.8
PFUEL_IMP,PR01,PRCG20_2600520001,200410,77.8
PFUEL_IMP,PR01,PRCG20_2600520001,200411,78.1
PFUEL_IMP,PR01,PRCG20_2600520001,200412,74.6
PFUEL_IMP,PR01,PRCG20_2600520001,200501,73.3
PFUEL_IMP,PR01,PRCG20_2600520001,200502,77.8
PFUEL_IMP,PR01,PRCG20_2600520001,200503,80.9
PFUEL_IMP,PR01,PRCG20_2600520001,200504,93.8
PFUEL_IMP,PR01,PRCG20_2600520001,200505,95.2
PFUEL_IMP,PR01,PRCG20_2600520001,200506,95.2
PFUEL_IMP,PR01,PRCG20_2600520001,200507,104.5
PFUEL_IMP,PR01,PRCG20_2600520001,200508,107.3
PFUEL_IMP,PR01,PRCG20_2600520001,200509,112.9
PFUEL_IMP,PR01,PRCG20_2600520001,200510,117.9
PFUEL_IMP,PR01,PRCG20_2600520001,200511,118.0
PFUEL_IMP,PR01,PRCG20_2600520001,200512,114.4
PFUEL_IMP,PR01,PRCG20_2600520001,200601,114.2
PFUEL_IMP,PR01,PRCG20_2600520001,200602,124.0
PFUEL_IMP,PR01,PRCG20_2600520001,200603,123.1
PFUEL_IMP,PR01,PRCG20_2600520001,200604,122.4
PFUEL_IMP,PR01,PRCG20_2600520001,200605,123.5
PFUEL_IMP,PR01,PRCG20_2600520001,200606,128.3
PFUEL_IMP,PR01,PRCG20_2600520001,200607,129.9
PFUEL_IMP,PR01,PRCG20_2600520001,200608,137.4
PFUEL_IMP,PR01,PRCG20_2600520001,200609,137.8
PFUEL_IMP,PR01,PRCG20_2600520001,200610,127.5
PFUEL_IMP,PR01,PRCG20_2600520001,200611,119.3
PFUEL_IMP,PR01,PRCG20_2600520001,200612,119.1
PFUEL_IMP,PR01,PRCG20_2600520001,200701,123.6
PFUEL_IMP,PR01,PRCG20_2600520001,200702,114.6
PFUEL_IMP,PR01,PRCG20_2600520001,200703,116.9
PFUEL_IMP,PR01,PRCG20_2600520001,200704,124.3
PFUEL_IMP,PR01,PRCG20_2600520001,200705,135.3
PFUEL_IMP,PR01,PRCG20_2600520001,200706,139.7
PFUEL_IMP,PR01,PRCG20_2600520001,200707,140.5
PFUEL_IMP,PR01,PRCG20_2600520001,200708,140.2
PFUEL_IMP,PR01,PRCG20_2600520001,200709,137.4
PFUEL_IMP,PR01,PRCG20_2600520001,200710,147.2
PFUEL_IMP,PR01,PRCG20_2600520001,200711,149.6
PFUEL_IMP,PR01,PRCG20_2600520001,200712,164.2
PFUEL_IMP,PR01,PRCG20_2600520001,200801,158.4
PFUEL_IMP,PR01,PRCG20_2600520001,200802,160.0
PFUEL_IMP,PR01,PRCG20_2600520001,200803,155.4
PFUEL_IMP,PR01,PRCG20_2600520001,200804,175.7
PFUEL_IMP,PR01,PRCG20_2600520001,200805,191.9
PFUEL_IMP,PR01,PRCG20_2600520001,200806,221.8
PFUEL_IMP,PR01,PRCG20_2600520001,200807,234.8
PFUEL_IMP,PR01,PRCG20_2600520001,200808,247.0
PFUEL_IMP,PR01,PRCG20_2600520001,200809,219.6
PFUEL_IMP,PR01,PRCG20_2600520001,200810,183.2
PFUEL_IMP,PR01,PRCG20_2600520001,200811,139.8
PFUEL_IMP,PR01,PRCG20_2600520001,200812,105.9
PFUEL_IMP,PR01,PRCG20_2600520001,200901,93.8
PFUEL_IMP,PR01,PRCG20_2600520001,200902,96.7
PFUEL_IMP,PR01,PRCG20_2600520001,200903,100.8
PFUEL_IMP,PR01,PRCG20_2600520001,200904,103.0
PFUEL_IMP,PR01,PRCG20_2600520001,200905,97.6
PFUEL_IMP,PR01,PRCG20_2600520001,200906,105.5
PFUEL_IMP,PR01,PRCG20_2600520001,200907,115.7
PFUEL_IMP,PR01,PRCG20_2600520001,200908,114.8
PFUEL_IMP,PR01,PRCG20_2600520001,200909,116.1
PFUEL_IMP,PR01,PRCG20_2600520001,200910,113.3
PFUEL_IMP,PR01,PRCG20_2600520001,200911,116.3
PFUEL_IMP,PR01,PRCG20_2600520001,200912,124.4
PFUEL_IMP,PR01,PRCG20_2600520001,201001,125.2
PFUEL_IMP,PR01,PRCG20_2600520001,201002,126.3
PFUEL_IMP,PR01,PRCG20_2600520001,201003,123.8
PFUEL_IMP,PR01,PRCG20_2600520001,201004,132.3
PFUEL_IMP,PR01,PRCG20_2600520001,201005,138.9
PFUEL_IMP,PR01,PRCG20_2600520001,201006,132.1
PFUEL_IMP,PR01,PRCG20_2600520001,201007,125.4
PFUEL_IMP,PR01,PRCG20_2600520001,201008,121.3
PFUEL_IMP,PR01,PRCG20_2600520001,201009,120.4
PFUEL_IMP,PR01,PRCG20_2600520001,201010,117.9
PFUEL_IMP,PR01,PRCG20_2600520001,201011,123.8
PFUEL_IMP,PR01,PRCG20_2600520001,201012,129.8
