cat01_code,cat01_name,cat02_code,cat02_name,area_code,area_name,time_code,time_name,value,unit
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2015000000,2015年,246145229,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2014000000,2014年,447913194,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2013000000,2013年,372944708,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2012000000,2012年,335116145,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2011000000,2011年,296857043,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2015000000,2015年,69915937,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2014000000,2014年,148568354,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2013000000,2013年,68739277,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2012000000,2012年,70330407,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2011000000,2011年,52463837,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2015000000,2015年,79353192,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2014000000,2014年,207497981,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2013000000,2013年,138760618,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2012000000,2012年,95018922,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2011000000,2011年,98989916,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2015000000,2015年,4526705,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2014000000,2014年,29427051,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2013000000,2013年,23440227,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2012000000,2012年,19432438,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2011000000,2011年,27136366,千円
30301000,30301_原油及び粗油,140,1月_金額,50147,147_アラブ首長国連邦,2015000000,2015年,225609016,千円
30301000,30301_原油及び粗油,140,1月_金額,50147,147_アラブ首長国連邦,2014000000,2014年,287479290,千円
30301000,30301_原油及び粗油,140,1月_金額,50147,147_アラブ首長国連邦,2013000000,2013年,239858500,千円
30301000,30301_原油及び粗油,140,1月_金額,50147,147_アラブ首長国連邦,2012000000,2012年,233165346,千円
30301000,30301_原油及び粗油,140,1月_金額,50147,147_アラブ首長国連邦,2011000000,2011年,194123823,千円
30301000,30301_原油及び粗油,140,1月_金額,50149,149_イエメン,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50149,149_イエメン,2014000000,2014年,0,千円
