scenario,variable,year,quarter,value
2,GDP,2020,2,1.33
2,CP,2020,2,0.59
2,IFP,2020,2,0.29
2,IHP,2020,2,0.61
2,IG,2020,2,17.23
2,CG,2020,2,0.25
2,XGS,2020,2,0.0
2,MGS,2020,2,0.96
2,GDP,2020,3,1.33
2,CP,2020,3,0.56
2,IFP,2020,3,0.3
2,IHP,2020,3,0.64
2,IG,2020,3,17.96
2,CG,2020,3,0.27
2,XGS,2020,3,0.0
2,MGS,2020,3,0.98
2,GDP,2020,4,1.33
2,CP,2020,4,0.56
2,IFP,2020,4,0.3
2,IHP,2020,4,0.62
2,IG,2020,4,17.91
2,CG,2020,4,0.29
2,XGS,2020,4,0.01
2,MGS,2020,4,0.98
2,GDP,2018,0,1.12
2,CP,2018,0,0.23
2,IFP,2018,0,0.08
2,IHP,2018,0,0.24
2,IG,2018,0,20.08
2,CG,2018,0,0.04
2,XGS,2018,0,0.0
2,MGS,2018,0,0.38
2,GDP,2019,0,1.27
2,CP,2019,0,0.5
2,IFP,2019,0,0.27
2,IHP,2019,0,0.54
2,IG,2019,0,19.74
2,CG,2019,0,0.16
2,XGS,2019,0,0.0
2,MGS,2019,0,0.84
2,GDP,2020,0,1.33
2,CP,2020,0,0.57
2,IFP,2020,0,0.29
2,IHP,2020,0,0.63
2,IG,2020,0,18.13
2,CG,2020,0,0.26
2,XGS,2020,0,0.0
2,MGS,2020,0,0.97
2,GDPD,2018,1,4.03
2,PGDP,2018,1,0.04
2,PCP,2018,1,0.0
2,PIFP,2018,1,0.16
2,PIHP,2018,1,-0.01
2,PXGS,2018,1,0.0
2,PMGS,2018,1,0.0
2,CGPI,2018,1,0.0
2,GDPD,2018,2,0.26
2,PGDP,2018,2,0.07
2,PCP,2018,2,0.01
2,PIFP,2018,2,0.24
2,PIHP,2018,2,0.0
2,PXGS,2018,2,0.0
2,PMGS,2018,2,0.0
2,CGPI,2018,2,0.04
2,GDPD,2018,3,0.41
2,PGDP,2018,3,0.11
2,PCP,2018,3,0.03
2,PIFP,2018,3,0.32
2,PIHP,2018,3,0.02
2,PXGS,2018,3,0.0
2,PMGS,2018,3,0.0
2,CGPI,2018,3,0.06
2,GDPD,2018,4,0.11
2,PGDP,2018,4,0.17
2,PCP,2018,4,0.08
2,PIFP,2018,4,0.39
2,PIHP,2018,4,0.07
2,PXGS,2018,4,0.0
2,PMGS,2018,4,0.0
2,CGPI,2018,4,0.09
2,GDPD,2019,1,0.14
2,PGDP,2019,1,0.22
2,PCP,2019,1,0.14
2,PIFP,2019,1,0.47
2,PIHP,2019,1,0.14
2,PXGS,2019,1,0.01
2,PMGS,2019,1,0.02
2,CGPI,2019,1,0.14
2,GDPD,2019,2,0.11
2,PGDP,2019,2,0.3
2,PCP,2019,2,0.21
2,PIFP,2019,2,0.56
2,PIHP,2019,2,0.22
2,PXGS,2019,2,0.01
2,PMGS,2019,2,0.01
2,CGPI,2019,2,0.18
2,GDPD,2019,3,0.04
2,PGDP,2019,3,0.38
2,PCP,2019,3,0.28
2,PIFP,2019,3,0.64
2,PIHP,2019,3,0.31
2,PXGS,2019,3,0.01
2,PMGS,2019,3,0.03
2,CGPI,2019,3,0.23
2,GDPD,2019,4,0.07
2,PGDP,2019,4,0.46
2,PCP,2019,4,0.36
2,PIFP,2019,4,0.73
2,PIHP,2019,4,0.39
2,PXGS,2019,4,0.01
2,PMGS,2019,4,0.04
2,CGPI,2019,4,0.28
2,GDPD,2020,1,0.09
2,PGDP,2020,1,0.54
2,PCP,2020,1,0.44
2,PIFP,2020,1,0.82
2,PIHP,2020,1,0.48
2,PXGS,2020,1,0.02
2,PMGS,2020,1,0.04
2,CGPI,2020,1,0.33
2,GDPD,2020,2,0.06
2,PGDP,2020,2,0.62
2,PCP,2020,2,0.52
2,PIFP,2020,2,0.89
2,PIHP,2020,2,0.57
2,PXGS,2020,2,0.02
2,PMGS,2020,2,0.1
2,CGPI,2020,2,0.39
2,GDPD,2020,3,0.01
2,PGDP,2020,3,0.69
2,PCP,2020,3,0.61
2,PIFP,2020,3,0.99
2,PIHP,2020,3,0.67
2,PXGS,2020,3,0.03
2,PMGS,2020,3,0.1
2,CGPI,2020,3,0.44
2,GDPD,2020,4,-0.01
2,PGDP,2020,4,0.77
2,PCP,2020,4,0.69
2,PIFP,2020,4,1.08
2,PIHP,2020,4,0.76
2,PXGS,2020,4,0.03
2,PMGS,2020,4,0.1
2,CGPI,2020,4,0.49
2,GDPD,2018,0,1.2
2,PGDP,2018,0,0.1
2,PCP,2018,0,0.03
2,PIFP,2018,0,0.28
2,PIHP,2018,0,0.02
2,PXGS,2018,0,0.0
2,PMGS,2018,0,0.0
2,CGPI,2018,0,0.05
2,GDPD,2019,0,0.09
2,PGDP,2019,0,0.34
2,PCP,2019,0,0.25
2,PIFP,2019,0,0.6
2,PIHP,2019,0,0.27
2,PXGS,2019,0,0.01
2,PMGS,2019,0,0.02
2,CGPI,2019,0,0.21
2,GDPD,2020,0,0.03
2,PGDP,2020,0,0.65
2,PCP,2020,0,0.57
2,PIFP,2020,0,0.95
2,PIHP,2020,0,0.62
2,PXGS,2020,0,0.02
2,PMGS,2020,0,0.09
2,CGPI,2020,0,0.41
2,GDPV,2018,1,1.05
2,CPV,2018,1,0.0
2,IFPV,2018,1,0.16
2,IHPV,2018,1,0.11
2,IGV,2018,1,20.34
2,CGV,2018,1,0.0
2,XGSV,2018,1,0.0
2,MGSV,2018,1,0.12
2,GDPV,2018,2,1.15
2,CPV,2018,2,0.14
2,IFPV,2018,2,0.27
2,IHPV,2018,2,0.17
2,IGV,2018,2,20.11
2,CGV,2018,2,0.03
2,XGSV,2018,2,0.0
2,MGSV,2018,2,0.23
2,GDPV,2018,3,1.29
2,CPV,2018,3,0.39
2,IFPV,2018,3,0.42
2,IHPV,2018,3,0.32
2,IGV,2018,3,20.34
2,CGV,2018,3,0.07
2,XGSV,2018,3,0.0
2,MGSV,2018,3,0.48
2,GDPV,2018,4,1.37
2,CPV,2018,4,0.51
2,IFPV,2018,4,0.56
2,IHPV,2018,4,0.46
2,IGV,2018,4,20.71
2,CGV,2018,4,0.11
2,XGSV,2018,4,0.0
2,MGSV,2018,4,0.68
2,GDPV,2019,1,1.46
2,CPV,2019,1,0.61
2,IFPV,2019,1,0.71
2,IHPV,2019,1,0.59
2,IGV,2019,1,20.5
2,CGV,2019,1,0.18
2,XGSV,2019,1,0.01
2,MGSV,2019,1,0.79
2,GDPV,2019,2,1.57
2,CPV,2019,2,0.71
2,IFPV,2019,2,0.83
2,IHPV,2019,2,0.76
2,IGV,2019,2,20.71
2,CGV,2019,2,0.25
2,XGSV,2019,2,0.01
2,MGSV,2019,2,0.83
2,GDPV,2019,3,1.66
2,CPV,2019,3,0.8
2,IFPV,2019,3,0.93
2,IHPV,2019,3,0.88
2,IGV,2019,3,20.61
2,CGV,2019,3,0.34
2,XGSV,2019,3,0.01
2,MGSV,2019,3,0.88
2,GDPV,2019,4,1.76
2,CPV,2019,4,0.91
2,IFPV,2019,4,1.01
2,IHPV,2019,4,1.02
2,IGV,2019,4,20.03
2,CGV,2019,4,0.42
2,XGSV,2019,4,0.01
2,MGSV,2019,4,0.94
2,GDPV,2020,1,1.86
2,CPV,2020,1,1.01
2,IFPV,2020,1,1.11
2,IHPV,2020,1,1.11
2,IGV,2020,1,20.43
2,CGV,2020,1,0.51
2,XGSV,2020,1,0.02
2,MGSV,2020,1,0.99
2,GDPV,2020,2,1.96
2,CPV,2020,2,1.11
2,IFPV,2020,2,1.19
2,IHPV,2020,2,1.19
2,IGV,2020,2,18.35
2,CGV,2020,2,0.6
2,XGSV,2020,2,0.02
2,MGSV,2020,2,1.07
2,GDPV,2020,3,2.03
2,CPV,2020,3,1.17
2,IFPV,2020,3,1.29
2,IHPV,2020,3,1.31
2,IGV,2020,3,19.22
2,CGV,2020,3,0.69
2,XGSV,2020,3,0.03
2,MGSV,2020,3,1.08
2,GDPV,2020,4,2.11
2,CPV,2020,4,1.25
2,IFPV,2020,4,1.39
2,IHPV,2020,4,1.39
2,IGV,2020,4,19.3
2,CGV,2020,4,0.78
2,XGSV,2020,4,0.04
2,MGSV,2020,4,1.09
2,GDPV,2018,0,1.22
2,CPV,2018,0,0.26
2,IFPV,2018,0,0.35
2,IHPV,2018,0,0.26
2,IGV,2018,0,20.38
2,CGV,2018,0,0.05
2,XGSV,2018,0,0.0
2,MGSV,2018,0,0.38
2,GDPV,2019,0,1.61
2,CPV,2019,0,0.75
2,IFPV,2019,0,0.87
2,IHPV,2019,0,0.81
2,IGV,2019,0,20.46
2,CGV,2019,0,0.3
2,XGSV,2019,0,0.01
2,MGSV,2019,0,0.86
2,GDPV,2020,0,1.99
2,CPV,2020,0,1.14
2,IFPV,2020,0,1.24
2,IHPV,2020,0,1.25
2,IGV,2020,0,19.32
2,CGV,2020,0,0.65
2,XGSV,2020,0,0.03
2,MGSV,2020,0,1.06
2,NIV,2018,1,1.42
2,YWV,2018,1,0.83
2,YCV,2018,1,5.15
2,YDV,2018,1,0.64
2,TAXV,2018,1,0.48
2,TYPV,2018,1,0.75
2,TYCV,2018,1,0.15
2,TCIV,2018,1,0.97
2,NIV,2018,2,1.45
2,YWV,2018,2,1.01
2,YCV,2018,2,3.84
2,YDV,2018,2,0.91
2,TAXV,2018,2,0.99
2,TYPV,2018,2,1.04
2,TYCV,2018,2,1.52
2,TCIV,2018,2,1.07
2,NIV,2018,3,1.6
2,YWV,2018,3,1.09
2,YCV,2018,3,4.27
2,YDV,2018,3,0.98
2,TAXV,2018,3,1.45
2,TYPV,2018,3,1.36
2,TYCV,2018,3,2.63
2,TCIV,2018,3,1.23
2,NIV,2018,4,1.67
2,YWV,2018,4,1.28
2,YCV,2018,4,4.24
2,YDV,2018,4,1.13
2,TAXV,2018,4,1.92
2,TYPV,2018,4,1.66
2,TYCV,2018,4,3.83
2,TCIV,2018,4,1.33
2,NIV,2019,1,1.81
2,YWV,2019,1,1.24
2,YCV,2019,1,5.05
2,YDV,2019,1,1.11
2,TAXV,2019,1,2.33
2,TYPV,2019,1,1.82
2,TYCV,2019,1,5.07
2,TCIV,2019,1,1.43
2,NIV,2019,2,1.85
2,YWV,2019,2,1.39
2,YCV,2019,2,4.49
2,YDV,2019,2,1.26
2,TAXV,2019,2,2.41
2,TYPV,2019,2,1.94
2,TYCV,2019,2,5.13
2,TCIV,2019,2,1.52
2,NIV,2019,3,1.96
2,YWV,2019,3,1.45
2,YCV,2019,3,4.9
2,YDV,2019,3,1.3
2,TAXV,2019,3,2.56
2,TYPV,2019,3,2.03
2,TYCV,2019,3,5.41
2,TCIV,2019,3,1.6
2,NIV,2019,4,1.97
2,YWV,2019,4,1.6
2,YCV,2019,4,4.87
2,YDV,2019,4,1.43
2,TAXV,2019,4,2.71
2,TYPV,2019,4,2.09
2,TYCV,2019,4,5.65
2,TCIV,2019,4,1.68
2,NIV,2020,1,2.02
2,YWV,2020,1,1.62
2,YCV,2020,1,4.43
2,YDV,2020,1,1.47
2,TAXV,2020,1,2.88
2,TYPV,2020,1,2.21
2,TYCV,2020,1,5.87
2,TCIV,2020,1,1.77
2,NIV,2020,2,2.28
2,YWV,2020,2,1.74
2,YCV,2020,2,12.72
2,YDV,2020,2,1.37
2,TAXV,2020,2,2.84
2,TYPV,2020,2,2.2
2,TYCV,2020,2,5.76
2,TCIV,2020,2,1.83
2,NIV,2020,3,2.18
2,YWV,2020,3,1.78
2,YCV,2020,3,5.88
2,YDV,2020,3,1.59
2,TAXV,2020,3,3.1
2,TYPV,2020,3,2.31
2,TYCV,2020,3,6.68
2,TCIV,2020,3,1.92
2,NIV,2020,4,2.26
2,YWV,2020,4,1.9
2,YCV,2020,4,4.95
2,YDV,2020,4,1.71
2,TAXV,2020,4,3.28
2,TYPV,2020,4,2.39
2,TYCV,2020,4,7.06
2,TCIV,2020,4,2.04
2,NIV,2018,0,1.54
2,YWV,2018,0,1.05
2,YCV,2018,0,4.37
2,YDV,2018,0,0.91
2,TAXV,2018,0,1.21
2,TYPV,2018,0,1.2
2,TYCV,2018,0,2.03
2,TCIV,2018,0,1.15
2,NIV,2019,0,1.9
2,YWV,2019,0,1.42
2,YCV,2019,0,4.83
2,YDV,2019,0,1.27
2,TAXV,2019,0,2.5
2,TYPV,2019,0,1.97
2,TYCV,2019,0,5.31
2,TCIV,2019,0,1.56
2,NIV,2020,0,2.19
2,YWV,2020,0,1.76
2,YCV,2020,0,7.0
2,YDV,2020,0,1.53
2,TAXV,2020,0,3.02
2,TYPV,2020,0,2.28
2,TYCV,2020,0,6.34
2,TCIV,2020,0,1.89
2,WIPH,2018,1,0.43
2,LE,2018,1,0.18
2,LF,2018,1,0.16
2,LH,2018,1,0.27
2,UR,2018,1,-0.02
2,CUX,2018,1,1.96
2,GDPPOT,2018,1,0.1
2,GDPGAP,2018,1,0.91
2,WIPH,2018,2,0.54
2,LE,2018,2,0.23
2,LF,2018,2,0.2
2,LH,2018,2,0.29
2,UR,2018,2,-0.03
2,CUX,2018,2,2.0
2,GDPPOT,2018,2,0.12
2,GDPGAP,2018,2,0.96
2,WIPH,2018,3,0.57
2,LE,2018,3,0.26
2,LF,2018,3,0.22
2,LH,2018,3,0.32
2,UR,2018,3,-0.04
2,CUX,2018,3,2.16
2,GDPPOT,2018,3,0.13
2,GDPGAP,2018,3,1.04
2,WIPH,2018,4,0.71
2,LE,2018,4,0.31
2,LF,2018,4,0.27
2,LH,2018,4,0.33
2,UR,2018,4,-0.04
2,CUX,2018,4,2.12
2,GDPPOT,2018,4,0.16
2,GDPGAP,2018,4,1.03
2,WIPH,2019,1,0.69
2,LE,2019,1,0.28
2,LF,2019,1,0.24
2,LH,2019,1,0.34
2,UR,2019,1,-0.04
2,CUX,2019,1,2.26
2,GDPPOT,2019,1,0.15
2,GDPGAP,2019,1,1.09
2,WIPH,2019,2,0.8
2,LE,2019,2,0.31
2,LF,2019,2,0.26
2,LH,2019,2,0.34
2,UR,2019,2,-0.04
2,CUX,2019,2,2.27
2,GDPPOT,2019,2,0.16
2,GDPGAP,2019,2,1.11
2,WIPH,2019,3,0.87
2,LE,2019,3,0.31
2,LF,2019,3,0.26
2,LH,2019,3,0.34
2,UR,2019,3,-0.05
2,CUX,2019,3,2.26
2,GDPPOT,2019,3,0.16
2,GDPGAP,2019,3,1.11
2,WIPH,2019,4,1.01
2,LE,2019,4,0.33
2,LF,2019,4,0.29
2,LH,2019,4,0.34
2,UR,2019,4,-0.05
2,CUX,2019,4,2.13
2,GDPPOT,2019,4,0.18
2,GDPGAP,2019,4,1.08
2,WIPH,2020,1,1.04
2,LE,2020,1,0.32
2,LF,2020,1,0.27
2,LH,2020,1,0.34
2,UR,2020,1,-0.05
2,CUX,2020,1,2.21
2,GDPPOT,2020,1,0.18
2,GDPGAP,2020,1,1.12
2,WIPH,2020,2,1.17
2,LE,2020,2,0.34
2,LF,2020,2,0.29
2,LH,2020,2,0.32
2,UR,2020,2,-0.05
2,CUX,2020,2,1.9
2,GDPPOT,2020,2,0.19
2,GDPGAP,2020,2,1.04
2,WIPH,2020,3,1.22
2,LE,2020,3,0.32
2,LF,2020,3,0.27
2,LH,2020,3,0.33
2,UR,2020,3,-0.05
2,CUX,2020,3,2.1
2,GDPPOT,2020,3,0.18
2,GDPGAP,2020,3,1.11
2,WIPH,2020,4,1.33
2,LE,2020,4,0.32
2,LF,2020,4,0.27
2,LH,2020,4,0.34
2,UR,2020,4,-0.05
2,CUX,2020,4,2.16
2,GDPPOT,2020,4,0.19
2,GDPGAP,2020,4,1.12
2,WIPH,2018,0,0.56
2,LE,2018,0,0.25
2,LF,2018,0,0.21
2,LH,2018,0,0.3
2,UR,2018,0,-0.03
2,CUX,2018,0,2.06
2,GDPPOT,2018,0,0.13
2,GDPGAP,2018,0,0.99
2,WIPH,2019,0,0.84
2,LE,2019,0,0.31
2,LF,2019,0,0.26
2,LH,2019,0,0.34
2,UR,2019,0,-0.04
2,CUX,2019,0,2.23
2,GDPPOT,2019,0,0.16
2,GDPGAP,2019,0,1.1
2,WIPH,2020,0,1.19
2,LE,2020,0,0.32
2,LF,2020,0,0.27
2,LH,2020,0,0.33
2,UR,2020,0,-0.05
2,CUX,2020,0,2.09
2,GDPPOT,2020,0,0.18
2,GDPGAP,2020,0,1.1
2,RCD,2018,1,0.0
2,RGB,2018,1,0.0
2,PERR,2018,1,-0.2
2,UCC,2018,1,-0.26
2,FXS,2018,1,0.0
2,PSHARE,2018,1,0.2
2,PLAND,2018,1,0.0
2,M2CD,2018,1,1.01
2,RCD,2018,2,0.0
2,RGB,2018,2,0.0
2,PERR,2018,2,-0.39
2,UCC,2018,2,-0.95
2,FXS,2018,2,0.0
2,PSHARE,2018,2,0.21
2,PLAND,2018,2,0.0
2,M2CD,2018,2,1.09
2,RCD,2018,3,0.0
2,RGB,2018,3,0.0
2,PERR,2018,3,-0.63
2,UCC,2018,3,-1.42
2,FXS,2018,3,0.0
2,PSHARE,2018,3,0.24
2,PLAND,2018,3,0.0
2,M2CD,2018,3,1.23
2,RCD,2018,4,0.0
2,RGB,2018,4,0.0
2,PERR,2018,4,-0.75
2,UCC,2018,4,-1.71
2,FXS,2018,4,0.01
2,PSHARE,2018,4,0.26
2,PLAND,2018,4,0.0
2,M2CD,2018,4,1.32
2,RCD,2019,1,0.0
2,RGB,2019,1,0.0
2,PERR,2019,1,-0.8
2,UCC,2019,1,-1.83
2,FXS,2019,1,0.01
2,PSHARE,2019,1,0.27
2,PLAND,2019,1,-0.01
2,M2CD,2019,1,1.44
2,RCD,2019,2,0.0
2,RGB,2019,2,0.0
2,PERR,2019,2,-0.82
2,UCC,2019,2,-1.5
2,FXS,2019,2,0.02
2,PSHARE,2019,2,0.29
2,PLAND,2019,2,-0.01
2,M2CD,2019,2,1.56
2,RCD,2019,3,0.0
2,RGB,2019,3,0.0
2,PERR,2019,3,-0.89
2,UCC,2019,3,-1.57
2,FXS,2019,3,0.03
2,PSHARE,2019,3,0.31
2,PLAND,2019,3,-0.01
2,M2CD,2019,3,1.66
2,RCD,2019,4,0.0
2,RGB,2019,4,0.0
2,PERR,2019,4,-1.05
2,UCC,2019,4,-1.72
2,FXS,2019,4,0.03
2,PSHARE,2019,4,0.33
2,PLAND,2019,4,-0.01
2,M2CD,2019,4,1.78
2,RCD,2020,1,0.0
2,RGB,2020,1,0.0
2,PERR,2020,1,-0.82
2,UCC,2020,1,-1.74
2,FXS,2020,1,0.04
2,PSHARE,2020,1,0.35
2,PLAND,2020,1,-0.02
2,M2CD,2020,1,1.9
2,RCD,2020,2,0.0
2,RGB,2020,2,0.0
2,PERR,2020,2,-1.36
2,UCC,2020,2,-1.78
2,FXS,2020,2,0.05
2,PSHARE,2020,2,0.37
2,PLAND,2020,2,-0.02
2,M2CD,2020,2,2.02
2,RCD,2020,3,0.0
2,RGB,2020,3,0.0
2,PERR,2020,3,-1.95
2,UCC,2020,3,-1.98
2,FXS,2020,3,0.07
2,PSHARE,2020,3,0.39
2,PLAND,2020,3,-0.02
2,M2CD,2020,3,2.12
2,RCD,2020,4,0.0
2,RGB,2020,4,0.0
2,PERR,2020,4,-2.19
2,UCC,2020,4,-2.28
2,FXS,2020,4,0.08
2,PSHARE,2020,4,0.41
2,PLAND,2020,4,-0.03
2,M2CD,2020,4,2.22
2,RCD,2018,0,0.0
2,RGB,2018,0,0.0
2,PERR,2018,0,-0.49
2,UCC,2018,0,-1.08
2,FXS,2018,0,0.0
2,PSHARE,2018,0,0.23
2,PLAND,2018,0,0.0
2,M2CD,2018,0,1.16
2,RCD,2019,0,0.0
2,RGB,2019,0,0.0
2,PERR,2019,0,-0.89
2,UCC,2019,0,-1.66
2,FXS,2019,0,0.02
2,PSHARE,2019,0,0.3
2,PLAND,2019,0,-0.01
2,M2CD,2019,0,1.61
2,RCD,2020,0,0.0
2,RGB,2020,0,0.0
2,PERR,2020,0,-1.58
2,UCC,2020,0,-1.94
2,FXS,2020,0,0.06
2,PSHARE,2020,0,0.38
2,PLAND,2020,0,-0.02
2,M2CD,2020,0,2.07
2,BGVATGDPV,2018,1,-0.6
2,SBGVATGDPV,2018,1,-2.25
2,BCVATGDPV,2018,1,-0.06
2,KFP,2018,1,0.0
2,KHP,2018,1,0.0
2,KG,2018,1,0.18
2,BGVATGDPV,2018,2,-0.5
2,SBGVATGDPV,2018,2,-2.34
2,BCVATGDPV,2018,2,-0.08
2,KFP,2018,2,0.0
2,KHP,2018,2,0.0
2,KG,2018,2,0.36
2,BGVATGDPV,2018,3,-0.42
2,SBGVATGDPV,2018,3,-2.56
2,BCVATGDPV,2018,3,-0.13
2,KFP,2018,3,0.0
2,KHP,2018,3,0.01
2,KG,2018,3,0.53
2,BGVATGDPV,2018,4,-0.33
2,SBGVATGDPV,2018,4,-2.72
2,BCVATGDPV,2018,4,-0.16
2,KFP,2018,4,0.01
2,KHP,2018,4,0.01
2,KG,2018,4,0.7
2,BGVATGDPV,2019,1,-0.27
2,SBGVATGDPV,2019,1,-2.86
2,BCVATGDPV,2019,1,-0.19
2,KFP,2019,1,0.02
2,KHP,2019,1,0.02
2,KG,2019,1,0.87
2,BGVATGDPV,2019,2,-0.28
2,SBGVATGDPV,2019,2,-3.03
2,BCVATGDPV,2019,2,-0.2
2,KFP,2019,2,0.02
2,KHP,2019,2,0.02
2,KG,2019,2,1.04
2,BGVATGDPV,2019,3,-0.26
2,SBGVATGDPV,2019,3,-3.18
2,BCVATGDPV,2019,3,-0.2
2,KFP,2019,3,0.03
2,KHP,2019,3,0.03
2,KG,2019,3,1.21
2,BGVATGDPV,2019,4,-0.21
2,SBGVATGDPV,2019,4,-3.39
2,BCVATGDPV,2019,4,-0.22
2,KFP,2019,4,0.04
2,KHP,2019,4,0.04
2,KG,2019,4,1.37
2,BGVATGDPV,2020,1,-0.15
2,SBGVATGDPV,2020,1,-3.53
2,BCVATGDPV,2020,1,-0.23
2,KFP,2020,1,0.05
2,KHP,2020,1,0.05
2,KG,2020,1,1.53
2,BGVATGDPV,2020,2,-0.09
2,SBGVATGDPV,2020,2,-4.12
2,BCVATGDPV,2020,2,-0.21
2,KFP,2020,2,0.05
2,KHP,2020,2,0.05
2,KG,2020,2,1.67
2,BGVATGDPV,2020,3,-0.02
2,SBGVATGDPV,2020,3,-4.17
2,BCVATGDPV,2020,3,-0.23
2,KFP,2020,3,0.06
2,KHP,2020,3,0.06
2,KG,2020,3,1.82
2,BGVATGDPV,2020,4,0.04
2,SBGVATGDPV,2020,4,-4.31
2,BCVATGDPV,2020,4,-0.26
2,KFP,2020,4,0.07
2,KHP,2020,4,0.07
2,KG,2020,4,1.97
2,BGVATGDPV,2018,0,-0.46
2,SBGVATGDPV,2018,0,-2.47
2,BCVATGDPV,2018,0,-0.11
2,KFP,2018,0,0.0
2,KHP,2018,0,0.01
2,KG,2018,0,0.44
2,BGVATGDPV,2019,0,-0.26
2,SBGVATGDPV,2019,0,-3.11
2,BCVATGDPV,2019,0,-0.2
2,KFP,2019,0,0.03
2,KHP,2019,0,0.03
2,KG,2019,0,1.12
2,BGVATGDPV,2020,0,-0.05
2,SBGVATGDPV,2020,0,-4.03
2,BCVATGDPV,2020,0,-0.23
2,KFP,2020,0,0.06
2,KHP,2020,0,0.06
2,KG,2020,0,1.75
3,GDP,2018,1,0.98
3,CP,2018,1,0.0
3,IFP,2018,1,-0.04
3,IHP,2018,1,0.1
3,IG,2018,1,19.83
3,CG,2018,1,0.0
3,XGS,2018,1,0.0
3,MGS,2018,1,0.12
3,GDP,2018,2,1.02
3,CP,2018,2,0.14
3,IFP,2018,2,-0.09
3,IHP,2018,2,0.14
3,IG,2018,2,19.27
3,CG,2018,2,0.03
3,XGS,2018,2,0.0
3,MGS,2018,2,0.23
3,GDP,2018,3,1.1
3,CP,2018,3,0.37
3,IFP,2018,3,-0.14
3,IHP,2018,3,0.24
3,IG,2018,3,19.22
3,CG,2018,3,0.06
3,XGS,2018,3,0.0
3,MGS,2018,3,0.49
3,GDP,2018,4,1.09
3,CP,2018,4,0.45
3,IFP,2018,4,-0.22
3,IHP,2018,4,0.32
3,IG,2018,4,19.33
3,CG,2018,4,0.09
3,XGS,2018,4,0.0
3,MGS,2018,4,0.7
3,GDP,2019,1,1.08
3,CP,2019,1,0.48
3,IFP,2019,1,-0.35
3,IHP,2019,1,0.35
3,IG,2019,1,19.03
3,CG,2019,1,0.11
3,XGS,2019,1,0.0
3,MGS,2019,1,0.78
3,GDP,2019,2,1.06
3,CP,2019,2,0.51
3,IFP,2019,2,-0.53
3,IHP,2019,2,0.43
3,IG,2019,2,18.96
3,CG,2019,2,0.14
3,XGS,2019,2,-0.01
3,MGS,2019,2,0.82
3,GDP,2019,3,1.02
3,CP,2019,3,0.51
3,IFP,2019,3,-0.72
3,IHP,2019,3,0.44
3,IG,2019,3,18.6
3,CG,2019,3,0.17
3,XGS,2019,3,-0.01
3,MGS,2019,3,0.84
3,GDP,2019,4,1.0
3,CP,2019,4,0.53
3,IFP,2019,4,-0.89
3,IHP,2019,4,0.47
3,IG,2019,4,17.77
3,CG,2019,4,0.19
3,XGS,2019,4,-0.02
3,MGS,2019,4,0.86
3,GDP,2020,1,0.98
3,CP,2020,1,0.53
3,IFP,2020,1,-1.03
3,IHP,2020,1,0.45
3,IG,2020,1,17.95
3,CG,2020,1,0.21
3,XGS,2020,1,-0.03
3,MGS,2020,1,0.88
3,GDP,2020,2,0.97
3,CP,2020,2,0.52
3,IFP,2020,2,-1.14
3,IHP,2020,2,0.41
3,IG,2020,2,15.99
3,CG,2020,2,0.24
3,XGS,2020,2,-0.04
3,MGS,2020,2,0.85
3,GDP,2020,3,0.95
3,CP,2020,3,0.48
3,IFP,2020,3,-1.21
3,IHP,2020,3,0.4
3,IG,2020,3,16.49
3,CG,2020,3,0.26
3,XGS,2020,3,-0.05
3,MGS,2020,3,0.84
3,GDP,2020,4,0.92
3,CP,2020,4,0.45
3,IFP,2020,4,-1.26
3,IHP,2020,4,0.37
3,IG,2020,4,16.27
3,CG,2020,4,0.28
3,XGS,2020,4,-0.06
3,MGS,2020,4,0.81
3,GDP,2018,0,1.05
3,CP,2018,0,0.24
3,IFP,2018,0,-0.12
3,IHP,2018,0,0.2
3,IG,2018,0,19.41
3,CG,2018,0,0.04
3,XGS,2018,0,0.0
3,MGS,2018,0,0.38
3,GDP,2019,0,1.04
3,CP,2019,0,0.51
3,IFP,2019,0,-0.62
3,IHP,2019,0,0.42
3,IG,2019,0,18.59
3,CG,2019,0,0.15
3,XGS,2019,0,-0.01
3,MGS,2019,0,0.83
3,GDP,2020,0,0.95
3,CP,2020,0,0.49
3,IFP,2020,0,-1.16
3,IHP,2020,0,0.41
3,IG,2020,0,16.67
3,CG,2020,0,0.25
3,XGS,2020,0,-0.04
3,MGS,2020,0,0.85
3,GDPD,2018,1,3.93
3,PGDP,2018,1,0.04
3,PCP,2018,1,0.0
3,PIFP,2018,1,0.15
3,PIHP,2018,1,-0.01
3,PXGS,2018,1,-0.01
3,PMGS,2018,1,0.0
3,CGPI,2018,1,0.0
3,GDPD,2018,2,0.16
3,PGDP,2018,2,0.07
3,PCP,2018,2,0.0
3,PIFP,2018,2,0.22
3,PIHP,2018,2,-0.01
3,PXGS,2018,2,-0.01
3,PMGS,2018,2,-0.01
3,CGPI,2018,2,0.04
3,GDPD,2018,3,0.3
3,PGDP,2018,3,0.1
3,PCP,2018,3,0.02
3,PIFP,2018,3,0.3
3,PIHP,2018,3,0.01
3,PXGS,2018,3,-0.03
3,PMGS,2018,3,-0.03
3,CGPI,2018,3,0.05
3,GDPD,2018,4,-0.04
3,PGDP,2018,4,0.15
3,PCP,2018,4,0.06
3,PIFP,2018,4,0.35
3,PIHP,2018,4,0.05
