scenario,variable,year,quarter,value
3,RGB,2020,1,0.11956023
3,RGB,2020,2,0.12441908
3,RGB,2020,3,0.12735506
3,RGB,2020,4,0.13300061
3,PERR,2018,1,-0.24634157
3,PERR,2018,2,-0.52236719
3,PERR,2018,3,-0.82518376
3,PERR,2018,4,-1.21290469
3,PERR,2019,1,-1.33567887
3,PERR,2019,2,-1.48936943
3,PERR,2019,3,-1.69376714
3,PERR,2019,4,-2.02147248
3,PERR,2020,1,-2.33083336
3,PERR,2020,2,-2.88433734
3,PERR,2020,3,-3.65063152
3,PERR,2020,4,-3.65055107
3,UCC,2018,1,-0.04556193
3,UCC,2018,2,-0.58641335
3,UCC,2018,3,-0.71873685
3,UCC,2018,4,-0.82871697
3,UCC,2019,1,-0.57421032
3,UCC,2019,2,-0.00177762
3,UCC,2019,3,0.10325335
3,UCC,2019,4,0.0870907
3,UCC,2020,1,-0.05216195
3,UCC,2020,2,-0.12775393
3,UCC,2020,3,-0.32681804
3,UCC,2020,4,-0.46945
3,FXS,2018,1,-0.01505523
3,FXS,2018,2,-0.03521654
3,FXS,2018,3,-0.06788184
3,FXS,2018,4,-0.10991205
3,FXS,2019,1,-0.15860517
3,FXS,2019,2,-0.21378106
3,FXS,2019,3,-0.27197535
3,FXS,2019,4,-0.33297057
3,FXS,2020,1,-0.39419679
3,FXS,2020,2,-0.45537531
3,FXS,2020,3,-0.51649098
3,FXS,2020,4,-0.57847383
3,PSHARE,2018,1,-0.06062861
3,PSHARE,2018,2,-0.5686955
3,PSHARE,2018,3,-1.33601889
3,PSHARE,2018,4,-2.31745651
3,PSHARE,2019,1,-3.33680723
3,PSHARE,2019,2,-4.19297806
3,PSHARE,2019,3,-4.94479281
3,PSHARE,2019,4,-5.53484591
3,PSHARE,2020,1,-5.94262736
3,PSHARE,2020,2,-6.20317004
3,PSHARE,2020,3,-6.33523478
3,PSHARE,2020,4,-6.39715134
3,PLAND,2018,1,-0.00079879
3,PLAND,2018,2,0.00263982
3,PLAND,2018,3,0.00585893
3,PLAND,2018,4,0.01918431
3,PLAND,2019,1,0.04196992
3,PLAND,2019,2,0.07393195
3,PLAND,2019,3,0.11467502
3,PLAND,2019,4,0.16254602
3,PLAND,2020,1,0.21653857
3,PLAND,2020,2,0.27568088
3,PLAND,2020,3,0.33555671
3,PLAND,2020,4,0.39775175
3,M2CD,2018,1,0.76915453
3,M2CD,2018,2,0.71171936
3,M2CD,2018,3,0.68851091
3,M2CD,2018,4,0.60495352
3,M2CD,2019,1,0.58275472
3,M2CD,2019,2,0.55619015
3,M2CD,2019,3,0.55249228
3,M2CD,2019,4,0.57294032
3,M2CD,2020,1,0.62095044
3,M2CD,2020,2,0.68345338
3,M2CD,2020,3,0.75474033
3,M2CD,2020,4,0.80785524
3,BGVATGDPV,2018,1,-0.58018949
3,BGVATGDPV,2018,2,-0.50007534
3,BGVATGDPV,2018,3,-0.41976999
3,BGVATGDPV,2018,4,-0.34796781
3,BGVATGDPV,2019,1,-0.29992762
3,BGVATGDPV,2019,2,-0.33480209
3,BGVATGDPV,2019,3,-0.34560701
3,BGVATGDPV,2019,4,-0.34992576
3,BGVATGDPV,2020,1,-0.35520782
3,BGVATGDPV,2020,2,-0.2522858
3,BGVATGDPV,2020,3,-0.27460701
3,BGVATGDPV,2020,4,-0.28715774
3,SBGVATGDPV,2018,1,-2.15300634
3,SBGVATGDPV,2018,2,-2.17883546
3,SBGVATGDPV,2018,3,-2.30223908
3,SBGVATGDPV,2018,4,-2.33289803
3,SBGVATGDPV,2019,1,-2.36149233
3,SBGVATGDPV,2019,2,-2.39264146
3,SBGVATGDPV,2019,3,-2.37740769
3,SBGVATGDPV,2019,4,-2.40941667
3,SBGVATGDPV,2020,1,-2.3822928
3,SBGVATGDPV,2020,2,-2.68662675
3,SBGVATGDPV,2020,3,-2.62808289
3,SBGVATGDPV,2020,4,-2.60991931
3,BCVATGDPV,2018,1,-0.06212786
3,BCVATGDPV,2018,2,-0.08496583
3,BCVATGDPV,2018,3,-0.13612975
3,BCVATGDPV,2018,4,-0.17419802
3,BCVATGDPV,2019,1,-0.20150176
3,BCVATGDPV,2019,2,-0.21766011
3,BCVATGDPV,2019,3,-0.26777857
3,BCVATGDPV,2019,4,-0.32001928
3,BCVATGDPV,2020,1,-0.35234128
3,BCVATGDPV,2020,2,-0.36564941
3,BCVATGDPV,2020,3,-0.42784689
3,BCVATGDPV,2020,4,-0.44197571
3,KFP,2018,1,-0.00140014
3,KFP,2018,2,-0.0044017
3,KFP,2018,3,-0.00861345
3,KFP,2018,4,-0.01549177
3,KFP,2019,1,-0.02644252
3,KFP,2019,2,-0.04280321
3,KFP,2019,3,-0.06543846
3,KFP,2019,4,-0.09141522
3,KFP,2020,1,-0.1219759
3,KFP,2020,2,-0.15295661
3,KFP,2020,3,-0.18563509
3,KFP,2020,4,-0.21946782
3,KHP,2018,1,0.00130976
3,KHP,2018,2,0.00297423
3,KHP,2018,3,0.00601663
3,KHP,2018,4,0.00997352
3,KHP,2019,1,0.01451567
3,KHP,2019,2,0.02001176
3,KHP,2019,3,0.02563317
3,KHP,2019,4,0.03147839
3,KHP,2020,1,0.03667491
3,KHP,2020,2,0.04143697
3,KHP,2020,3,0.0457088
3,KHP,2020,4,0.0495702
3,KG,2018,1,0.18504194
3,KG,2018,2,0.36706596
3,KG,2018,3,0.54538886
3,KG,2018,4,0.72108718
3,KG,2019,1,0.8949836
3,KG,2019,2,1.06584289
3,KG,2019,3,1.23321421
3,KG,2019,4,1.39219163
3,KG,2020,1,1.54824691
3,KG,2020,2,1.69046318
3,KG,2020,3,1.83772013
3,KG,2020,4,1.98533369
3,BCVATGDPV,2018,0,-0.11435536
3,BCVATGDPV,2019,0,-0.25173993
3,BCVATGDPV,2020,0,-0.39695332
3,BGVATGDPV,2018,0,-0.46200066
3,BGVATGDPV,2019,0,-0.33256562
3,BGVATGDPV,2020,0,-0.29231459
3,CG,2018,0,0.04631646
3,CG,2019,0,0.16362647
3,CG,2020,0,0.27099949
3,CGPI,2018,0,0.04393075
3,CGPI,2019,0,0.18310853
3,CGPI,2020,0,0.34956511
3,CGV,2018,0,0.05313695
3,CGV,2019,0,0.29707282
3,CGV,2020,0,0.63669666
3,CP,2018,0,0.23691967
3,CP,2019,0,0.49175732
3,CP,2020,0,0.46195253
3,CPV,2018,0,0.25939651
3,CPV,2019,0,0.71812928
3,CPV,2020,0,0.9687729
3,CUX,2018,0,1.99164544
3,CUX,2019,0,2.00810087
3,CUX,2020,0,2.0055053
3,FXS,2018,0,-0.05701642
3,FXS,2019,0,-0.24433304
3,FXS,2020,0,-0.48613423
3,GDP,2018,0,1.07538806
3,GDP,2019,0,1.0696637
3,GDP,2020,0,0.95885466
3,GDPD,2018,0,1.11691996
3,GDPD,2019,0,-0.0961928
3,GDPD,2020,0,-0.09605244
3,GDPGAP,2018,0,0.98960803
3,GDPGAP,2019,0,0.99141924
3,GDPGAP,2020,0,0.91873751
3,GDPPOT,2018,0,0.10879849
3,GDPPOT,2019,0,0.09190213
3,GDPPOT,2020,0,0.0104498
3,GDPV,2018,0,1.14384779
3,GDPV,2019,0,1.34986804
3,GDPV,2020,0,1.5205896
3,IFP,2018,0,-0.12704557
3,IFP,2019,0,-0.64734745
3,IFP,2020,0,-1.21978035
3,IFPV,2018,0,0.1439515
3,IFPV,2019,0,-0.09685932
3,IFPV,2020,0,-0.39406548
3,IG,2018,0,19.84843985
3,IG,2019,0,18.84613544
3,IG,2020,0,16.9966355
3,IGV,2018,0,20.13905824
3,IGV,2019,0,19.50064569
3,IGV,2020,0,18.03290346
3,IHP,2018,0,0.19352456
3,IHP,2019,0,0.41206058
3,IHP,2020,0,0.39308449
3,IHPV,2018,0,0.20787283
3,IHPV,2019,0,0.65029676
3,IHPV,2020,0,0.93952235
3,KFP,2018,0,-0.00747677
3,KFP,2019,0,-0.05652485
3,KFP,2020,0,-0.17000885
3,KG,2018,0,0.45464598
3,KG,2019,0,1.14655808
3,KG,2020,0,1.76544098
3,KHP,2018,0,0.00506853
3,KHP,2019,0,0.02290975
3,KHP,2020,0,0.04334772
3,LE,2018,0,0.21805505
3,LE,2019,0,0.22431903
3,LE,2020,0,0.15650862
3,LF,2018,0,0.18460926
3,LF,2019,0,0.17921873
3,LF,2020,0,0.1105985
3,LH,2018,0,0.29229798
3,LH,2019,0,0.28831755
3,LH,2020,0,0.23705969
3,M2CD,2018,0,0.69358458
3,M2CD,2019,0,0.56609437
3,M2CD,2020,0,0.71674985
3,MGS,2018,0,0.37919843
3,MGS,2019,0,0.8083477
3,MGS,2020,0,0.81268783
3,MGSV,2018,0,0.3493449
3,MGSV,2019,0,0.70837827
3,MGSV,2020,0,0.65887705
3,NIV,2018,0,1.45532559
3,NIV,2019,0,1.48980767
3,NIV,2020,0,1.36557172
3,PCP,2018,0,0.02238316
3,PCP,2019,0,0.22525484
3,PCP,2020,0,0.50451573
3,PERR,2018,0,-0.7016993
3,PERR,2019,0,-1.63507198
3,PERR,2020,0,-3.12908832
3,PGDP,2018,0,0.06771521
3,PGDP,2019,0,0.27726683
3,PGDP,2020,0,0.5564158
3,PIFP,2018,0,0.27139426
3,PIFP,2019,0,0.55424254
3,PIFP,2020,0,0.83598681
3,PIHP,2018,0,0.01429906
3,PIHP,2019,0,0.23722602
3,PIHP,2020,0,0.54432264
3,PLAND,2018,0,0.00672107
3,PLAND,2019,0,0.09828073
3,PLAND,2020,0,0.30638198
3,PMGS,2018,0,-0.02969288
3,PMGS,2019,0,-0.09916144
3,PMGS,2020,0,-0.15257516
3,PSHARE,2018,0,-1.07069988
3,PSHARE,2019,0,-4.502356
3,PSHARE,2020,0,-6.21954588
3,PXGS,2018,0,-0.0227729
3,PXGS,2019,0,-0.09764238
3,PXGS,2020,0,-0.19441007
3,RCD,2018,0,0.1177427
3,RCD,2019,0,0.2299542
3,RCD,2020,0,0.2537371
3,RGB,2018,0,0.05528309
3,RGB,2019,0,0.10563985
3,RGB,2020,0,0.12608375
3,SBGVATGDPV,2018,0,-2.24174473
3,SBGVATGDPV,2019,0,-2.38523954
3,SBGVATGDPV,2020,0,-2.57673044
3,TAXV,2018,0,1.13743332
3,TAXV,2019,0,2.04280144
3,TAXV,2020,0,2.03114081
3,TCIV,2018,0,1.08750264
3,TCIV,2019,0,1.32038407
3,TCIV,2020,0,1.44914516
3,TYCV,2018,0,1.82078253
3,TYCV,2019,0,3.99591904
3,TYCV,2020,0,3.56508236
3,TYPV,2018,0,1.19588662
3,TYPV,2019,0,1.79707327
3,TYPV,2020,0,1.81259179
3,UCC,2018,0,-0.54485727
3,UCC,2019,0,-0.09641097
3,UCC,2020,0,-0.24404598
3,UR,2018,0,-0.03256432
3,UR,2019,0,-0.04397009
3,UR,2020,0,-0.04459485
3,WIPH,2018,0,0.47634175
3,WIPH,2019,0,0.59815306
3,WIPH,2020,0,0.70870605
3,XGS,2018,0,-0.0006283
3,XGS,2019,0,-0.01080338
3,XGS,2020,0,-0.04241597
3,XGSV,2018,0,-0.02340097
3,XGSV,2019,0,-0.10843372
3,XGSV,2020,0,-0.23674042
3,YCV,2018,0,3.70282266
3,YCV,2019,0,2.79137991
3,YCV,2020,0,2.14253061
3,YDV,2018,0,0.91224695
3,YDV,2019,0,1.15190889
3,YDV,2020,0,1.15857077
3,YWV,2018,0,0.93894644
3,YWV,2019,0,1.05702278
3,YWV,2020,0,1.04738893
4,GDP,2018,1,0.0150691
4,GDP,2018,2,0.18979378
4,GDP,2018,3,0.38444906
4,GDP,2018,4,0.34279096
4,GDP,2019,1,0.35585792
4,GDP,2019,2,0.36705517
4,GDP,2019,3,0.37542839
4,GDP,2019,4,0.36542411
4,GDP,2020,1,0.36127773
4,GDP,2020,2,0.33808126
4,GDP,2020,3,0.34542007
4,GDP,2020,4,0.32623514
4,CP,2018,1,3.826e-05
4,CP,2018,2,0.4153453
4,CP,2018,3,0.94286144
4,CP,2018,4,1.00873945
4,CP,2019,1,1.05460064
4,CP,2019,2,1.1020001
4,CP,2019,3,1.16235785
4,CP,2019,4,1.20030033
4,CP,2020,1,1.20793589
4,CP,2020,2,1.21964837
4,CP,2020,3,1.17984318
4,CP,2020,4,1.16721519
4,IFP,2018,1,-0.00068127
4,IFP,2018,2,-0.00885271
4,IFP,2018,3,-0.02577683
4,IFP,2018,4,-0.04092107
4,IFP,2019,1,-0.06270167
4,IFP,2019,2,-0.10258179
4,IFP,2019,3,-0.15852451
4,IFP,2019,4,-0.22378302
4,IFP,2020,1,-0.28684968
4,IFP,2020,2,-0.33948628
4,IFP,2020,3,-0.38213262
4,IFP,2020,4,-0.41625707
4,IHP,2018,1,0.366883
4,IHP,2018,2,0.38959541
4,IHP,2018,3,0.67677997
4,IHP,2018,4,0.69430808
4,IHP,2019,1,0.7215869
4,IHP,2019,2,0.73906307
4,IHP,2019,3,0.75262302
4,IHP,2019,4,0.7583588
4,IHP,2020,1,0.75342819
4,IHP,2020,2,0.69108616
4,IHP,2020,3,0.72228962
4,IHP,2020,4,0.68706219
4,IG,2018,1,0.0
4,IG,2018,2,0.0
4,IG,2018,3,0.0
4,IG,2018,4,0.0
4,IG,2019,1,0.0
4,IG,2019,2,0.0
4,IG,2019,3,0.0
4,IG,2019,4,0.0
4,IG,2020,1,0.0
4,IG,2020,2,0.0
4,IG,2020,3,0.0
4,IG,2020,4,0.0
4,CG,2018,1,0.0
4,CG,2018,2,-0.0
4,CG,2018,3,-0.0
4,CG,2018,4,-0.0
4,CG,2019,1,0.0
4,CG,2019,2,-0.0
4,CG,2019,3,0.0
4,CG,2019,4,0.0
4,CG,2020,1,0.0
4,CG,2020,2,0.0
4,CG,2020,3,0.0
4,CG,2020,4,0.0
4,XGS,2018,1,0.0
4,XGS,2018,2,-2.17e-06
4,XGS,2018,3,-3.287e-05
4,XGS,2018,4,-0.00015485
4,XGS,2019,1,-0.00045524
4,XGS,2019,2,-0.00105088
4,XGS,2019,3,-0.00205995
4,XGS,2019,4,-0.00355707
4,XGS,2020,1,-0.00557243
4,XGS,2020,2,-0.00809026
4,XGS,2020,3,-0.01102999
4,XGS,2020,4,-0.01430218
4,MGS,2018,1,0.00175543
4,MGS,2018,2,0.32588159
4,MGS,2018,3,0.99689243
4,MGS,2018,4,1.41547594
4,MGS,2019,1,1.51241172
4,MGS,2019,2,1.54781958
4,MGS,2019,3,1.62855073
4,MGS,2019,4,1.72103784
4,MGS,2020,1,1.75351215
4,MGS,2020,2,1.75135249
4,MGS,2020,3,1.75090412
4,MGS,2020,4,1.71839658
4,GDPD,2018,1,0.06017009
4,GDPD,2018,2,0.7032503
4,GDPD,2018,3,0.77351824
4,GDPD,2018,4,-0.16611345
4,GDPD,2019,1,0.05213215
4,GDPD,2019,2,0.04481515
4,GDPD,2019,3,0.0333972
4,GDPD,2019,4,-0.03871802
4,GDPD,2020,1,-0.01658006
4,GDPD,2020,2,-0.08579199
4,GDPD,2020,3,0.03072759
4,GDPD,2020,4,-0.07773855
4,PGDP,2018,1,0.00045255
4,PGDP,2018,2,0.00014276
4,PGDP,2018,3,-0.00454476
4,PGDP,2018,4,-0.00290792
4,PGDP,2019,1,0.01275805
4,PGDP,2019,2,0.03145878
4,PGDP,2019,3,0.05448996
4,PGDP,2019,4,0.08019612
4,PGDP,2020,1,0.10612334
4,PGDP,2020,2,0.13923333
4,PGDP,2020,3,0.15860594
4,PGDP,2020,4,0.18382203
4,PCP,2018,1,-3.94e-05
4,PCP,2018,2,-0.00038762
4,PCP,2018,3,0.00042518
4,PCP,2018,4,0.00599436
4,PCP,2019,1,0.01785107
4,PCP,2019,2,0.03557711
4,PCP,2019,3,0.05687982
4,PCP,2019,4,0.07953427
4,PCP,2020,1,0.10312047
4,PCP,2020,2,0.12762048
4,PCP,2020,3,0.15275251
4,PCP,2020,4,0.17811733
4,PIFP,2018,1,0.00240201
4,PIFP,2018,2,0.0319205
4,PIFP,2018,3,0.07644314
4,PIFP,2018,4,0.09512899
4,PIFP,2019,1,0.11731424
4,PIFP,2019,2,0.14130062
4,PIFP,2019,3,0.16944952
4,PIFP,2019,4,0.1929297
4,PIFP,2020,1,0.22005419
4,PIFP,2020,2,0.24001856
4,PIFP,2020,3,0.27085095
4,PIFP,2020,4,0.29723093
4,PIHP,2018,1,-0.00015374
4,PIHP,2018,2,-0.00157291
4,PIHP,2018,3,-0.00287977
4,PIHP,2018,4,0.00130986
4,PIHP,2019,1,0.01572999
4,PIHP,2019,2,0.03587731
4,PIHP,2019,3,0.06134505
4,PIHP,2019,4,0.08741366
4,PIHP,2020,1,0.11311122
4,PIHP,2020,2,0.14800592
4,PIHP,2020,3,0.1784023
4,PIHP,2020,4,0.20418292
4,PXGS,2018,1,-9.097e-05
4,PXGS,2018,2,-0.00119619
4,PXGS,2018,3,-0.00382752
4,PXGS,2018,4,-0.00748096
4,PXGS,2019,1,-0.01247018
4,PXGS,2019,2,-0.01862219
4,PXGS,2019,3,-0.02548586
4,PXGS,2019,4,-0.03303573
4,PXGS,2020,1,-0.04101675
4,PXGS,2020,2,-0.04868742
4,PXGS,2020,3,-0.05684678
4,PXGS,2020,4,-0.06525355
4,PMGS,2018,1,-8.889e-05
4,PMGS,2018,2,-0.0007844
4,PMGS,2018,3,-0.01483979
4,PMGS,2018,4,-0.03725437
4,PMGS,2019,1,-0.00735041
4,PMGS,2019,2,-0.02207535
4,PMGS,2019,3,-0.00481697
4,PMGS,2019,4,-0.01280205
4,PMGS,2020,1,-0.02689689
4,PMGS,2020,2,0.08398546
4,PMGS,2020,3,0.05740167
4,PMGS,2020,4,0.04273981
4,CGPI,2018,1,-5.072e-05
4,CGPI,2018,2,0.00014128
4,CGPI,2018,3,0.00529013
4,CGPI,2018,4,0.01340518
4,CGPI,2019,1,0.02669443
4,CGPI,2019,2,0.03678014
4,CGPI,2019,3,0.05532699
4,CGPI,2019,4,0.06952459
4,CGPI,2020,1,0.08188252
4,CGPI,2020,2,0.12078718
4,CGPI,2020,3,0.13089101
4,CGPI,2020,4,0.14459684
4,GDPV,2018,1,0.01552172
4,GDPV,2018,2,0.1899368
4,GDPV,2018,3,0.37988682
4,GDPV,2018,4,0.33987308
4,GDPV,2019,1,0.36866137
4,GDPV,2019,2,0.39862941
4,GDPV,2019,3,0.43012292
4,GDPV,2019,4,0.44591328
4,GDPV,2020,1,0.46778447
4,GDPV,2020,2,0.47778532
4,GDPV,2020,3,0.50457387
4,GDPV,2020,4,0.51065686
4,CPV,2018,1,-1.14e-06
4,CPV,2018,2,0.41495607
4,CPV,2018,3,0.94329063
4,CPV,2018,4,1.01479427
4,CPV,2019,1,1.07263996
4,CPV,2019,2,1.13796927
4,CPV,2019,3,1.21989881
4,CPV,2019,4,1.28078926
4,CPV,2020,1,1.31230199
4,CPV,2020,2,1.34882536
4,CPV,2020,3,1.33439793
4,CPV,2020,4,1.34741153
4,IFPV,2018,1,0.00172073
4,IFPV,2018,2,0.02306497
4,IFPV,2018,3,0.0506466
4,IFPV,2018,4,0.054169
4,IFPV,2019,1,0.05453901
4,IFPV,2019,2,0.03857388
4,IFPV,2019,3,0.01065638
4,IFPV,2019,4,-0.03128506
4,IFPV,2020,1,-0.06742672
4,IFPV,2020,2,-0.10028255
4,IFPV,2020,3,-0.11231667
4,IFPV,2020,4,-0.12026339
4,IHPV,2018,1,0.3667287
4,IHPV,2018,2,0.38801638
4,IHPV,2018,3,0.67388071
4,IHPV,2018,4,0.69562704
4,IHPV,2019,1,0.73743039
4,IHPV,2019,2,0.77520553
4,IHPV,2019,3,0.81442977
4,IHPV,2019,4,0.84643537
4,IHPV,2020,1,0.86739162
4,IHPV,2020,2,0.84011493
4,IHPV,2020,3,0.9019805
4,IHPV,2020,4,0.89264798
4,IGV,2018,1,0.00208657
4,IGV,2018,2,0.02783081
4,IGV,2018,3,0.0667378
4,IGV,2018,4,0.08403748
4,IGV,2019,1,0.107116
4,IGV,2019,2,0.13348364
4,IGV,2019,3,0.16513773
4,IGV,2019,4,0.19300375
4,IGV,2020,1,0.22411482
4,IGV,2020,2,0.25119002
4,IGV,2020,3,0.28690956
4,IGV,2020,4,0.31759903
4,CGV,2018,1,0.0
4,CGV,2018,2,-1.472e-05
4,CGV,2018,3,-0.00010942
4,CGV,2018,4,0.00101985
4,CGV,2019,1,0.00584129
4,CGV,2019,2,0.01538992
4,CGV,2019,3,0.02961792
4,CGV,2019,4,0.04675555
4,CGV,2020,1,0.06542661
4,CGV,2020,2,0.08516864
4,CGV,2020,3,0.10577901
4,CGV,2020,4,0.12690181
4,XGSV,2018,1,-9.097e-05
4,XGSV,2018,2,-0.00119836
4,XGSV,2018,3,-0.00386038
4,XGSV,2018,4,-0.0076358
4,XGSV,2019,1,-0.01292536
4,XGSV,2019,2,-0.01967287
4,XGSV,2019,3,-0.02754529
4,XGSV,2019,4,-0.03659163
4,XGSV,2020,1,-0.04658689
4,XGSV,2020,2,-0.05677375
4,XGSV,2020,3,-0.0678705
4,XGSV,2020,4,-0.0795464
4,MGSV,2018,1,0.00166654
4,MGSV,2018,2,0.32509463
4,MGSV,2018,3,0.9819047
4,MGSV,2018,4,1.37769425
4,MGSV,2019,1,1.50495014
4,MGSV,2019,2,1.52540254
4,MGSV,2019,3,1.62365531
4,MGSV,2019,4,1.70801546
4,MGSV,2020,1,1.72614362
4,MGSV,2020,2,1.83680883
4,MGSV,2020,3,1.80931083
4,MGSV,2020,4,1.76187083
4,NIV,2018,1,0.02166487
4,NIV,2018,2,0.24877947
4,NIV,2018,3,0.48466691
4,NIV,2018,4,0.41346006
4,NIV,2019,1,0.43312486
4,NIV,2019,2,0.45441326
4,NIV,2019,3,0.44769435
4,NIV,2019,4,0.4249199
4,NIV,2020,1,0.39179359
4,NIV,2020,2,0.35601178
4,NIV,2020,3,0.34006939
4,NIV,2020,4,0.32778865
4,YWV,2018,1,0.01220397
4,YWV,2018,2,0.13712976
4,YWV,2018,3,0.27843908
4,YWV,2018,4,0.26372874
4,YWV,2019,1,0.2935918
4,YWV,2019,2,0.31175133
4,YWV,2019,3,0.28728007
4,YWV,2019,4,0.28075212
4,YWV,2020,1,0.25876306
4,YWV,2020,2,0.24449118
4,YWV,2020,3,0.22727222
4,YWV,2020,4,0.23834457
4,YCV,2018,1,0.07487038
4,YCV,2018,2,0.74825039
4,YCV,2018,3,1.39150602
4,YCV,2018,4,1.01379258
4,YCV,2019,1,0.89471182
4,YCV,2019,2,0.88326091
4,YCV,2019,3,0.92536072
4,YCV,2019,4,0.96059889
4,YCV,2020,1,0.69747339
4,YCV,2020,2,0.69863347
4,YCV,2020,3,0.53740925
4,YCV,2020,4,0.37019308
4,YDV,2018,1,1.9222062
4,YDV,2018,2,2.06883093
4,YDV,2018,3,2.16213743
4,YDV,2018,4,2.15500546
4,YDV,2019,1,2.20845843
4,YDV,2019,2,2.2597915
4,YDV,2019,3,2.22222198
4,YDV,2019,4,2.1623418
4,YDV,2020,1,2.15698845
4,YDV,2020,2,1.86126333
4,YDV,2020,3,2.05165451
4,YDV,2020,4,2.14147363
4,TAXV,2018,1,-5.61808833
4,TAXV,2018,2,-5.39159918
4,TAXV,2018,3,-5.18856512
4,TAXV,2018,4,-5.01878819
4,TAXV,2019,1,-4.92202815
4,TAXV,2019,2,-4.99535623
4,TAXV,2019,3,-4.88387938
4,TAXV,2019,4,-4.81497563
4,TAXV,2020,1,-4.72026404
4,TAXV,2020,2,-4.49113317
4,TAXV,2020,3,-4.61870596
4,TAXV,2020,4,-4.61787293
4,TYPV,2018,1,-19.18746315
4,TYPV,2018,2,-18.37631825
4,TYPV,2018,3,-18.14646279
4,TYPV,2018,4,-18.10503717
4,TYPV,2019,1,-17.51561197
4,TYPV,2019,2,-18.77803372
4,TYPV,2019,3,-18.33889782
4,TYPV,2019,4,-18.00885789
4,TYPV,2020,1,-17.9213294
4,TYPV,2020,2,-16.87908595
4,TYPV,2020,3,-17.81584305
4,TYPV,2020,4,-17.75078769
4,TYCV,2018,1,0.00236638
4,TYCV,2018,2,0.04873922
4,TYCV,2018,3,0.30113245
4,TYCV,2018,4,0.68906208
4,TYCV,2019,1,0.99604014
4,TYCV,2019,2,1.21608077
4,TYCV,2019,3,1.29006198
4,TYCV,2019,4,1.19715596
4,TYCV,2020,1,1.20656422
4,TYCV,2020,2,1.17449878
4,TYCV,2020,3,1.16466117
4,TYCV,2020,4,1.06665221
4,TCIV,2018,1,0.01392408
4,TCIV,2018,2,0.2220689
4,TCIV,2018,3,0.50091622
4,TCIV,2018,4,0.5366291
4,TCIV,2019,1,0.56672689
4,TCIV,2019,2,0.59838615
4,TCIV,2019,3,0.63906459
4,TCIV,2019,4,0.65674246
4,TCIV,2020,1,0.66805191
4,TCIV,2020,2,0.67090466
4,TCIV,2020,3,0.68137107
4,TCIV,2020,4,0.7010895
4,WIPH,2018,1,0.00620749
4,WIPH,2018,2,0.0650494
4,WIPH,2018,3,0.13244209
4,WIPH,2018,4,0.12437427
4,WIPH,2019,1,0.14464468
4,WIPH,2019,2,0.15630649
4,WIPH,2019,3,0.14434734
4,WIPH,2019,4,0.14824916
4,WIPH,2020,1,0.14170267
4,WIPH,2020,2,0.14783522
4,WIPH,2020,3,0.13774482
4,WIPH,2020,4,0.15490082
4,LE,2018,1,0.0026651
4,LE,2018,2,0.02893849
4,LE,2018,3,0.05999381
4,LE,2018,4,0.06077506
4,LE,2019,1,0.07082114
4,LE,2019,2,0.07187528
4,LE,2019,3,0.06028733
4,LE,2019,4,0.05522363
4,LE,2020,1,0.04383703
4,LE,2020,2,0.03832501
4,LE,2020,3,0.02373908
4,LE,2020,4,0.01776058
4,LF,2018,1,0.00234843
4,LF,2018,2,0.0247208
4,LF,2018,3,0.04976678
4,LF,2018,4,0.04856318
4,LF,2019,1,0.05721394
4,LF,2019,2,0.05729379
4,LF,2019,3,0.04473999
4,LF,2019,4,0.03904199
4,LF,2020,1,0.02716048
4,LF,2020,2,0.02152914
4,LF,2020,3,0.00649369
4,LF,2020,4,0.00061258
4,LH,2018,1,0.00402158
4,LH,2018,2,0.05002219
4,LH,2018,3,0.10077754
4,LH,2018,4,0.09278044
4,LH,2019,1,0.09518975
4,LH,2019,2,0.0989437
4,LH,2019,3,0.09801574
4,LH,2019,4,0.0919208
4,LH,2020,1,0.08857142
4,LH,2020,2,0.07097428
4,LH,2020,3,0.07765035
4,LH,2020,4,0.07875252
4,UR,2018,1,-0.00030826
4,UR,2018,2,-0.00411014
4,UR,2018,3,-0.00998183
4,UR,2018,4,-0.01191132
4,UR,2019,1,-0.01327101
4,UR,2019,2,-0.01421583
4,UR,2019,3,-0.01519501
4,UR,2019,4,-0.01580846
4,UR,2020,1,-0.01626466
4,UR,2020,2,-0.01632828
4,UR,2020,3,-0.01673826
4,UR,2020,4,-0.01663284
4,CUX,2018,1,0.02847098
4,CUX,2018,2,0.36662204
4,CUX,2018,3,0.74212632
4,CUX,2018,4,0.64721415
4,CUX,2019,1,0.66327665
4,CUX,2019,2,0.68663397
4,CUX,2019,3,0.72984828
4,CUX,2019,4,0.72582257
4,CUX,2020,1,0.74362473
4,CUX,2020,2,0.72717548
4,CUX,2020,3,0.76686386
4,CUX,2020,4,0.73523276
4,GDPPOT,2018,1,0.00140304
4,GDPPOT,2018,2,0.01475994
4,GDPPOT,2018,3,0.02960803
4,GDPPOT,2018,4,0.02857199
4,GDPPOT,2019,1,0.03323324
4,GDPPOT,2019,2,0.03251314
4,GDPPOT,2019,3,0.02376818
4,GDPPOT,2019,4,0.01841248
4,GDPPOT,2020,1,0.00876261
4,GDPPOT,2020,2,0.00206225
4,GDPPOT,2020,3,-0.01055052
4,GDPPOT,2020,4,-0.01812088
4,GDPGAP,2018,1,0.01402474
4,GDPGAP,2018,2,0.18010409
