scenario,variable,year,value_repro,value_paper,diff
7,LF,2019,-0.27708082,-0.25,-0.02708082
7,LF,2020,-0.42533777,-0.36,-0.06533777
7,LH,2018,-0.0652837,-0.08,0.0147163
7,LH,2019,-0.15060665,-0.23,0.07939335
7,LH,2020,-0.05928875,-0.22,0.16071125
7,M2CD,2018,-3.85712985,-3.86,0.00287015
7,M2CD,2019,-4.61467282,-4.62,0.00532718
7,M2CD,2020,-4.99514118,-5.01,0.01485882
7,MGS,2018,0.17781688,0.17,0.00781688
7,MGS,2019,0.02988536,0.08,-0.05011464
7,MGS,2020,-0.3841554,-0.22,-0.1641554
7,MGSV,2018,-0.09611288,-0.1,0.00388712
7,MGSV,2019,-0.64605643,-0.66,0.01394357
7,MGSV,2020,-1.37217983,-1.39,0.01782017
7,NIV,2018,-0.5561886,-0.56,0.0038114
7,NIV,2019,-1.6601719,-1.64,-0.0201719
7,NIV,2020,-2.25258233,-2.19,-0.06258233
7,PCP,2018,-0.06675629,-0.07,0.00324371
7,PCP,2019,-0.16434053,-0.17,0.00565947
7,PCP,2020,-0.35174647,-0.36,0.00825353
7,PERR,2018,-2.36791605,-2.22,-0.14791605
7,PERR,2019,-4.94368754,-4.52,-0.42368754
7,PERR,2020,-7.30066315,-6.95,-0.35066315
7,PGDP,2018,-0.0705037,-0.07,-0.0005037
7,PGDP,2019,-0.18814596,-0.18,-0.00814596
7,PGDP,2020,-0.37361596,-0.35,-0.02361596
7,PIFP,2018,-0.12400727,-0.12,-0.00400727
7,PIFP,2019,-0.330415,-0.34,0.009585
7,PIFP,2020,-0.47731028,-0.51,0.03268972
7,PIHP,2018,-0.0870687,-0.09,0.0029313
7,PIHP,2019,-0.20817154,-0.22,0.01182846
7,PIHP,2020,-0.42388178,-0.45,0.02611822
7,PLAND,2018,0.05771691,0.11,-0.05228309
7,PLAND,2019,0.497042,0.9,-0.402958
7,PLAND,2020,0.9894963,1.95,-0.9605037
7,PMGS,2018,-0.27328238,-0.28,0.00671762
7,PMGS,2019,-0.6758861,-0.74,0.0641139
7,PMGS,2020,-0.991875,-1.17,0.178125
7,PSHARE,2018,-12.44456183,-12.44,-0.00456183
7,PSHARE,2019,-23.91982144,-23.92,0.00017856
7,PSHARE,2020,-24.16458585,-24.16,-0.00458585
7,PXGS,2018,-0.24866901,-0.25,0.00133099
7,PXGS,2019,-0.67876781,-0.69,0.01123219
7,PXGS,2020,-1.12314903,-1.14,0.01685097
7,RCD,2018,1.0,1.0,0.0
7,RCD,2019,1.0,1.0,0.0
7,RCD,2020,1.0,1.0,0.0
7,RGB,2018,0.45987319,0.46,-0.00012681
7,RGB,2019,0.46081212,0.46,0.00081212
7,RGB,2020,0.53838675,0.54,-0.00161325
7,SBGVATGDPV,2018,0.97452255,0.98,-0.00547745
7,SBGVATGDPV,2019,3.25845161,3.29,-0.03154839
7,SBGVATGDPV,2020,5.10452424,5.16,-0.05547576
7,TAXV,2018,-0.45865984,-0.5,0.04134016
7,TAXV,2019,-2.14362905,-2.27,0.12637095
7,TAXV,2020,-3.35138872,-3.51,0.15861128
7,TCIV,2018,-0.30073133,-0.3,-0.00073133
7,TCIV,2019,-1.0002719,-1.01,0.0097281
7,TCIV,2020,-1.34843912,-1.35,0.00156088
7,TYCV,2018,-1.55844257,-1.61,0.05155743
7,TYCV,2019,-6.71452086,-6.95,0.23547914
7,TYCV,2020,-10.07982175,-10.55,0.47017825
7,TYPV,2018,0.09233592,0.0,0.09233592
7,TYPV,2019,-0.38910957,-0.62,0.23089043
7,TYPV,2020,-0.98759687,-1.14,0.15240313
7,UCC,2018,6.43537966,6.04,0.39537966
7,UCC,2019,8.44478503,8.28,0.16478503
7,UCC,2020,6.80672296,6.54,0.26672296
7,UR,2018,0.00926343,0.01,-0.00073657
7,UR,2019,0.02716864,0.02,0.00716864
7,UR,2020,0.02680866,0.02,0.00680866
7,WIPH,2018,-0.11372691,-0.11,-0.00372691
7,WIPH,2019,-0.83314475,-0.78,-0.05314475
7,WIPH,2020,-1.37371038,-1.23,-0.14371038
7,XGS,2018,-0.02218994,-0.01,-0.01218994
7,XGS,2019,-0.17119648,-0.11,-0.06119648
7,XGS,2020,-0.37912423,-0.3,-0.07912423
7,XGSV,2018,-0.27077931,-0.26,-0.01077931
7,XGSV,2019,-0.84873226,-0.79,-0.05873226
7,XGSV,2020,-1.49794548,-1.44,-0.05794548
7,YCV,2018,-4.98575541,-5.19,0.20424459
7,YCV,2019,-8.37731236,-8.73,0.35268764
7,YCV,2020,-12.50229721,-14.23,1.72770279
7,YDV,2018,0.40151812,0.39,0.01151812
7,YDV,2019,-0.31537583,-0.28,-0.03537583
7,YDV,2020,-0.78805757,-0.71,-0.07805757
7,YWV,2018,-0.19510994,-0.2,0.00489006
7,YWV,2019,-1.21837926,-1.22,0.00162074
7,YWV,2020,-1.78149317,-1.73,-0.05149317
8,BCVATGDPV,2018,-0.01090207,-0.01,-0.00090207
8,BCVATGDPV,2019,-0.07796419,-0.07,-0.00796419
8,BCVATGDPV,2020,-0.19982081,-0.18,-0.01982081
8,BGVATGDPV,2018,-0.01349382,-0.01,-0.00349382
8,BGVATGDPV,2019,-0.09647453,-0.1,0.00352547
8,BGVATGDPV,2020,-0.21675614,-0.23,0.01324386
8,CG,2018,0.0,0.0,0.0
8,CG,2019,0.0,0.0,0.0
8,CG,2020,0.0,0.0,0.0
8,CGPI,2018,-0.01446458,-0.01,-0.00446458
8,CGPI,2019,-0.04951024,-0.05,0.00048976
8,CGPI,2020,-0.0869912,-0.08,-0.0069912
8,CGV,2018,-0.00422975,0.0,-0.00422975
8,CGV,2019,-0.01962785,-0.02,0.00037215
8,CGV,2020,-0.04681409,-0.04,-0.00681409
8,CP,2018,0.0237645,0.02,0.0037645
8,CP,2019,0.03060675,0.03,0.00060675
8,CP,2020,-0.08394018,-0.07,-0.01394018
8,CPV,2018,0.01413866,0.01,0.00413866
8,CPV,2019,0.00152217,0.0,0.00152217
8,CPV,2020,-0.14721787,-0.13,-0.01721787
8,CUX,2018,-0.07932843,-0.08,0.00067157
8,CUX,2019,-0.27575261,-0.26,-0.01575261
8,CUX,2020,-0.23205879,-0.18,-0.05205879
8,FXS,2018,-0.08011959,-0.08,-0.00011959
8,FXS,2019,-0.32060972,-0.32,-0.00060972
8,FXS,2020,-0.54530066,-0.55,0.00469934
8,GDP,2018,-0.04150505,-0.04,-0.00150505
8,GDP,2019,-0.1955344,-0.2,0.0044656
8,GDP,2020,-0.27367712,-0.27,-0.00367712
8,GDPD,2018,-0.08743159,-0.09,0.00256841
8,GDPD,2019,-0.16057385,-0.16,-0.00057385
8,GDPD,2020,-0.02073336,-0.02,-0.00073336
8,GDPGAP,2018,-0.03764925,-0.04,0.00235075
8,GDPGAP,2019,-0.13188033,-0.13,-0.00188033
8,GDPGAP,2020,-0.10241758,-0.11,0.00758242
8,GDPPOT,2018,-0.0043194,0.0,-0.0043194
8,GDPPOT,2019,-0.06449296,-0.06,-0.00449296
8,GDPPOT,2020,-0.16692938,-0.16,-0.00692938
8,GDPV,2018,-0.05125298,-0.05,-0.00125298
8,GDPV,2019,-0.22915135,-0.23,0.00084865
8,GDPV,2020,-0.34321775,-0.34,-0.00321775
8,IFP,2018,-0.26592798,-0.27,0.00407202
8,IFP,2019,-1.10384479,-1.1,-0.00384479
8,IFP,2020,-1.36788009,-1.37,0.00211991
8,IFPV,2018,-0.28237723,-0.28,-0.00237723
8,IFPV,2019,-1.16407008,-1.16,-0.00407008
8,IFPV,2020,-1.45825799,-1.46,0.00174201
8,IG,2018,0.0,0.0,0.0
8,IG,2019,0.0,0.0,0.0
8,IG,2020,0.0,0.0,0.0
8,IGV,2018,-0.01783098,-0.02,0.00216902
8,IGV,2019,-0.06401485,-0.07,0.00598515
8,IGV,2020,-0.10176303,-0.11,0.00823697
8,IHP,2018,-0.04456903,-0.05,0.00543097
8,IHP,2019,-0.0481083,-0.1,0.0518917
8,IHP,2020,-0.15019166,-0.18,0.02980834
8,IHPV,2018,-0.05669121,-0.06,0.00330879
8,IHPV,2019,-0.08497358,-0.14,0.05502642
8,IHPV,2020,-0.22455846,-0.26,0.03544154
8,KFP,2018,-0.01406884,-0.01,-0.00406884
8,KFP,2019,-0.10572297,-0.11,0.00427703
8,KFP,2020,-0.24501679,-0.25,0.00498321
8,KG,2018,0.0,0.0,0.0
8,KG,2019,0.0,0.0,0.0
8,KG,2020,0.0,0.0,0.0
8,KHP,2018,-0.00114684,0.0,-0.00114684
8,KHP,2019,-0.00369421,-0.01,0.00630579
8,KHP,2020,-0.00823644,-0.01,0.00176356
8,LE,2018,-0.00431373,0.0,-0.00431373
8,LE,2019,-0.06321787,-0.06,-0.00321787
8,LE,2020,-0.1422267,-0.12,-0.0222267
8,LF,2018,-0.00318425,0.0,-0.00318425
8,LF,2019,-0.05803992,-0.05,-0.00803992
8,LF,2020,-0.13660854,-0.12,-0.01660854
8,LH,2018,-0.00887182,-0.01,0.00112818
8,LH,2019,-0.03414984,-0.05,0.01585016
8,LH,2020,-0.02496519,-0.06,0.03503481
8,M2CD,2018,-0.625,-0.63,0.005
8,M2CD,2019,-1.0,-1.0,0.0
8,M2CD,2020,-1.0,-1.0,0.0
8,MGS,2018,0.02031691,0.02,0.00031691
8,MGS,2019,0.02392149,0.03,-0.00607851
8,MGS,2020,-0.15240578,-0.1,-0.05240578
8,MGSV,2018,-0.01521422,-0.02,0.00478578
8,MGSV,2019,-0.10384809,-0.11,0.00615191
8,MGSV,2020,-0.34418724,-0.33,-0.01418724
8,NIV,2018,-0.07656544,-0.08,0.00343456
8,NIV,2019,-0.37903321,-0.36,-0.01903321
8,NIV,2020,-0.69256915,-0.65,-0.04256915
8,PCP,2018,-0.00962261,-0.01,0.00037739
8,PCP,2019,-0.0290772,-0.03,0.0009228
8,PCP,2020,-0.06333398,-0.06,-0.00333398
8,PERR,2018,-0.31224086,-0.29,-0.02224086
8,PERR,2019,-1.15766784,-1.06,-0.09766784
8,PERR,2020,-1.29181046,-1.23,-0.06181046
8,PGDP,2018,-0.00975377,-0.01,0.00024623
8,PGDP,2019,-0.03368607,-0.03,-0.00368607
8,PGDP,2020,-0.06973114,-0.06,-0.00973114
8,PIFP,2018,-0.0165128,-0.02,0.0034872
8,PIFP,2019,-0.06092341,-0.06,-0.00092341
8,PIFP,2020,-0.09162909,-0.1,0.00837091
8,PIHP,2018,-0.01212883,-0.01,-0.00212883
8,PIHP,2019,-0.03688308,-0.04,0.00311692
8,PIHP,2020,-0.07448557,-0.08,0.00551443
8,PLAND,2018,0.00479626,0.01,-0.00520374
8,PLAND,2019,0.07888294,0.14,-0.06111706
8,PLAND,2020,0.1887657,0.37,-0.1812343
8,PMGS,2018,-0.0355196,-0.04,0.0044804
8,PMGS,2019,-0.12774571,-0.14,0.01225429
8,PMGS,2020,-0.19208087,-0.23,0.03791913
8,PSHARE,2018,-1.67485426,-1.67,-0.00485426
8,PSHARE,2019,-5.66781626,-5.67,0.00218374
8,PSHARE,2020,-5.3946157,-5.4,0.0053843
8,PXGS,2018,-0.03208463,-0.03,-0.00208463
8,PXGS,2019,-0.12682985,-0.13,0.00317015
8,PXGS,2020,-0.21353217,-0.22,0.00646783
8,RCD,2018,0.16261036,0.16,0.00261036
8,RCD,2019,0.22035391,0.22,0.00035391
8,RCD,2020,0.18688532,0.19,-0.00311468
8,RGB,2018,0.07641724,0.08,-0.00358276
8,RGB,2019,0.09847059,0.1,-0.00152941
8,RGB,2020,0.09867946,0.1,-0.00132054
8,SBGVATGDPV,2018,0.124976,0.13,-0.005024
8,SBGVATGDPV,2019,0.60844181,0.61,-0.00155819
8,SBGVATGDPV,2020,1.09714903,1.09,0.00714903
8,TAXV,2018,-0.05122388,-0.06,0.00877612
8,TAXV,2019,-0.40601755,-0.43,0.02398245
8,TAXV,2020,-0.83337241,-0.85,0.01662759
8,TCIV,2018,-0.04011645,-0.04,-0.00011645
8,TCIV,2019,-0.18780026,-0.19,0.00219974
8,TCIV,2020,-0.30939857,-0.3,-0.00939857
8,TYCV,2018,-0.16959754,-0.18,0.01040246
8,TYCV,2019,-1.29800123,-1.34,0.04199877
8,TYCV,2020,-2.4964635,-2.55,0.0535365
8,TYPV,2018,0.01086918,0.0,0.01086918
8,TYPV,2019,-0.06409608,-0.11,0.04590392
8,TYPV,2020,-0.3149748,-0.33,0.0150252
8,UCC,2018,0.94475078,0.87,0.07475078
8,UCC,2019,1.76426405,1.71,0.05426405
8,UCC,2020,1.25281913,1.21,0.04281913
8,UR,2018,0.00110189,0.0,0.00110189
8,UR,2019,0.00506326,0.0,0.00506326
8,UR,2020,0.00546876,0.0,0.00546876
8,WIPH,2018,-0.01832947,-0.02,0.00167053
8,WIPH,2019,-0.17212598,-0.16,-0.01212598
8,WIPH,2020,-0.40010847,-0.35,-0.05010847
8,XGS,2018,-0.00219363,0.0,-0.00219363
8,XGS,2019,-0.02674017,-0.02,-0.00674017
8,XGS,2020,-0.07191375,-0.05,-0.02191375
8,XGSV,2018,-0.03427705,-0.03,-0.00427705
8,XGSV,2019,-0.15353309,-0.14,-0.01353309
8,XGSV,2020,-0.28528952,-0.27,-0.01528952
8,YCV,2018,-0.75923077,-0.8,0.04076923
8,YCV,2019,-1.95363558,-2.01,0.05636442
8,YCV,2020,-3.3115005,-3.66,0.3484995
8,YDV,2018,0.06997467,0.07,-2.533e-05
8,YDV,2019,-0.07227925,-0.06,-0.01227925
8,YDV,2020,-0.32367101,-0.29,-0.03367101
8,YWV,2018,-0.02988916,-0.03,0.00011084
8,YWV,2019,-0.25537434,-0.25,-0.00537434
8,YWV,2020,-0.53722639,-0.5,-0.03722639
9,BCVATGDPV,2018,0.2738647,0.19,0.0838647
9,BCVATGDPV,2019,0.44017257,0.36,0.08017257
9,BCVATGDPV,2020,0.27971688,0.32,-0.04028312
9,BGVATGDPV,2018,0.05061144,0.05,0.00061144
9,BGVATGDPV,2019,0.19837521,0.17,0.02837521
9,BGVATGDPV,2020,0.2457972,0.24,0.0057972
9,CG,2018,0.0,0.0,0.0
9,CG,2019,-0.0,0.0,-0.0
9,CG,2020,-0.0,0.0,-0.0
9,CGPI,2018,0.85402144,0.82,0.03402144
9,CGPI,2019,0.87651361,0.82,0.05651361
9,CGPI,2020,0.94231876,0.83,0.11231876
9,CGV,2018,0.09217379,0.09,0.00217379
9,CGV,2019,0.13571221,0.12,0.01571221
9,CGV,2020,0.2076286,0.17,0.0376286
9,CP,2018,0.07750443,0.06,0.01750443
9,CP,2019,0.32050061,0.23,0.09050061
9,CP,2020,0.34480689,0.28,0.06480689
9,CPV,2018,0.22832571,0.21,0.01832571
9,CPV,2019,0.49087348,0.39,0.10087348
9,CPV,2020,0.61032856,0.51,0.10032856
9,CUX,2018,0.27577652,0.15,0.12577652
9,CUX,2019,0.91904801,0.67,0.24904801
9,CUX,2020,0.81356128,0.62,0.19356128
9,FXS,2018,10.0,10.0,0.0
9,FXS,2019,10.0,10.0,0.0
9,FXS,2020,10.0,10.0,0.0
9,GDP,2018,0.19760061,0.12,0.07760061
9,GDP,2019,0.54377506,0.43,0.11377506
9,GDP,2020,0.45018545,0.43,0.02018545
9,GDPD,2018,0.40162138,0.27,0.13162138
9,GDPD,2019,0.15709298,0.21,-0.05290702
9,GDPD,2020,-0.14532577,-0.05,-0.09532577
9,GDPGAP,2018,0.14316141,0.08,0.06316141
9,GDPGAP,2019,0.42636558,0.34,0.08636558
9,GDPGAP,2020,0.3237788,0.33,-0.0062212
9,GDPPOT,2018,0.05581982,0.04,0.01581982
9,GDPPOT,2019,0.11943432,0.09,0.02943432
9,GDPPOT,2020,0.11214418,0.09,0.02214418
9,GDPV,2018,0.27700866,0.17,0.10700866
9,GDPV,2019,0.70267456,0.51,0.19267456
9,GDPV,2020,0.74485274,0.63,0.11485274
9,IFP,2018,0.14573041,0.15,-0.00426959
9,IFP,2019,0.27861587,0.33,-0.05138413
9,IFP,2020,0.04003748,0.14,-0.09996252
9,IFPV,2018,0.20004556,0.17,0.03004556
9,IFPV,2019,0.52355007,0.44,0.08355007
9,IFPV,2020,0.43265374,0.35,0.08265374
9,IG,2018,0.0,0.0,0.0
9,IG,2019,0.0,0.0,0.0
9,IG,2020,0.0,0.0,0.0
9,IGV,2018,0.1504067,0.12,0.0304067
9,IGV,2019,0.33287,0.22,0.11287
9,IGV,2020,0.49310514,0.33,0.16310514
9,IHP,2018,0.41106558,0.39,0.02106558
9,IHP,2019,0.48906209,0.2,0.28906209
9,IHP,2020,0.97007937,0.19,0.78007937
9,IHPV,2018,0.79788752,0.8,-0.00211248
9,IHPV,2019,0.89807133,0.66,0.23807133
9,IHPV,2020,1.46769264,0.72,0.74769264
9,KFP,2018,0.00796609,0.01,-0.00203391
9,KFP,2019,0.0387216,0.04,-0.0012784
9,KFP,2020,0.04991003,0.06,-0.01008997
9,KG,2018,0.0,0.0,0.0
9,KG,2019,0.0,0.0,0.0
9,KG,2020,-0.0,0.0,-0.0
9,KHP,2018,0.01118577,0.01,0.00118577
9,KHP,2019,0.03416634,0.03,0.00416634
9,KHP,2020,0.07096215,0.03,0.04096215
9,LE,2018,0.09464732,0.07,0.02464732
9,LE,2019,0.19660901,0.14,0.05660901
9,LE,2020,0.17310292,0.12,0.05310292
9,LF,2018,0.09105343,0.07,0.02105343
9,LF,2019,0.17902557,0.13,0.04902557
9,LF,2020,0.15393625,0.11,0.04393625
9,LH,2018,0.05376721,0.04,0.01376721
9,LH,2019,0.08991245,0.12,-0.03008755
9,LH,2020,0.01233348,0.11,-0.09766652
9,M2CD,2018,0.12655923,0.08,0.04655923
9,M2CD,2019,0.31925983,0.26,0.05925983
9,M2CD,2020,0.2732366,0.26,0.0132366
9,MGS,2018,0.03023954,0.04,-0.00976046
9,MGS,2019,0.28436629,0.15,0.13436629
9,MGS,2020,0.38637356,0.25,0.13637356
9,MGSV,2018,4.0867302,4.38,-0.2932698
9,MGSV,2019,3.86962533,4.38,-0.51037467
9,MGSV,2020,3.64317209,4.24,-0.59682791
9,NIV,2018,0.66339188,0.52,0.14339188
9,NIV,2019,1.13935529,0.93,0.20935529
9,NIV,2020,0.9386969,0.88,0.0586969
9,PCP,2018,0.15070755,0.15,0.00070755
9,PCP,2019,0.16981961,0.16,0.00981961
9,PCP,2020,0.2646182,0.23,0.0346182
9,PERR,2018,0.18389537,0.21,-0.02610463
9,PERR,2019,-0.29338656,-0.07,-0.22338656
9,PERR,2020,-0.76881752,-0.56,-0.20881752
9,PGDP,2018,0.07924268,0.04,0.03924268
9,PGDP,2019,0.15803912,0.08,0.07803912
9,PGDP,2020,0.29337144,0.19,0.10337144
9,PIFP,2018,0.05419049,0.02,0.03419049
9,PIFP,2019,0.24427503,0.11,0.13427503
9,PIFP,2020,0.39248295,0.22,0.17248295
9,PIHP,2018,0.38518403,0.41,-0.02481597
9,PIHP,2019,0.40700159,0.46,-0.05299841
9,PIHP,2020,0.49280403,0.53,-0.03719597
9,PLAND,2018,0.00756112,0.0,0.00756112
9,PLAND,2019,0.00196821,-0.08,0.08196821
9,PLAND,2020,0.05939542,-0.12,0.17939542
9,PMGS,2018,4.0552241,4.33,-0.2747759
9,PMGS,2019,3.57514732,4.22,-0.64485268
9,PMGS,2020,3.2442303,3.98,-0.7357697
9,PSHARE,2018,1.47566755,1.52,-0.04433245
9,PSHARE,2019,0.98697525,1.38,-0.39302475
9,PSHARE,2020,-0.23708933,0.26,-0.49708933
9,PXGS,2018,3.74124817,3.88,-0.13875183
9,PXGS,2019,3.49114263,3.88,-0.38885737
9,PXGS,2020,3.38639779,3.88,-0.49360221
9,RCD,2018,0.01992785,0.01,0.00992785
9,RCD,2019,0.07695111,0.06,0.01695111
9,RCD,2020,0.10226042,0.09,0.01226042
9,RGB,2018,0.01002039,0.01,2.039e-05
9,RGB,2019,0.03533588,0.03,0.00533588
9,RGB,2020,0.04834305,0.04,0.00834305
9,SBGVATGDPV,2018,-0.66463059,-0.42,-0.24463059
9,SBGVATGDPV,2019,-1.81192682,-1.34,-0.47192682
9,SBGVATGDPV,2020,-2.23905281,-1.91,-0.32905281
9,TAXV,2018,0.29305641,0.26,0.03305641
9,TAXV,2019,1.02867337,0.83,0.19867337
9,TAXV,2020,1.14082487,1.05,0.09082487
9,TCIV,2018,0.19515308,0.18,0.01515308
9,TCIV,2019,0.39467536,0.32,0.07467536
9,TCIV,2020,0.47255449,0.38,0.09255449
9,TYCV,2018,0.39096746,0.31,0.08096746
9,TYCV,2019,2.18918319,1.65,0.53918319
9,TYCV,2020,2.39631931,2.23,0.16631931
9,TYPV,2018,0.3241567,0.28,0.0441567
9,TYPV,2019,0.93605672,0.84,0.09605672
9,TYPV,2020,0.94571315,0.95,-0.00428685
9,UCC,2018,-0.2862849,-0.19,-0.0962849
9,UCC,2019,-0.85260985,-0.4,-0.45260985
9,UCC,2020,-0.45961325,-0.28,-0.17961325
9,UR,2018,-0.00350296,0.0,-0.00350296
9,UR,2019,-0.01714223,-0.01,-0.00714223
9,UR,2020,-0.01860325,-0.01,-0.00860325
9,WIPH,2018,0.39492444,0.33,0.06492444
9,WIPH,2019,0.61146009,0.48,0.13146009
9,WIPH,2020,0.62117139,0.49,0.13117139
9,XGS,2018,0.54469786,0.23,0.31469786
9,XGS,2019,1.82464037,1.37,0.45464037
9,XGS,2020,1.75247241,1.83,-0.07752759
9,XGSV,2018,4.30592429,4.12,0.18592429
9,XGSV,2019,5.37939464,5.3,0.07939464
9,XGSV,2020,5.19823732,5.78,-0.58176268
9,YCV,2018,1.43242298,1.08,0.35242298
9,YCV,2019,2.35937662,2.0,0.35937662
9,YCV,2020,1.4365586,1.78,-0.3434414
9,YDV,2018,0.51556384,0.41,0.10556384
9,YDV,2019,0.88681438,0.7,0.18681438
9,YDV,2020,0.80336258,0.71,0.09336258
9,YWV,2018,0.51614401,0.42,0.09614401
9,YWV,2019,0.85346779,0.7,0.15346779
9,YWV,2020,0.76555849,0.69,0.07555849
10,BCVATGDPV,2018,-0.48287617,-0.44,-0.04287617
10,BCVATGDPV,2019,-0.39838885,-0.35,-0.04838885
10,BCVATGDPV,2020,-0.23720271,-0.22,-0.01720271
10,BGVATGDPV,2018,-0.09333374,-0.09,-0.00333374
10,BGVATGDPV,2019,-0.18757679,-0.17,-0.01757679
10,BGVATGDPV,2020,-0.21999977,-0.19,-0.02999977
10,CG,2018,-0.0,0.0,-0.0
10,CG,2019,-0.0,0.0,-0.0
10,CG,2020,-0.0,0.0,-0.0
10,CGPI,2018,0.60906666,0.48,0.12906666
10,CGPI,2019,0.69067152,0.43,0.26067152
10,CGPI,2020,0.59306011,0.32,0.27306011
10,CGV,2018,0.14096351,0.13,0.01096351
10,CGV,2019,0.20400499,0.16,0.04400499
10,CGV,2020,0.18386079,0.14,0.04386079
10,CP,2018,-0.17943096,-0.16,-0.01943096
10,CP,2019,-0.34959271,-0.3,-0.04959271
10,CP,2020,-0.3557235,-0.3,-0.0557235
10,CPV,2018,0.06299162,0.05,0.01299162
10,CPV,2019,-0.10080999,-0.11,0.00919001
10,CPV,2020,-0.13978821,-0.14,0.00021179
10,CUX,2018,0.14292817,0.13,0.01292817
10,CUX,2019,-0.04597489,-0.02,-0.02597489
10,CUX,2020,-0.24423282,-0.13,-0.11423282
10,FXS,2018,0.05265816,0.05,0.00265816
10,FXS,2019,0.11362614,0.09,0.02362614
10,FXS,2020,0.16110802,0.11,0.05110802
10,GDP,2018,-0.07757728,-0.08,0.00242272
10,GDP,2019,-0.14717731,-0.13,-0.01717731
10,GDP,2020,-0.20143975,-0.16,-0.04143975
10,GDPD,2018,-0.11847148,-0.12,0.00152852
10,GDPD,2019,-0.06419589,-0.04,-0.02419589
10,GDPD,2020,-0.01766235,0.01,-0.02766235
10,GDPGAP,2018,0.03912343,0.02,0.01912343
10,GDPGAP,2019,-0.03324696,-0.04,0.00675304
10,GDPGAP,2020,-0.10259707,-0.09,-0.01259707
10,GDPPOT,2018,-0.11594035,-0.1,-0.01594035
10,GDPPOT,2019,-0.11386438,-0.09,-0.02386438
10,GDPPOT,2020,-0.09423121,-0.07,-0.02423121
10,GDPV,2018,-0.40811614,-0.38,-0.02811614
10,GDPV,2019,-0.42651158,-0.38,-0.04651158
10,GDPV,2020,-0.34554688,-0.31,-0.03554688
10,IFP,2018,-0.00495924,0.0,-0.00495924
10,IFP,2019,-0.01853316,-0.02,0.00146684
10,IFP,2020,-0.02452147,-0.02,-0.00452147
10,IFPV,2018,0.00789725,0.01,-0.00210275
10,IFPV,2019,-0.01508899,-0.02,0.00491101
10,IFPV,2020,-0.04839307,-0.05,0.00160693
10,IG,2018,0.0,0.0,0.0
10,IG,2019,0.0,0.0,0.0
10,IG,2020,0.0,0.0,0.0
10,IGV,2018,0.0909634,0.08,0.0109634
10,IGV,2019,0.10385256,0.07,0.03385256
10,IGV,2020,0.06438803,0.03,0.03438803
10,IHP,2018,-0.00420185,0.05,-0.05420185
10,IHP,2019,-0.6481083,-0.17,-0.4781083
10,IHP,2020,-1.2370589,-0.21,-1.0270589
10,IHPV,2018,0.2785068,0.3,-0.0214932
10,IHPV,2019,-0.3178314,0.08,-0.3978314
10,IHPV,2020,-0.98445463,-0.03,-0.95445463
10,KFP,2018,-0.00032028,0.0,-0.00032028
10,KFP,2019,-0.00181293,0.0,-0.00181293
10,KFP,2020,-0.00430118,0.0,-0.00430118
10,KG,2018,-0.0,0.0,-0.0
10,KG,2019,-0.0,0.0,-0.0
10,KG,2020,-0.0,0.0,-0.0
10,KHP,2018,0.00050156,0.0,0.00050156
10,KHP,2019,-0.01816708,0.0,-0.01816708
10,KHP,2020,-0.06847238,-0.01,-0.05847238
10,LE,2018,-0.19126586,-0.17,-0.02126586
10,LE,2019,-0.18964471,-0.15,-0.03964471
10,LE,2020,-0.15963942,-0.12,-0.03963942
10,LF,2018,-0.19387043,-0.17,-0.02387043
10,LF,2019,-0.18965094,-0.15,-0.03965094
10,LF,2020,-0.15518193,-0.12,-0.03518193
10,LH,2018,-0.0368419,-0.04,0.0031581
10,LH,2019,-0.02918125,-0.05,0.02081875
10,LH,2020,-0.01641423,-0.05,0.03358577
10,M2CD,2018,-0.07596432,-0.08,0.00403568
10,M2CD,2019,-0.14291091,-0.13,-0.01291091
10,M2CD,2020,-0.19706755,-0.17,-0.02706755
10,MGS,2018,-0.08411494,-0.02,-0.06411494
10,MGS,2019,-0.4415583,-0.25,-0.1915583
10,MGS,2020,-0.5223611,-0.25,-0.2723611
10,MGSV,2018,2.79143457,2.47,0.32143457
10,MGSV,2019,2.51175903,2.01,0.50175903
10,MGSV,2020,1.75081953,1.43,0.32081953
10,NIV,2018,-0.59025449,-0.54,-0.05025449
10,NIV,2019,-0.63070698,-0.55,-0.08070698
10,NIV,2020,-0.51677409,-0.45,-0.06677409
10,PCP,2018,0.2428726,0.22,0.0228726
10,PCP,2019,0.24965501,0.19,0.05965501
10,PCP,2020,0.21670879,0.15,0.06670879
10,PERR,2018,0.1636532,0.15,0.0136532
10,PERR,2019,0.43221117,0.37,0.06221117
10,PERR,2020,0.88528983,0.77,0.11528983
10,PGDP,2018,-0.33081106,-0.3,-0.03081106
10,PGDP,2019,-0.27974208,-0.25,-0.02974208
10,PGDP,2020,-0.1443958,-0.15,0.0056042
10,PIFP,2018,0.01285709,0.01,0.00285709
10,PIFP,2019,0.00344461,0.0,0.00344461
10,PIFP,2020,-0.02387729,-0.03,0.00612271
10,PIHP,2018,0.28274137,0.25,0.03274137
10,PIHP,2019,0.33242798,0.25,0.08242798
10,PIHP,2020,0.25571309,0.18,0.07571309
10,PLAND,2018,-0.00152364,0.01,-0.01152364
10,PLAND,2019,-0.05152873,0.0,-0.05152873
10,PLAND,2020,-0.08509943,0.0,-0.08509943
