scenario,variable,year,value_repro,value_paper,diff
1,M2CD,2020,0.7616218285461274,0.78,-0.01837817145387266
1,MGS,2018,0.40430093350977137,0.39,0.014300933509771352
1,MGS,2019,0.8701077500156362,0.86,0.010107750015636241
1,MGS,2020,0.8893549505452847,0.91,-0.020645049454715347
1,MGSV,2018,0.3649254007201508,0.37,-0.005074599279849212
1,MGSV,2019,0.7491058906707648,0.77,-0.02089410932923519
1,MGSV,2020,0.714926122396986,0.77,-0.055073877603013965
1,NIV,2018,1.4746428541601575,1.47,0.004642854160157528
1,NIV,2019,1.573537699730787,1.59,-0.016462300269213026
1,NIV,2020,1.4803250661011347,1.53,-0.04967493389886535
1,PCP,2018,0.02211678892387048,0.02,0.002116788923870478
1,PCP,2019,0.22456746228144975,0.22,0.004567462281449747
1,PCP,2020,0.507726291516658,0.51,-0.002273708483341963
1,PERR,2018,-0.7544503868886796,-0.71,-0.04445038688867964
1,PERR,2019,-1.9526218659651198,-1.77,-0.18262186596511976
1,PERR,2020,-3.6393606178734776,-3.3,-0.3393606178734778
1,PGDP,2018,0.0961141873974114,0.09,0.0061141873974114025
1,PGDP,2019,0.32272709461950155,0.31,0.012727094619501556
1,PGDP,2020,0.605114952029645,0.59,0.015114952029645079
1,PIFP,2018,0.26838464103979276,0.26,0.00838464103979275
1,PIFP,2019,0.5543398690305401,0.55,0.004339869030540067
1,PIFP,2020,0.8499139663494693,0.85,-8.603365053072576e-05
1,PIHP,2018,0.012675413201126973,0.01,0.0026754132011269725
1,PIHP,2019,0.2335957916035969,0.23,0.0035957916035968818
1,PIHP,2020,0.544845753688511,0.54,0.004845753688510923
1,PLAND,2018,0.006663947149401772,0.01,-0.003336052850598228
1,PLAND,2019,0.09817578496781887,0.1,-0.0018242150321811368
1,PLAND,2020,0.3064409655788636,0.31,-0.00355903442113642
1,PMGS,2018,-0.03915144819043592,-0.03,-0.009151448190435924
1,PMGS,2019,-0.11994918421792955,-0.09,-0.029949184217929553
1,PMGS,2020,-0.17289264029840268,-0.14,-0.032892640298402664
1,PSHARE,2018,-1.0709687446012695,-1.07,-0.000968744601269389
1,PSHARE,2019,-4.492345816036552,-4.48,-0.012345816036551938
1,PSHARE,2020,-6.279089952308823,-6.26,-0.019089952308823044
1,PXGS,2018,-0.022958342017401212,-0.02,-0.0029583420174012116
1,PXGS,2019,-0.09807209987361676,-0.1,0.0019279001263832474
1,PXGS,2020,-0.1963975131203416,-0.2,0.0036024868796584175
1,RCD,2018,0.11788609180989036,0.12,-0.002113908190109634
1,RCD,2019,0.23031637814332134,0.23,0.00031637814332133307
1,RCD,2020,0.260896131600145,0.26,0.0008961316001450115
1,RGB,2018,0.055329622996245297,0.06,-0.004670377003754701
1,RGB,2019,0.1058323110419491,0.11,-0.004167688958050905
1,RGB,2020,0.12946854529072316,0.13,-0.0005314547092768462
1,SBGVATGDPV,2018,-2.3689545649771304,-2.37,0.0010454350228696896
1,SBGVATGDPV,2019,-2.605811681755121,-2.62,0.014188318244879206
1,SBGVATGDPV,2020,-2.9229153653917663,-2.96,0.037084634608233635
1,TAXV,2018,1.1623308992481929,1.16,0.0023308992481929636
1,TAXV,2019,2.1607438578461426,2.16,0.0007438578461425038
1,TAXV,2020,2.1953682606377423,2.15,0.04536826063774235
1,TCIV,2018,1.122404984869324,1.12,0.002404984869323945
1,TCIV,2019,1.396265998827334,1.4,-0.0037340011726658684
1,TCIV,2020,1.564825428227068,1.58,-0.015174571772932133
1,TYCV,2018,1.8744279743093728,1.89,-0.0155720256906271
1,TYCV,2019,4.314171669781008,4.24,0.0741716697810082
1,TYCV,2020,3.9325096049556474,3.63,0.3025096049556475
1,TYPV,2018,1.204869490069016,1.2,0.004869490069016047
1,TYPV,2019,1.8478161029840345,1.89,-0.042183897015965366
1,TYPV,2020,1.9016997532286084,1.99,-0.08830024677139159
1,UCC,2018,-0.58857739970542,-0.43,-0.15857739970542
1,UCC,2019,-0.25893767040602034,-0.05,-0.20893767040602035
1,UCC,2020,-0.38188889423358685,-0.34,-0.041888894233586826
1,UR,2018,-0.03211138406506597,-0.03,-0.0021113840650659743
1,UR,2019,-0.04393030481539917,-0.04,-0.003930304815399167
1,UR,2020,-0.04602229389942458,-0.04,-0.006022293899424581
1,WIPH,2018,0.5037921002430612,0.55,-0.04620789975693884
1,WIPH,2019,0.6391762069052731,0.71,-0.07082379309472686
