scenario,variable,year,value_repro,value_paper,diff
2,TCIV,2018,1.1564395965440788,1.15,0.006439596544078885
2,TCIV,2019,1.5706551998103557,1.56,0.010655199810355676
2,TCIV,2020,1.9125698394186263,1.89,0.022569839418626447
2,TYCV,2018,2.0524696839285097,2.03,0.022469683928509898
2,TYCV,2019,5.249617236422766,5.31,-0.060382763577234044
2,TYCV,2020,6.366847222855593,6.34,0.02684722285559271
2,TYPV,2018,1.202005703513781,1.2,0.002005703513781043
2,TYPV,2019,1.9437845551828592,1.97,-0.026215444817140776
2,TYPV,2020,2.261832979483036,2.28,-0.018167020516963728
2,UCC,2018,-1.1240521060273012,-1.08,-0.04405210602730114
2,UCC,2019,-1.53781038621707,-1.66,0.12218961378292992
2,UCC,2020,-1.7156246627559852,-1.94,0.2243753372440147
2,UR,2018,-0.0326229864550166,-0.03,-0.0026229864550166015
2,UR,2019,-0.04914982550187097,-0.04,-0.009149825501870969
2,UR,2020,-0.05589261146887847,-0.05,-0.00589261146887847
2,WIPH,2018,0.5914426643713055,0.56,0.031442664371305495
2,WIPH,2019,0.9511349929206103,0.84,0.11113499292061035
2,WIPH,2020,1.36730647066175,1.19,0.17730647066174998
2,XGS,2018,1.4054216540548836e-05,0.0,1.4054216540548836e-05
2,XGS,2019,-0.002224886410925886,0.0,-0.002224886410925886
2,XGS,2020,-0.013503909492021404,0.0,-0.013503909492021404
2,XGSV,2018,0.005599139327930325,0.0,0.005599139327930325
2,XGSV,2019,0.048332703141323874,0.01,0.03833270314132387
2,XGSV,2020,0.13336047350533953,0.03,0.10336047350533953
2,YCV,2018,4.399939875576098,4.37,0.029939875576097563
2,YCV,2019,4.865104735889581,4.83,0.03510473588958085
2,YCV,2020,6.488423399528292,7.0,-0.5115766004717077
2,YDV,2018,0.9193273399366653,0.91,0.009327339936665235
2,YDV,2019,1.268673642485424,1.27,-0.0013263575145761042
2,YDV,2020,1.5630182960091998,1.53,0.03301829600919981
2,YWV,2018,1.035107689808623,1.05,-0.014892310191376934
2,YWV,2019,1.3866144399530822,1.42,-0.03338556004691773
2,YWV,2020,1.7606707068341554,1.76,0.0006707068341553768
3,BCVATGDPV,2018,-0.12627595476089626,-0.11,-0.016275954760896258
3,BCVATGDPV,2019,-0.27853808552279147,-0.25,-0.028538085522791468
3,BCVATGDPV,2020,-0.42113718309049847,-0.38,-0.041137183090498464
3,BGVATGDPV,2018,-0.44506237755791367,-0.46,0.014937622442086351
3,BGVATGDPV,2019,-0.31169527124699636,-0.32,0.008304728753003643
3,BGVATGDPV,2020,-0.33647031855609955,-0.26,-0.07647031855609954
3,CG,2018,0.04442556025581745,0.04,0.0044255602558174525
3,CG,2019,0.15693176706506606,0.15,0.006931767065066069
3,CG,2020,0.2587317376483045,0.25,0.008731737648304483
3,CGPI,2018,0.04048597004787935,0.04,0.00048597004787934855
