period,GDP,CP,IHP,IFP,INP,CG,IG,ING,BF,XGS,MGS,KAISA,GDPV,CPV,IHPV,IFPV,INPV,CGV,IGV,INGV,BFV,XGSV,MGSV,NFIV,RTRIV,PTRIV,GNIV,PGDP,PCP,PIHP,PIFP,PCG,PIG,PXGS,PMGS,YWV,YWIV,YOLIV,YIGV,YIEV,YINPV,YICV,NIV,TAXNETV,CCAVG,TPIV,TCIV,TCSTV,SUBV,TINCGV,CSSV,TYPV,YDV,BSSV,TYCV,OITAXV,ITAXV,SDV,CCAV,TAXV,YIV,YCV,OTYDV
2018Q3,554216.5,302895.5,19629.5,90366.0,2083.3,108227.7,27681.1,-19.5,3614.2,104796.2,101181.9,-261.5,555387.1,305609.4,20269.5,90661.8,1975.1,108761.5,28401.5,-9.9,-281.8,102297.2,102578.9,21565.4,33611.8,12046.4,576952.6,1.002,1.0090000000000001,1.033,1.003,1.005,1.026,0.976,1.014,281875.2463137498,239015.41445836038,42859.79197155077,-989.8910714285714,26261.27503455742,324.40178571428567,31596.259603610953,407636.58123922034,42795.38967617869,18651.05640535456,45771.18155692613,22315.305346635294,1063.5837773356955,2944.101785714285,57579.360867774,72931.16331783177,30795.922992707845,302047.3534695941,78598.70988226247,26770.517969670902,22377.34263384479,45756.23175781578,0.0,126503.78878867812,103322.67272019453,25271.38396312885,68893.69135873072,-12557.051054046955
2018Q4,552790.9,302458.0,19961.7,91898.8,3231.1,108985.8,27276.1,-53.4,-906.5,105076.3,105982.8,-60.7,553492.9,304904.5,20590.4,92801.4,3309.1,109040.3,28062.8,-72.6,-5143.1,101561.3,106704.4,22136.4,34616.5,12480.1,575629.3,1.001,1.008,1.031,1.01,1.001,1.0290000000000001,0.9670000000000001,1.0070000000000001,283808.32942748594,240724.44562543597,43078.43812306743,-737.9142857142856,28974.771845604013,399.5017857142857,31026.348323480182,400351.36798740586,42910.53513814805,18760.373072806644,45902.45310321155,22560.412743357836,1103.7572283263764,2991.0303571428567,57682.043911534616,73401.99176027587,30820.12899250107,306936.81152920617,78461.86382873832,26900.18295733268,22266.124305928868,45930.29427761308,0.0,132338.66809212393,103650.60622744683,28236.857559889726,57279.83267655001,-11112.381143325358
2019Q1,554140.6,301471.1,20470.2,91893.8,1613.6,109313.7,27860.5,-159.9,1811.4,103788.2,101976.8,-133.8,558790.7,304543.1,21162.1,92828.8,1580.5,109737.8,28706.0,-160.3,392.7,98940.3,98547.6,21652.4,33765.7,12113.3,580443.1,1.008,1.01,1.034,1.01,1.004,1.03,0.953,0.966,281768.44939210906,238713.3857274409,43053.455055260136,-696.8196428571425,25989.833313303905,307.8821428571428,32267.722164049675,394909.72106742125,42908.062371116794,18806.096141066224,45962.71409397392,22782.8687899893,1063.8036753945487,3035.0625,58629.39691540653,72999.32252903619,32256.55053599549,303177.206800933,78462.45868624019,26473.52620346399,22104.675415241814,45951.34788062566,0.0,142617.0935519531,104681.42462008513,25293.013670446762,55580.535840815755,-10055.383689738112
2019Q2,556645.5,302155.3,20755.0,91304.8,3213.9,110267.7,28339.4,-29.8,774.3,104258.3,103484.1,-135.0,560867.9,305507.4,21539.0,92458.9,3267.7,111119.4,29300.1,-18.7,-2305.9,98064.2,100370.1,22087.6,34575.2,12487.6,582955.5,1.008,1.011,1.038,1.013,1.008,1.034,0.941,0.97,287715.1232283294,243880.96485308846,43835.10159208973,-522.3267857142857,26357.335458333844,310.25,31191.579126710443,409808.9469133304,43803.88426204345,18905.673998528157,46816.72659058675,23479.65150140313,986.1249020744466,3029.1803571428572,54831.387134723554,74276.25475934878,29638.29939656082,306260.5498059583,79596.29698062636,25193.01380309507,22349.13104741004,46814.907450887615,0.0,129360.82599292492,101646.2206505435,25835.00867261956,65067.235885671,-14685.230832132162
2019Q3,557714.9,304902.1,20895.7,93809.5,130.0,110982.1,28163.4,-47.6,-993.1,104700.9,105693.9,-127.3,561505.7,308252.9,21716.3,94196.4,-44.5,111322.9,29193.1,-34.0,-3097.4,97214.9,100312.3,22393.0,35289.7,12896.7,583898.6,1.0070000000000001,1.011,1.0390000000000001,1.004,1.003,1.037,0.929,0.9490000000000001,287135.197858077,243301.518744744,43833.81358822668,-518.4979166666667,25885.53404922491,317.75624999999997,30109.285379643217,407744.65792534756,44245.41778108093,19010.966552859016,47150.6101258927,23638.148487609506,983.1140393144126,2893.3976190476187,55848.9090192293,74284.1159819875,30410.583010321305,306769.2453775504,79775.10142826822,25447.734814674615,22514.117528700754,47135.38005562467,0.0,131912.0596380753,102993.69788062059,25367.03613255824,65133.1385550691,-11441.174345354142
2019Q4,541536.0,294519.7,20497.7,86665.3,1246.9,111346.4,28063.0,8.5,-698.4,102680.0,103378.4,-113.0,550225.3,299243.4,21649.8,87886.0,1007.4,112658.3,29401.9,14.7,-1636.1,95437.5,97073.6,21185.0,33912.7,12727.7,571410.4,1.016,1.016,1.056,1.014,1.012,1.048,0.929,0.9390000000000001,289726.4397554839,245718.50376444557,44002.243229578366,-191.21964285714273,25698.022729871514,301.5830357142857,29152.682587275223,393298.8437698989,42886.65411175037,19138.981519514407,45969.16378410992,22745.217527587647,930.4643053569228,3078.4050595238095,56587.89396085658,74637.55649907034,30563.015943820235,310141.7759260762,79411.31820785221,26023.95256750466,22328.19065719293,46003.872490137495,0.0,135185.98879948747,102590.8410014624,25506.80308701437,48912.9183401254,-8646.114911515964
2020Q1,544380.8,296927.9,19552.7,90297.5,-1174.6,111324.8,27909.9,27.6,-508.0,98868.7,99376.7,23.0,554403.6,302718.3,20734.8,91633.8,-788.2,112100.1,29323.2,13.0,-1331.4,92276.6,93608.0,21999.9,33637.5,11637.5,576403.5,1.018,1.02,1.06,1.015,1.0070000000000001,1.051,0.9329999999999999,0.9420000000000001,287046.765342487,243514.6554333775,43542.40575299412,21.949702380952658,24742.238676018413,291.14166666666665,33553.895843738595,400163.1156215018,42257.19535539163,19057.99433518157,45992.07088242128,22785.29344457616,866.6475586100393,3692.902380952381,58556.22690564305,74396.51931810984,30890.70607497682,310401.339228728,79238.80529703123,27544.62424845671,22327.775579726254,45979.71658291246,0.0,133953.57017653808,104415.04690634599,24764.188378399365,54798.26605687683,-8893.140537460626
2020Q2,502967.4,272620.5,19566.2,84120.5,1045.5,112013.5,29892.0,-91.4,-17380.5,81467.4,98847.9,1181.0,513819.8,277178.3,20513.2,84559.8,-80.2,112040.3,31043.1,-100.7,-11334.1,72725.2,84059.3,17957.4,28698.5,10741.1,531777.3,1.022,1.0170000000000001,1.048,1.005,1.0,1.0390000000000001,0.893,0.85,280764.42226689646,237418.8374588603,43344.11040771285,-939.7145833333333,26400.1403253207,323.7020833333333,26604.493456607048,355186.31259630295,43608.546350717384,19178.015336141132,46629.17237226527,24534.62561150888,837.4193455934254,3072.4187500000003,55014.56629118779,73338.8822497289,30363.805462863445,339357.42694597616,80585.49519573826,24565.848558084577,21250.03833815539,46622.0832952577,0.0,133041.22285843937,101551.73731620572,25460.425741987365,22356.971130812068,28705.56341400603
2020Q3,530361.8,287300.7,18602.3,84468.1,-1630.3,114067.2,29424.4,-29.0,-2102.7,89329.1,91431.8,261.1,540410.8,291462.4,19573.7,84587.6,-1771.9,113997.1,30749.0,-10.9,1823.8,81396.7,79572.8,18809.3,29449.4,10640.1,559220.1,1.0190000000000001,1.014,1.052,1.001,0.9990000000000001,1.045,0.9109999999999999,0.87,281830.0919711639,238489.11462287643,43343.22900635397,-765.5741666666668,25092.407451121693,273.31916666666666,28215.961435388046,372898.15947480727,46133.161708910535,19300.292638930056,49180.16397370601,26521.656284047276,789.3179572878682,3090.5462499999994,55193.6681945364,73446.48176013383,30369.39837345784,316793.8220397373,81246.91482937676,24854.764589593473,21876.441183047707,49187.41542438285,0.0,140225.07135080994,104411.57838743416,24326.833284455028,38525.27278380026,4224.326486278442
2020Q4,539394.9,292621.5,18628.8,85795.4,-2078.8,115084.2,29487.8,-180.0,76.0,96835.2,96759.2,-39.9,549134.4,295591.8,19523.2,86257.6,-2087.9,114561.8,30796.6,-179.1,4670.4,88358.4,83688.0,20033.2,29798.6,9765.4,569167.6,1.018,1.01,1.048,1.005,0.995,1.044,0.912,0.865,283749.1242883658,240285.12746421958,43465.300650554185,-828.7820833333334,25130.53088345549,306.0925,29477.082774844428,386656.0170687555,46747.64186404429,19428.685179458484,49800.65163272039,27238.719444991675,814.2168709600917,3072.5833333333326,56212.7020633995,73678.74221510434,30782.86543515259,310148.51108704356,80438.08507248739,25356.307990188692,21722.15155620937,49775.08787216114,0.0,135809.0783924167,105914.26129750242,24301.748800122157,49128.06120542311,-4184.704281852581
2021Q1,540760.2,287996.8,18901.8,86795.3,1007.2,114900.1,29134.0,-85.9,2611.7,101415.0,98803.4,-500.8,550828.8,292981.4,20118.5,88029.2,1569.7,114607.2,30729.5,-113.7,2907.0,95086.6,92179.6,22338.8,33198.6,10859.8,573167.6,1.0190000000000001,1.0170000000000001,1.064,1.014,0.997,1.055,0.938,0.9329999999999999,288592.5653458323,244579.41275063212,44016.94380735783,-431.6116666666662,27486.231224978474,322.8720833333333,27501.860426846095,388182.7646334974,46583.33876987442,19583.069554314618,50169.82246077118,27271.324366123732,836.2011510829923,3628.24375,58324.496864796136,74796.83480378958,31821.850004890286,312049.2296827605,79774.16020956896,26605.218810980477,22084.630295359,50192.15581256572,0.0,138420.92330393702,108619.22462843648,27054.619558311806,45033.719302507176,-4686.902715785487
2021Q2,544268.2,289333.1,19220.1,88997.6,858.0,117483.3,28528.5,-8.3,68.6,103899.5,103830.9,-212.5,553868.1,295253.0,20901.8,90749.8,800.8,117949.2,30257.7,-20.4,-2023.8,99671.8,101695.5,27607.7,39204.5,11596.8,581475.8,1.018,1.02,1.088,1.02,1.004,1.061,0.9590000000000001,0.9790000000000001,288368.9544187041,243844.90410825686,44522.049335187294,-857.7674999999999,26775.262960624153,329.10999999999996,29582.677161662214,398330.957295748,47208.070947969,19709.18328487847,50480.77821827885,27529.425033460368,883.0523659732784,3120.1074999999996,60701.56932025341,75858.88684966096,31774.014598005313,304057.901603054,82208.50203024528,28998.704195010356,22058.423296978533,50470.90069641218,0.0,135794.04950783978,111243.61948942785,25917.49546062415,54461.830254757544,-15244.593520515366
2021Q3,542375.9,286164.6,19017.7,87805.3,2086.3,118260.5,28181.1,-15.7,1368.5,103109.8,101741.2,-492.4,551661.1,292602.2,21431.1,90024.6,2033.4,119406.0,30266.0,-60.5,-4041.8,101326.1,105367.9,27267.9,38999.0,11731.1,578929.0,1.0170000000000001,1.022,1.127,1.025,1.01,1.074,0.983,1.036,289782.29415469384,245071.43012078528,44713.828449677945,-444.47625000000016,27634.98927705869,365.9625,28104.410987210147,389548.96797327214,46149.09007388889,19838.183835087835,49813.42509472677,27078.37440244741,885.6155363921912,3699.8487499999997,62244.735418713986,75924.14103024051,32566.72461457895,309943.45203522634,82184.32953671136,29660.87939902923,21851.268238201523,49815.25817704112,0.0,143264.62259968667,112042.86219064929,27190.51302705869,44471.74980430947,-9271.70627562824
2021Q4,548424.1,294725.1,18940.4,88031.6,2139.2,117100.9,27674.3,29.2,145.1,102348.7,102203.6,-361.7,556798.9,301770.8,21806.7,91285.5,2243.0,117991.7,30080.6,8.3,-8387.8,104056.5,112444.3,28710.3,41695.5,12985.2,585509.2,1.015,1.024,1.151,1.037,1.008,1.087,1.0170000000000001,1.1,288343.2470094142,243951.03602043432,44398.138465453216,-702.7750000000001,26146.788897766623,332.20875,27600.67898934651,397126.8416996623,47901.32564593254,19984.295731700222,51537.82807431162,28520.379572543516,883.5998209282924,3664.374375,63424.61100006784,75570.076324962,33321.93286421366,311844.454767806,85441.82497644227,30177.69733937193,22102.905768944387,51506.88516241619,0.0,140539.8475129215,115006.51536600178,25444.01389776662,55738.901803135006,-6796.075915987894
2022Q1,545878.2,290853.2,18782.2,88835.0,3383.6,117790.1,26334.7,33.4,386.6,106570.9,106184.3,-520.5,557348.5,302356.4,21964.3,93090.9,3453.0,119556.3,28930.2,24.2,-12026.9,110482.5,122509.4,32624.0,45843.1,13219.1,589972.4,1.021,1.04,1.169,1.048,1.015,1.099,1.037,1.1540000000000001,292138.6952992246,246972.77813213415,45152.89109043725,-419.2987499999997,28053.217554574134,440.70375,26112.45789148628,396200.5984674331,48613.475512277444,20609.688813517158,52139.08491525911,29172.003852988535,924.3893172850809,3603.5074999999997,63223.677383190276,76623.56761810245,32429.39990911781,320183.18358447566,88036.65777642779,30536.227144391847,22096.179626401965,52192.57279667558,0.0,145182.83623589133,115158.19985018524,27633.918804574136,50315.526472148136,-5104.877410016954
2022Q2,550864.7,296794.3,18289.9,90166.6,2256.3,118945.3,25534.9,63.6,-542.4,107505.3,108047.6,-643.9,560178.8,311058.0,21760.7,95708.7,2835.0,119497.4,28487.2,38.7,-19206.8,119305.4,138512.2,31783.7,46260.2,14476.5,591962.5,1.0170000000000001,1.048,1.19,1.061,1.005,1.1159999999999999,1.11,1.2819999999999998,294932.15369629505,249751.42008860965,45180.728764196574,964.5875000000001,26186.634104844936,366.796875,26661.563309447756,404564.42828877195,46483.21503250847,20752.61786149527,52456.48803979576,28686.43990497964,981.6498204359489,5847.375,66573.84414601781,76613.57243367097,34548.34819721049,304817.3811201132,82974.37788892254,32126.64922735049,22764.565761169713,52432.6554865853,0.0,140812.79122464283,119107.65291114629,27151.221604844937,55819.4896781842,-14775.427248515654
2022Q3,549094.0,296899.9,18363.2,91999.1,2583.8,118341.8,25596.6,-193.6,-3700.2,109362.8,113063.0,-796.7,557692.6,312566.3,21953.6,98812.7,3200.6,121295.9,28831.2,-669.2,-28298.6,125555.0,153853.6,35073.2,50332.5,15259.3,592765.8,1.016,1.053,1.196,1.074,1.025,1.126,1.148,1.361,295800.6277930056,250166.45905600674,45636.2390529325,863.0145833333331,28873.733553746908,407.56354166666665,27163.83675555786,402682.2709660841,45583.37719947256,20897.618577933586,52316.77454680172,28783.145876564788,1019.8795766955742,6758.814583333333,66232.98010438425,77547.22885322335,33769.36937259413,314877.4265343064,82823.97697835049,32418.85340671304,22512.260398514456,52315.28585177482,0.0,144527.05776547443,118503.50863108199,29736.74813708024,49981.05828044038,-8468.150320537039
2022Q4,550266.9,297339.5,18542.6,90977.9,1994.2,119149.8,25833.7,133.6,-2800.5,110216.2,113016.7,-903.8,567261.7,315636.4,22154.6,98746.5,2812.0,122701.7,29379.2,161.1,-24329.8,127050.3,151380.1,39975.3,57427.7,17452.4,607237.0,1.031,1.062,1.195,1.085,1.03,1.137,1.153,1.339,298214.2891608253,252131.5183972865,46090.64741918923,1188.9250000000002,30818.11968645325,438.203125,25969.229974657897,409072.67510919995,46737.238202875466,21073.185943848322,53381.034104636106,29582.229196937114,1007.067433052971,6725.573958333333,65354.11565801007,78275.15284462893,33079.133077844555,320812.00769436103,83322.26315853806,32513.33256599185,22768.582843346107,53357.879473336194,0.0,151532.01937579713,118950.3451171726,32007.04468645325,52882.111287263484,-6157.608363639913
2023Q1,557450.2,300281.1,18677.0,91754.2,2119.4,119341.0,27122.5,79.0,-1539.2,109281.5,110820.6,-384.9,582349.2,322194.2,22261.8,99839.6,2025.3,124778.1,30857.4,131.9,-19739.0,121984.7,141723.8,32657.4,52541.3,19883.9,615006.7,1.045,1.073,1.192,1.088,1.046,1.138,1.1159999999999999,1.2790000000000001,292077.8992478782,246473.09053633618,45577.877060351326,565.0694444444447,31191.78332646338,520.9263888888888,27665.844989439796,419803.2369726147,45340.65344239786,21096.056978662185,55085.735671494214,31106.24691406208,1037.5799962451608,9656.672222222222,67621.49942846765,77041.36544139203,31849.92011323512,314344.8987255339,80355.20158346875,35161.20422157305,23001.77719927148,55145.60410957872,0.0,149714.4311400287,122156.72844438688,31756.852770907826,68302.63996438892,-8054.544867089076
2023Q2,558556.9,298368.8,18917.4,90127.4,1973.7,117620.4,26526.7,44.0,4466.8,111264.8,106798.1,511.7,592298.1,322230.2,22454.4,99167.0,2569.5,121766.6,30651.8,86.0,-6627.3,126519.9,133147.2,36012.1,57174.7,21162.6,628310.2,1.06,1.08,1.187,1.1,1.035,1.156,1.137,1.247,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2023Q3,554032.0,296793.3,18764.6,89723.2,14.3,118114.0,26039.1,16.2,4673.2,112228.3,107555.1,-105.8,593078.3,322357.8,22313.8,99816.2,-17.4,122719.9,30395.9,25.5,-4533.5,131900.1,136433.6,35739.8,58592.1,22852.3,628818.2,1.07,1.0859999999999999,1.189,1.112,1.0390000000000001,1.167,1.175,1.268,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2023Q4,553403.6,296590.0,18641.3,91601.5,-449.0,117945.1,25914.9,32.1,3903.1,115097.2,111194.1,-775.4,594877.8,323427.6,22253.1,102765.9,-458.4,122559.7,30438.5,63.9,-6172.5,137948.0,144120.5,37284.1,60749.3,23465.2,632161.9,1.075,1.09,1.194,1.122,1.0390000000000001,1.175,1.199,1.296,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024Q1,552190.6,294943.8,18076.1,90532.1,736.0,118393.1,25613.1,3.4,4107.0,111080.1,106973.0,-213.9,594936.6,324386.4,21773.1,102146.4,477.2,122980.6,30183.1,14.6,-7024.8,133839.1,140864.0,36108.9,60849.1,24740.3,631045.4,1.077,1.1,1.205,1.128,1.0390000000000001,1.178,1.205,1.317,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024Q2,554839.2,297209.1,18367.2,91984.6,47.2,119538.4,26269.0,13.3,2007.2,112301.7,110294.6,-596.7,606593.3,328636.8,22482.1,105080.0,467.5,125455.6,31479.3,19.1,-7027.1,140116.1,147143.2,40838.2,66391.2,25553.1,647431.5,1.093,1.1059999999999999,1.224,1.1420000000000001,1.0490000000000002,1.198,1.248,1.334,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024Q3,558007.6,299295.0,18509.6,91927.5,1653.6,119598.0,26293.6,36.0,1252.1,113723.1,112471.1,-557.7,612088.9,332038.7,22646.9,105328.6,1951.5,126295.0,31605.0,32.8,-7809.7,139850.2,147659.9,41538.0,67865.8,26327.8,653626.9,1.097,1.109,1.224,1.146,1.056,1.202,1.23,1.3130000000000002,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024Q4,560846.8,299567.3,18487.4,92435.7,-291.9,119884.2,26082.6,-88.5,5099.6,115885.9,110786.3,-329.6,619626.1,333234.5,22723.9,106756.0,-309.4,127400.6,31628.5,-122.9,-1685.0,143045.4,144730.4,39013.2,65154.3,26141.1,658639.3,1.105,1.112,1.229,1.155,1.063,1.213,1.234,1.306,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025Q1,561265.3,299667.4,18720.6,93108.9,3137.5,119285.8,26140.0,45.9,1560.0,115538.4,113978.4,-400.8,625136.7,338786.3,23228.8,108360.2,3412.5,127132.3,31904.7,-4.4,-7683.5,142408.1,150091.6,41870.3,68069.0,26198.7,667007.0,1.114,1.131,1.2409999999999999,1.1640000000000001,1.0659999999999998,1.2209999999999999,1.2329999999999999,1.317,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025Q2,564278.8,300860.9,18812.8,93710.2,2942.0,119300.8,25995.7,-119.4,3104.8,117794.7,114689.9,-329.2,635136.2,340194.1,23651.3,109724.7,3589.3,127750.7,32015.5,-180.4,-1609.0,141214.5,142823.5,38682.6,65163.2,26480.6,673818.8,1.126,1.131,1.2570000000000001,1.171,1.071,1.232,1.199,1.245,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
